keyphrase;score
von kernet;0.8127
hing iso;0.8072
serv istuma;0.7986
halb näiteks;0.7982
saamine kuratlik;0.7982
tallion saatma;0.7973
seisma vaatama;0.7972
andma paar;0.7953
kuri inimene;0.7952
kurjus triumf;0.7947
aade norrim;0.7938
purssima vajadus;0.7924
iseloomustama võib-olla;0.7917
andma lootma;0.791
kinnitama saavutama;0.7906
ajama habe;0.7906
armas kodune;0.7895
telling seisma;0.7892
konter panema;0.789
isemoodi esimene;0.7888
usalduslik kontakt;0.7884
eduard von;0.7883
edm aulama;0.7883
valgus vari;0.7875
asi siif;0.7874
aeglane ilm;0.7874
vihm sobivam;0.7872
kunstnik ausus;0.7871
parem reit;0.787
mees andma;0.7869
aee kand;0.7853
triumf ühine;0.785
asi göte;0.7848
ligemal ;0.7844
üllema olu;0.7841
sündima fon;0.7839
deemon stseen;0.7837
soon õde;0.7835
gene idealiseerima;0.7833
koer nahk;0.7831
inimene tundma;0.7828
ilus villem;0.7827
olgu-olg 10000;0.7826
jääma net;0.7821
ehmatama hommik;0.7817
mehhanism asi;0.7814
anna rakvere;0.7813
hea mees;0.7813
10000 vaba;0.7805
jumal abi;0.7804
minister tuttav;0.7803
hea aeg;0.7802
mõtlema 10000;0.7796
teadma mehhanism;0.7794
teadma asi;0.7793
sinane hammus;0.7793
haridus andma;0.7786
kaitsja vaja;0.7781
kristus isiklik;0.7778
panema professor;0.7775
mimm eduard;0.7774
rutem rutem;0.777
pilt 1000;0.777
tall nuhtlus;0.7767
hotell öö;0.7766
katalaar serv;0.7765
asi appine;0.7764
hea halb;0.7761
keiser kingitus;0.7757
fon stackelberg;0.7755
astuma ruut;0.7754
poiss segi;0.7754
rebima loom;0.7751
kristus barton;0.7748
saar surve;0.7743
vene impeerium;0.7738
maalitud voll;0.7736
reit kange;0.7735
pikk kaks;0.7734
michael irvitama;0.7734
sugulane viibima;0.7734
omadus maa;0.7733
sadi siinmail;0.7733
küllalt hästi;0.7731
ärand mo;0.7731
avamine pilt;0.773
pat 10;0.7727
pageja hingeldama;0.7726
talumees ess;0.7723
paistma kand;0.7722
juhtuma kuulama;0.7722
seisukoht ilus;0.7721
panema johan;0.772
soon kubi;0.7719
liiasdaktuaalsus kurjus;0.7718
politseiprefekt käsk;0.7718
nahk härra;0.7715
juhan jaan;0.7713
tänini son;0.7711
iia nägema;0.771
natuke temperamentne;0.7709
hiilgav kompositsioon;0.7709
mihhail pariis;0.7707
ajama kolmeaastane;0.7706
pastor berged;0.7704
äike pilv;0.7704
10000 ajaleht;0.7702
kolmas neli;0.7701
nägema saksa;0.7697
sügavam faust;0.7692
kits üleüldine;0.7692
kubi pekstav;0.7691
krohv värv;0.7691
hullemini tumm;0.769
sammoma ora;0.7687
käima michal;0.7685
impeerium mõtlema;0.7683
huvi viimne;0.7682
pida omaeneseseade;0.7682
sellama purssima;0.7681
kumendama delakraamarian;0.768
hommik õnn;0.7676
härra professor;0.7675
asi sadi;0.7675
eesti keel;0.7673
valitsejamaja aken;0.7673
külg suruma;0.7672
tallama karjuma;0.7671
matsinäoline mõnu;0.7669
silm paarkümmend;0.7669
selg närv;0.7668
keskeltläbi kallis;0.7665
tõend stackelberg;0.7664
talupoeg isa;0.7664
kord kord;0.766
selg 48;0.7659
maa käima;0.7655
ess lööma;0.7655
omamoodi kuulus;0.7653
ruut taim;0.7652
professor arvama;0.7652
modell saksa;0.7651
maja armas;0.7647
ärkamine balti;0.7641
sakslane pastor;0.7639
küsima ungari;0.7635
von stackelberg;0.7633
maalima lubama;0.763
mo süda;0.7626
käsi rängasti;0.7626
rublane kingitus;0.7625
johan teadma;0.7624
maha minam;0.7613
austria asi;0.7613
kass moodi;0.7613
surnud hammustama;0.7612
piirivalve saar;0.7609
fresko terve;0.7606
barp soon;0.7599
raha võtma;0.7597
valitseja kandidaat;0.7591
10000 rublane;0.759
nädal töö;0.7589
endine venemaa;0.7589
täis sööt;0.7588
tubli tükk;0.7587
piaalati tihkemalt;0.7586
kippuma täna;0.7586
pikkamööda altar;0.7581
terve vene;0.7575
talurahvas salliv;0.7573
stackelberg kubi;0.7573
austerlane rootslane;0.757
stackelberg karakteerne;0.7567
sohi pardoon;0.7565
hõlpus vene;0.7563
laps saapanina;0.7559
härra rudolf;0.7558
hommik kell;0.7555
ruttama nojah;0.7548
1000 rubla;0.7547
natukene gene;0.7546
lõpuks 20;0.7541
laskma silm;0.7539
naeruväär pat;0.7534
valitseja omavalitsus;0.753
mullu kaarli;0.7528
lõpp lõpp;0.7528
pilk kepp;0.7517
mulje maja;0.7507
küla tõusik;0.7501
lutsifer lutsifer;0.7487
gröönitruu truu;0.7467
eestlane rahvuslik;0.7467
pater parras;0.7456
aasta stackelberg;0.7447
kange kippuma;0.7418
20 aastane;0.7401
terve kogudusemaja;0.738
rubla karell;0.7353
