EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;pillimees;1963;tänapäevane;;lauluaasta;levimuusikaplatus;lemmiklaul;riik
jõulurõõm;sõdur;lauluaasta;kuul;manner;minevik;lauluaasta;levimuusika;miskipärast
babadženiaan;lyndon;rassell;sõbralikum;pull;levimuusikaplatus;minevik;muusikalimeloodia;kolmeteistaastane
pöördkämfert;õigus;innsbruck;kolmanovsk;powers;muusikal;meeskvartett;lööklaul;tänapäevane
murateel;darro;euroopa;liuglema;rein;1960;1964;ringhäälingusari;tundma
kinema;maa;ebaõnnestuma;pidupäev;meeter;meeskvartett;muusik;ööviiul;saak
francisco;19;repertuaar;esiplaan;mass;1964;aastakümme;muusik;üheteistkümnes
lauluvara;säär;õhk;lõhkama;shield;vals;lemmiklaul;võistluskontsert;viis
valimisvõidutööerakond;vabasurm;algus;esile;usa;periood;koorima;viiuldaja;sport
levimuusika;noodisamp;eisenhower;olümpia-aasta;tipp;aeg;klarnetipala;lauluaasta;aeg
tõusma;esiplaan;esiletulek;raskekaal;espai;vello;mereväeorkester;näiteks;mees
gagarin;;muusikalimeloodia;üksinda;dollar;kümnend;repertuaar;parim;kujutama
poksitšempion;kirjanik;ballaad;kuulsus;stamp;raadio;mäletama;laul;kõrv
castro;nõukogu;eduard;korvpallimeeskond;asepresident;täna;chuczelov;tänaseni;eisenhower
kõrgustik;lõpp;rida;võistluskontsert;kodu;instrumentaalversioon;stevie;olümpia-aasta;york
operett;korvpallimeeskond;floyd;peasekretär;menu;algus;stiilemann;näitleja;poisike
õnnestunud;sport;rahvusvaheline;naine;wonder;hiljem;viiuldaja;instrumentaalversioon;lorett
