EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Warren Christopher ütles;ametlikku kokkulepet Christopher;Meie nädalalõpusaade stereofooniline;Stuttgardis Neljapäeval sõitis;null null Seal;Meie nädalalõpusaade stereofooniline;Siin Tallinn stereoraadio;esimese sekretäri hooviga
Moskvast Arnold Altne;kirjanduse kunstipäevad Moskvas;Reedel Estonia kontserdisaalis;19-ni Neljapäeval sõitis;17 null null;Siin Tallinn stereoraadio;Tallinn stereoraadio kell;10 päeva Minskis
Kiek in de;Koduvabariigis elav kultuuripäev;Siin Tallinn stereoraadio;Kaheksateistkümnes kongress leidis;null Seal korraldatavale;nädalalõpusaade stereofooniline soovitav;Meie nädalalõpusaade stereofooniline;tootmise suurendamiseks kodanike
Crystalfaar multifilmid mängud;desarmeerimise osavõtjatele Foorum;Esmaspäev Tallinnas lõppes;mängib ühtleri võitšekid;abi See variant;nädalalõpul Reedel Estonia;Teherani küsimustele Nüüd;15 jaanuaril Kõneleme
helilõik Moskvast Arnold;sõitis hele Teherani;stereoraadio kell 21;Nii öeldi seitsmeteistkümnenda;ongi hea võimalus;võõrus etendustele Tallinna;stereoraadio kell 21;21 juulil käesoleval
näidend Crystalfaar multifilmid;Iisraeli Ministrite kabinet;õhtust pühapäev 18;võrkpallitreeneri laimons raudsepaga;haiged infarkt rasked;Tallinn stereoraadio kell;nädalalõpusaade stereofooniline soovitav;isikuid USA-poolne pealäbirääkija
asetäitja Warren Christopher;toimus EKP Keskkomitee;ülehomme algavale kongressile;seltsimees Brežnev saatis;viimane võimalus tutvuda;koduvabariigis Esmaspäev Tallinnas;Veel helilõik Moskvast;442 päeva näidanud
Victornadiersa Taavi Dowski;Roggenbaum Saaria Jaago;pühapäeval Moskva näitusekülastajaile;osavõtjatele Foorum avatakse;eeldasin leping annab;õhtul laupäeval sihtkohad;välispoliitiline telefonitund raadiokuulajatega;võib-olla alguses puhkuse
küsimused Alžeeria Washingtonis;avati Dagestani ANSV;lõppeva nädala kultuurisündmustest;toimub Poola talupoegade;annab võimaluse luua;eeloleval neljapäeval kella;helilõik Moskvast Arnold;kammeransambel Stuttgardis Neljapäeval
esindaja Natalia Petrusseova;pühendatud rahvamajandusnäitus Kirjanik;Keskkomitee pleenum päevakorras;Raudsepalt peamiste konkurentide;juriidilise Alt võimaldab;teatris Estonia puhkepäev;Tänane sõnum Moskvast;tervitustelegrammi ülemaailmsest noorsoo-
Kirgiisia pealinnas funces;tervitustelegrammi ülemaailmsest noorsoo-;esines kolmapäeval raekoja;esindab 20 kunstnikku;mehed Kolm null;nädala kultuurisündmustest Eestis;viimase hetkeprobleeme Teherani;moskvalased aastal Neist
Tänane sõnum Moskvast;sealhulgas maolese süüdistamine;24 -le parteikonverentside;esmakordselt Tallinna meedi;aega ütleb istun;Reedel Estonia kontserdisaalis;intervjuudega Meie nädalalõpusaade;pühapäeval Moskva näitusekülastajaile
