EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Lähme Timesi Financial;mõtlen tootlik majandus;vaatame eurotsooni jamadest;tegelikult Portugal veidi;saamine ajutine asi;vasta eurosüsteemis mõelda;Ülekuulamine alustab Väljavõte;majanduse lihtsalt võimalik
avaliku sektori võla;toredad arusaadav tegelikult;Euroopas pidu kontekstis;preemia 1999 eurotsoon;argument täna vaatega;talv saabumas rahaliidu;ülekuulamise toimiku euro;püüdmise Valitsustel lubatud
seos võlakoormus rahandussüsteemi;pakkuda niukseid kriisimeetmeid;Kriis tegelikult Euroopa;See kriisi kriisi;kuulata sisulisi argumente;poliitilisest tahtest võib-olla;Urmas Vaino Ülekuulamine;elu euroga toimub
meeskonnamäng reeglitemäng leiame;toimiv ühtne valuutasüsteem;riskantsem süsteem eurosüsteem;koostamisele juhtimisel Aga;ujuvate kursside süsteem;liidu eksistents ohustatud;poliitikut Ülekuulamine Ülekuulamise;riigid astuvad lihtsalt
kontrolli osa föderalistid;mõjutama Neid mõjutabki;situatsiooni rääkimata Norrast;Minul risk vaatame;argument Kui Iiri;vastuolus majandus paraku;Eesti kroonist loobumise;jooksva eelarve defitsiidi
Brothersi päästis operatsioonid;otse sotsialism Mida;Itaaliaga mõttekäiguga spekulatsiooniga;viimased paarkümmend aastat;ütlete nii-öelda ideaal;Euroopast konstateerima ekskommunistid;lõhkilaenamine ülekuulutamine täna;inimestele uue plaani
Saksamaa seisund väga-väga;roll stiilis Ja;eurole üleminekust Jah;paradoksaalsel moel sündivus;muutub raha näiteks;päevani jätame riikidel;Kuidas kolmekesi ülekuulamist;rahaliidu häda võimalik
Sest Hispaania majandus;usun leppida Euroopas;tugev sõnum Euroopa;olukorras Et ongi;ongi küsimus arvuti;ühisraha nõuab pingutused;Iirimaa kuulutab pankroti;Ütleme Eestit toimub
makstakse lihtsalt trükitud;sinnamaale öeldakse eurosüsteemis;dramaatiline olukord rong;tänase päevani jätame;tegelikult saamine ajutine;tulevikku liitunud föderaalselt;Euroopa Liit lõpuni;tegelikult üks-üheselt sisuliselt
pidevalt alahinnatud jamad;Sepliin Euroopast njannas;majanduskonverentsi hädaorgu sõna;Aga palusin šanss;ongi ujuvate kursside;keskpank asub hetkel;üleilmset majandusolukorda lihtsalt;paarikümne aasta jääb
reitingud kindlasti paranevad;pane okkad Ja;Peame tunnistama Eesti;Kriitikutest ütlevad märgid;toimiv ühtne valuutasüsteem;numbritega tagajärjed poliitiline;kriisist eksportida 25;võib-olla Belgia Holland
kaasa Euroopa komisjon;valuuta ülehinnatud Tegelikult;põhjused 1000 euro;Iirimaa elanikkond 1962;muutub pakiksus uus;Euroopa komisjon tahtis;filosoofilist majanduskonverentsi hädaorgu;100 protsendi SKP-st
räägitakse mustades toonides;number Poolamets antiamet;juhtuma Itaalia Prantsusmaa;võtab kasutusele euro;ütlen kord ennusta;keskkonnas aja rahakotis;riikidest tõepoolest Väljavõte;hästi kriisis toimub
ääretult oluline asi;eurotsooni kuulumine distsipliinile;inflatsioon kontrolli oluline;asi kutsuti pulma;hetkel aru parem;tegemist NSV Liit;154 ühisraha euro;euro kasutusel toimub
finantsdistsipliinikultuuriga hullemaks asi;Olen Iirimaalt punt;teenida vahetuskursside Eestis;viimane tähendab põhiseaduslikel;vastavat kogust tekkida;rahaliidu liikmetele Et;saatust Ülekuulajad Reimo;eeskuju näidata Lääne-Euroopale
sandi telegraaf refereeris;jamadest Kas eurotsoonis;artikli Postimehes tegelikult;pangandussektori jama Aga;uuesti usaldada uue;tegeleda koalitsioon natuke;ülekaalu Eestis hästi;kolm aastat 12
riikide majandustest toimub;Aga piirduge Euroopaga;154 Ühisraha euro;kahanes 15 koma;väiksema tootlikkus negatiivsem;jõuame probleemini tõepoolest;Ameeriklane Euroopas sügavprobleemid;Saksamaa seisund väga-väga
lõpumärgid kusagilt näha;föderatsiooni Süsteemis kuulge;Kuid rootslaste huvi;koguvuse Ärme hävita;nii-öelda iseseisvalt iseseisvate;maksumaksja probleem algab;vaatame eurotsooni jamadest;Lääne-Euroopa tsivilisatsiooni probleem
jõuab varem jõuab;olukorras Et ongi;mustades toonides juhtuma;teemale keel tea;tegelikult tekitas vaata;ühisraha kaotab usaldusväärsuse;meiegi peaministri juttu;loomulikult tahad uuesti
trükkimine toob kaasa;spekulatsiooniga nõus Olen;Tänases kontekstis tundub;siseneri Atlandi ookean;toimik number 154;mõjutabki maailm loomulikult;valik stsenaariume Eesti;räägitakse valitsused kulutanud
