EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Mc traphia George;Hot barbeque tahad;ilmselt neljal neljakümnendatel;Sydney ooperiteatri sõbralikus;Et vanad head;värve emadejaan laulu;Ja ajal Uno;sisserändajad Austraalias eri
ajaloolised ajaloolised juured;jälle sõna- Playboy;sajandit kuulame muusikat;trügib Aga õigemini;punkti B liikumine;Kui juunis Su;parem eesti mees;Eks nii-öelda ajakirjanduse
aastane nõukogude Nõukogude;Ega olegi kavalust;80 -te aastate;Ja soovitatakse parema;autogrammiga plaat kodus;laulu G-korpuse Narvast;emade laulu Kes;avaldada aru nii-öelda
lauluga seotud kokkusattumus;Ja teavad No;nii-öelda Eesti poppoisse;jälle sõna- Playboy;See aeg hull;Ja juuksed kulmud;laulu G-korpuse Narvast;Austraalias rahvaloenduse andmeil
puhas korrektne tiptop;ongi abiellusid nii-öelda;Austraalia teema võib-olla;algas peobiograafilisest raamatust;mõtlema uno solid;vahetevahel kuulan kuulan;jajajaa raadios mängiti;kuuekümnendatel 60 -te
kirjutatakse lihtsalt valesti;elatud mõtlema uno;Kui juunis Su;Päris vahva mäletan;punktist A punkti;mäletan paprika tänas;jutustama Eestisse 80;laulu G-korpuse Narvast
See aeg hull;külmalaine külmal kaitsvat;kontserdil Ja pruugi;meelde Vasakut kätt;kujundada päriselt arvatud;hüppavad Mina näinud;aru laulumees Esinema;tundub hästi-hästi maitsekalt
nördimus suurem teadnud;Fringsaid Frank atraks;tänavalt hea vaade;eesti mees õrnem;old Uno Loop;mehed nagunii vii;Head raadiokuulajad täna;Niisiis suvel jama
põlvedeni haiged joosta;Tõnu Ja Osseffelist;noorem aasta Nummert;hullutas hullutas 50;lugu out See;Leedri Mustamäe päev;intervjuus kuulaks laulaksid;arvatud võib-olla viimased
vana vana laine;võrdsed Siin eesti;kuu nii-öelda näoga;30 20 kraadi;plaat kodus konteesi;elust muusikast viimase;Seda kuulame muusikat;väga-väga muljetavaldav arhitektuur
Leevendav luud sõnad;kuulan Sest lapsepõlvest;suurem Euroopa riiki;kaifi Mida võib-olla;elementaarset teenindav personal;Mis üldse arvad;laulsin Melbourne'i Eesti;Eestisse 80 -te
20 aastane poiss;ringkondades Aga muusikapisik;lõpupoole Aga noortega;hästi ühiskond hoolitseb;noorem Aga vaja;meeldiv natukene üllatav;juunis Su juuksed;eesti naisega nii-öelda
