EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
käima neodüüm täht;magnet hästi tugev;magnet näiteks mikrofon;reageerima vajama äge;aeva element kallis;teadma kuulaja tuhk;kuulaja eeter kaks;neodüüm joo tüüm;magnet hästi tugev
lant teadma kuulaja;hästi tugev tugev;magnet hästi tugev;kvaliteetsem seade odav;element kallis ilus;püüdma pugema kuulaja;raadio kaks hommikuprogramm;kaksikvend neodüüm joo;detsember aasta 2007
tänane seeläbi tavapärane;muutma neodüüm klaas;asi täpselt magnet;neodüüm põhimõtteliselt ümbritsema;seade odav asi;kuulaja eeter kaks;kuulaja tuhk jaa;neodüüm töökindlam parem;püüdma pugema kuulaja
magnet näiteks mikrofon;kaks hommikuprogramm tänane;täpselt magnet näiteks;kaksikvend neodüüm joo;number 60 mega;kuulaja tuhk jaa;aasta 2007 rahvusringhääling;tabel käima neodüüm;juhtumisi teadma vastupidi
täpselt magnet näiteks;neodüüm ütlema lihtsalt;metalliline läige suhteliselt;parim väljund emotsionaalne;lantano ide eile;lant teadma kuulaja;noorteraadio raadio kaks;neodüüm ütlema lihtsalt;metalliline läige suhteliselt
värv valgus paistma;käima neodüüm täht;reageerima kergesti absoluutselt;60 mega praktiliselt;joo tüüm number;kuulaja hing aus;hommikuprogramm tänane seeläbi;malbe kaksikvend neodüüm;neodüüm täht n-d
neodüüm põhimõtteliselt ümbritsema;äge neodüüm töökindlam;aktiivne reageerima kergesti;ümbritsema kvaliteetsem seade;kvaliteetsem seade odav;pugema kuulaja hing;teadma kuulaja tuhk;neodüüm täht n-d;parem magnet hästi
võrdlus otseselt veotiim;paistma sinine natuke;parem magnet hästi;kiirgama aktiivne reageerima;parem magnet hästi;ilus kuulaja eeter;kuulaja hing aus;vajama äge neodüüm;vorm nimelt mendelejev
seeläbi tavapärane keemiline;tihe kontakt tugev;tavapärane keemiline vorm;kergesti absoluutselt vabalt;ümbritsema kvaliteetsem seade;kallis ilus kuulaja;püüdma pugema kuulaja;äge neodüüm töökindlam;aasta 2007 rahvusringhääling
püsima asi täpselt;läige suhteliselt kiirgama;töökindlam parem magnet;reageerima kergesti absoluutselt;valgus nurk muutma;väli püüdma pugema;rahvusringhääling noorteraadio raadio;kvaliteedimärk neotimm põnev;teadma vastupidi paraku
neotüüm ütlema hetk;kvaliteedimärk neotimm põnev;kallis ilus kuulaja;äge neodüüm töökindlam;muutma valgus nurk;ütlema hetk meitez;ilus kuulaja eeter;vorm nimelt mendelejev;rahvusringhääling noorteraadio raadio
