lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
sina;PRON;O;33;yes;3743020;3919;932062935
kuulama;VERB;O;9;no;202795;3919;932062935
raadio;NOUN;O;5;no;57204;3919;932062935
kohta;ADP;O;2;yes;1118768;3919;932062935
värske;ADJ;O;3;no;153442;3919;932062935
jagav;ADJ;O;1;no;2025;3919;932062935
siin;ADV;O;20;yes;842300;3919;932062935
Holland;PROPN;O;11;no;47963;3919;932062935
kroonigen;NOUN;O;1;no;0;3919;932062935
,;PUNCT;O;381;no;0;3919;932062935
rahar;NOUN;O;1;no;0;3919;932062935
paksima;VERB;O;1;no;0;3919;932062935
Koit;PROPN;O;4;no;11699;3919;932062935
Raudsepp;PROPN;O;3;no;7058;3919;932062935
Erik;PROPN;O;4;no;20952;3919;932062935
Morna;PROPN;O;4;no;748;3919;932062935
Maarja;PROPN;O;3;no;29215;3919;932062935
Merivoo-Parro;PROPN;O;3;no;272;3919;932062935
ja;CCONJ;O;133;yes;29978049;3919;932062935
Kristo;PROPN;O;4;no;12842;3919;932062935
Rajasaar;PROPN;O;3;no;708;3919;932062935
kui;CCONJ;O;6;yes;8878634;3919;932062935
ka;ADV;O;36;yes;7941300;3919;932062935
teine;PRON;O;6;yes;2482902;3919;932062935
olema;AUX;O;176;yes;44175173;3919;932062935
tulema;VERB;O;19;yes;3338518;3919;932062935
mina;PRON;O;73;yes;11780658;3919;932062935
otsesaa;NOUN;O;1;no;0;3919;932062935
.;PUNCT;O;160;no;0;3919;932062935
tähelepanu;NOUN;O;1;no;235493;3919;932062935
Eesti;PROPN;O;13;no;2594139;3919;932062935
alustama;VERB;O;2;no;424959;3919;932062935
teine;ADJ;O;3;yes;2482902;3919;932062935
otsesaade;NOUN;O;1;no;2321;3919;932062935
festival;NOUN;O;27;no;104618;3919;932062935
Eurosonic;PROPN;O;6;no;97;3919;932062935
täpselt;ADV;O;3;no;264891;3919;932062935
24;NUM;O;1;no;0;3919;932062935
tund;NOUN;O;4;no;482079;3919;932062935
tagasi;ADP;O;4;yes;880780;3919;932062935
esimene;ADJ;O;4;no;1420248;3919;932062935
live;ADJ;O;1;no;17134;3919;932062935
saade;NOUN;O;5;no;133711;3919;932062935
väga;ADV;O;16;yes;2222237;3919;932062935
tore;ADJ;O;4;no;248583;3919;932062935
niimoodi;ADV;O;6;yes;68305;3919;932062935
et;SCONJ;O;85;yes;12213661;3919;932062935
mõnusalt;ADV;O;1;no;36909;3919;932062935
emotsioon;NOUN;O;3;no;86400;3919;932062935
üles;ADV;O;7;yes;452851;3919;932062935
keskesaad;NOUN;O;1;no;0;3919;932062935
sest;SCONJ;O;11;yes;1380142;3919;932062935
vaatamata;ADP;O;1;yes;71916;3919;932062935
täiesti;ADV;O;2;yes;326019;3919;932062935
hull;ADJ;O;1;no;90362;3919;932062935
tormine;ADJ;O;1;no;3362;3919;932062935
see;DET;O;38;yes;18818291;3919;932062935
Lääne-Euroopa;PROPN;O;1;no;8321;3919;932062935
laastanud;ADJ;O;1;no;0;3919;932062935
ultrailm;NOUN;O;1;no;0;3919;932062935
nimi;NOUN;O;11;no;536165;3919;932062935
Frede;PROPN;O;1;no;0;3919;932062935
riik;NOUN;O;1;no;937782;3919;932062935
ikkagi;ADV;O;3;yes;271404;3919;932062935
enamjaolt;ADV;O;1;no;14503;3919;932062935
toimuma;VERB;O;6;no;894727;3919;932062935
ilusasti;ADV;O;2;no;12510;3919;932062935
aga;CCONJ;O;32;yes;4543343;3919;932062935
paraku;ADV;O;1;no;106602;3919;932062935
jääma;VERB;O;11;no;1700272;3919;932062935
suurem;ADJ;O;3;no;677819;3919;932062935
kaotaja;NOUN;O;2;no;10262;3919;932062935
osa;NOUN;O;3;no;998668;3919;932062935
bänd;NOUN;O;12;no;48357;3919;932062935
ära;ADV;O;10;yes;1430862;3919;932062935
kuna;SCONJ;O;3;yes;974997;3919;932062935
lend;NOUN;O;1;no;79420;3919;932062935
ei;AUX;O;42;yes;10355923;3919;932062935
lendama;VERB;O;1;no;110782;3919;932062935
rong;NOUN;O;2;no;59157;3919;932062935
sõitma;VERB;O;2;no;521363;3919;932062935
kiirtee;NOUN;O;1;no;8926;3919;932062935
osaliselt;ADV;O;1;no;58007;3919;932062935
kinni;ADV;O;1;no;325823;3919;932062935
panema;VERB;O;6;no;1364289;3919;932062935
ehk;CCONJ;O;6;yes;977379;3919;932062935
siis;ADV;O;57;yes;4824773;3919;932062935
üks;DET;O;15;yes;3226979;3919;932062935
ilm;NOUN;O;1;no;207337;3919;932062935
allajääja;NOUN;O;1;no;43;3919;932062935
statistiline;ADJ;O;1;no;11825;3919;932062935
keskmine;ADJ;O;2;no;234415;3919;932062935
järgi;ADP;O;5;yes;472793;3919;932062935
või;CCONJ;O;10;yes;4113697;3919;932062935
tohtima;AUX;O;2;no;277697;3919;932062935
see;PRON;O;83;yes;18818291;3919;932062935
artist;NOUN;O;10;no;27606;3919;932062935
tänavune;ADJ;O;2;no;60961;3919;932062935
peal;ADV;O;1;yes;291595;3919;932062935
kaks;NUM;O;10;no;1334057;3919;932062935
eesti;ADJ;O;2;no;457012;3919;932062935
artistimeisterjaan;NOUN;O;1;no;0;3919;932062935
Erki;PROPN;O;5;no;15988;3919;932062935
Pärnoja;PROPN;O;4;no;1329;3919;932062935
ester;NOUN;O;2;no;2097;3919;932062935
Klange;PROPN;O;2;no;0;3919;932062935
nii;ADV;O;28;yes;3430987;3919;932062935
tõenäosus;NOUN;O;1;no;63300;3919;932062935
üks;PRON;O;4;yes;3226979;3919;932062935
eestlane;NOUN;O;1;no;232250;3919;932062935
350;NUM;O;1;no;0;3919;932062935
hulgas;ADP;O;1;yes;147346;3919;932062935
saama;AUX;O;10;yes;7285093;3919;932062935
oma;PRON;O;12;yes;4535142;3919;932062935
imeväike;NOUN;O;1;no;1329;3919;932062935
tema;PRON;O;73;yes;9154483;3919;932062935
minema;VERB;O;17;yes;2265871;3919;932062935
Pärnkontsert;PROPN;O;1;no;0;3919;932062935
eile;ADV;O;12;no;200664;3919;932062935
esinema;VERB;O;6;no;186435;3919;932062935
täna;ADV;O;9;no;614088;3919;932062935
homse;NOUN;O;1;no;0;3919;932062935
rääkima;VERB;O;15;no;1111753;3919;932062935
jõudma;VERB;O;4;no;869599;3919;932062935
teema;NOUN;O;1;no;630317;3919;932062935
juurde;ADP;O;1;yes;555179;3919;932062935
pärastpoole;ADV;O;1;no;1358;3919;932062935
kindlasti;ADV;O;5;no;602222;3919;932062935
tagasi;ADV;O;4;yes;880780;3919;932062935
praegu;ADV;O;7;yes;542400;3919;932062935
lihtsalt;ADV;O;6;no;748671;3919;932062935
sissejuhatus;NOUN;O;1;no;20758;3919;932062935
seis;NOUN;O;1;no;161925;3919;932062935
tere;INTJ;O;4;yes;150469;3919;932062935
hea;ADJ;O;6;no;1639322;3919;932062935
kuulaja;NOUN;O;2;no;29642;3919;932062935
maarjaMoonüürik;NOUN;O;1;no;0;3919;932062935
liituma;VERB;O;1;no;64190;3919;932062935
meisterjaan;NOUN;O;5;no;126;3919;932062935
sats;NOUN;O;1;no;9887;3919;932062935
tehtud;ADJ;O;2;yes;466273;3919;932062935
eilne;ADJ;O;7;no;44142;3919;932062935
