keyphrase;score
võistlusmaratonijoogsja;0.8347
triatloniklubi;0.8314
sporditäht;0.8297
osaleja;0.8288
spordijuht;0.8273
rääkima;0.8267
suurim;0.8253
hästi-hästi;0.8247
võtma;0.8245
maratonijooksej;0.8244
parim;0.824
nii-öelda;0.8239
täispikk;0.8228
tippkoht;0.8227
jooksumees;0.8226
loomulikult;0.8225
täielikult;0.8221
raadio;0.8218
tippsportlane;0.8213
tervisesportlane;0.8213
teisisõnu;0.821
kümnevõistleja;0.8208
võta;0.8206
sõitsiviisorementideljas;0.8201
aasta-aastalt;0.8198
hästi;0.8197
väljakutse;0.8196
näiteks;0.8196
õigemini;0.8193
täis;0.8193
pooldama;0.8189
väga-väga;0.8189
vaatama;0.8189
jõudma;0.8185
liige;0.8184
jälgin;0.8183
paremini;0.8182
sõit;0.818
võitma;0.8178
tutvustama;0.8178
treeningvõimalus;0.8174
läbisaamine;0.817
uuesti;0.8169
kuulaja;0.8167
pooltund;0.8165
saabunud;0.8165
treenima;0.8163
sedaviisi;0.816
soovima;0.8158
jälle;0.8158
tegelikult;0.8156
maratonijooks;0.8156
õnnestuma;0.8155
tänama;0.8154
vastupidavam;0.8151
kindlasti;0.8151
täpsemalt;0.815
maratonijooksukiirus;0.8149
kuulma;0.8148
täpselt;0.8147
kolm;0.8145
puhuv;0.8144
spordikuulsus;0.8144
läbima;0.8144
võistlustrell;0.8143
kõnelema;0.8143
õigesti;0.8143
pooletunnine;0.8141
mõnus;0.814
kõlama;0.8139
viimane;0.8138
kaasa;0.8137
sõitma;0.8134
keskenduma;0.8133
tõeliselt;0.8133
otse;0.8131
teinekord;0.8131
võistlesin;0.813
suusakool;0.8129
ületama;0.8129
rääkinud-kirjutanud;0.8127
jooksja;0.8127
treenisimi;0.8126
lemmik;0.8125
lihtsalt;0.8125
üldse;0.8125
jaa;0.8124
korras;0.8124
lõpp;0.8124
ütlema;0.8123
jendervjuus;0.8122
vastupidavusspord;0.8121
kolleeg;0.812
kuulud;0.812
valmis;0.8119
alistamine;0.8119
sissejuhatus;0.8118
maailmameistrivõistlus;0.8115
üheksa;0.8115
kaks-kolm;0.8112
külaline;0.8111
suurenema;0.8111
jälg;0.811
teistmoodi;0.811
võistluspaik;0.8109
kaks;0.8109
rattavõistlus;0.8107
ajakirjanik;0.8106
tippseltskond;0.8106
piisavalt;0.8106
sportlane;0.8106
võistlustav;0.8106
alakivipallur;0.8104
sõna;0.8104
kõvasti;0.8104
täpsustan;0.8103
kirjutama;0.8101
jooksma;0.81
igavesti;0.8099
finishijoon;0.8098
üht-teist;0.8098
tiitel;0.8097
antud;0.8097
jutuajamine;0.8094
toime;0.8093
spordiala;0.8093
suusatamine;0.8093
tõmbama;0.8091
algus;0.809
töötama;0.8089
kvalifitseerunud;0.8088
suusataja;0.8087
alustama;0.8086
mängima;0.8085
jooma;0.8085
meistriklass;0.8085
valitud;0.8084
nõu;0.8084
samamoodi;0.8081
koosnema;0.8079
näitama;0.8078
käima;0.8078
vormiajastus;0.8077
alternatiiv;0.8076
vähem;0.8075
lõpetama;0.8072
kiiresti;0.8072
natuke;0.8072
eestlane;0.8071
nimel;0.807
lähenema;0.807
rattavahetus;0.8069
liituma;0.8067
kuum;0.8065
ametlikult;0.8062
juht;0.8061
üksinda;0.806
valmistatud;0.806
pääsenu;0.8059
tegutsema;0.8059
aktiivselt;0.8058
jõuluturniir;0.8057
intensiivne;0.8057
edasi-tagasi;0.8057
hääldama;0.8057
nool;0.8056
spetsmees;0.8055
niipalju;0.8055
kahjuks;0.8053
toatlemine;0.8053
vaja;0.8051
tegija;0.8051
ainaar;0.8049
alavahetus;0.8049
võtmepäev;0.8048
tunnustatud;0.8047
armastama;0.8047
sellegipoolest;0.8047
juhtuma;0.8046
sõber-tuttav;0.8044
kaheballoon;0.8043
teenid;0.804
kahekümneaastane;0.8037
kukk;0.8037
lõpsumaariumine;0.8036
kutsuma;0.8036
mees;0.8034
meedia;0.8034
kujutan;0.8028
profimees;0.8027
ellujäämine;0.8024
noortedistants;0.8018
olümpiamängud;0.8013
laulja;0.8003
imiteer;0.8002
modereerija;0.8
jaanuarikuu;0.7994
maaeluminister;0.7993
stuudio;0.7984
adrenaliin;0.7937
