keyphrase;score
keelepoliitika;0.8646
keelekorraldus;0.8634
keelekorraldustoimkond;0.8609
keelehajumine;0.859
keelekorraldusteotik;0.8589
keeleoskus;0.8566
keelesõnum;0.856
keelealune;0.8544
keeleteadlane;0.8542
keelekorraldusteooria;0.854
keelealane;0.8539
keelearendus;0.8531
keelenorm;0.8524
keeleruum;0.8513
keeletoimkond;0.8508
rääkima;0.8499
keelemuutus;0.8499
keelepuu;0.8498
keelekasutus;0.8497
õigekeelsuskomisjon;0.8488
emakeeleõpetaja;0.8479
räägime;0.847
keelevariant;0.846
keeleline;0.8458
ütlema;0.8441
emakeel;0.8431
erialakeel;0.8425
meediakeel;0.8421
käibekeel;0.842
kõneleja;0.8419
rääkiv;0.8417
loomulikult;0.8415
koolikeel;0.8414
kõne;0.8411
halduskeeleteooria;0.8409
rakenduslingvistika;0.8409
keel;0.8399
mõeldud;0.8392
võtma;0.8387
inglise;0.8386
tõlgiv;0.8384
tegelikult;0.8384
rühmakeel;0.838
kõnealune;0.8367
lõpuks;0.8365
kõneldas;0.8359
kodulehekeel;0.8353
tegelema;0.8352
õigekeelsussõnastik;0.835
põhisõnavara;0.8345
õiguskeel;0.834
sõna;0.8338
köögikeeletase;0.8336
sõnavara;0.8334
riigiõppekava;0.8331
väljend;0.8327
näiteks;0.8325
eelnõu;0.8323
rõhutama;0.832
sõnastama;0.832
õigekiri;0.8318
seisukoht;0.8312
nii-öelda;0.8311
tõlgendus;0.8309
sõnum;0.8307
hästi;0.8306
vaatama;0.8306
üldse;0.8302
meediaudine;0.8301
eesti;0.8301
tähendama;0.8299
sõnastamine;0.8299
küsima;0.8295
häälekas;0.8294
lehekülg;0.8287
jälle;0.8278
meediaharidus;0.8274
esitatud;0.8274
kuulamine;0.8271
kolleeg;0.827
kuuluv;0.8265
saatejuht;0.8263
mõiste;0.8262
kuulama;0.826
olukord;0.8259
oluline;0.8258
kakskeelne;0.8256
ilmselt;0.8256
sõnaraamat;0.8256
kindlasti;0.8253
kodulehekülg;0.825
mõistagi;0.8249
seletussõnaraamatu;0.8248
õnnestuma;0.8244
noortekeel;0.8243
hiljuti;0.824
jõudma;0.8238
kaasa;0.8238
kaugusel;0.8238
ülejäänud;0.8235
inglismaa;0.8232
tähendus;0.823
teaduskeel;0.8229
küsimus;0.8228
täheldama;0.8226
üldkeel;0.8225
kommunikatsioon;0.8224
õige;0.8224
lihtsalt;0.8223
ülesanne;0.8222
praegus;0.8221
õpetama;0.8221
natuke;0.8219
vajalik;0.8219
täis;0.8218
kohustus;0.8217
ükskord;0.8215
sõnakett;0.8214
kuju;0.8213
juhtuma;0.8212
inimene;0.8211
põhimõte;0.8209
tekitama;0.8209
valitud;0.8208
mõtlema;0.8206
ühine;0.8204
kasutama;0.8197
väga-väga;0.8197
äärmiselt;0.8197
näitama;0.8194
kommenteeritud;0.819
õppekava;0.8187
üritami;0.8186
taasiseseisvumine;0.8185
imeline;0.8184
eestlane;0.8184
aktuaalne;0.8184
pöörduma;0.8182
õpikutoimetaja;0.8182
võõrsõna;0.8182
tuumteadmine;0.8182
arengukava;0.8181
nimelt;0.8181
eraldi;0.8181
tugevasti;0.818
koostöö;0.8179
kümme-viieteist;0.8178
õpetaja;0.8178
teleuudine;0.8176
korrasolek;0.8176
püsima;0.8176
hõlmama;0.8176
puudutama;0.8176
nõudma;0.8175
soomlane;0.8174
toimetulek;0.8172
tuumik;0.8172
arvamuslugu;0.817
asjatundja;0.8168
vähemasti;0.8168
realiseerima;0.8167
koolisituatsioon;0.8167
tsenonüümia;0.8166
teema;0.8165
muutumine;0.8164
selgitav;0.8164
konverents;0.8163
diskursuseteooria;0.8162
naeruvääristav;0.8162
vaja;0.8159
kokkuvõte;0.8159
suunama;0.8156
kvalitatiivne;0.8155
ainekava;0.8155
juht;0.8155
tekstilingvistika;0.8154
teretulnud;0.8152
kärpim;0.815
kiiresti;0.8149
mittevaldamine;0.8148
avalikustama;0.8146
haridusminister;0.8145
korraldama;0.8145
omandamine;0.8144
kirjapanek;0.8143
vähenema;0.8141
haakub;0.814
maailmafoorum;0.8139
ametnik;0.8138
kriitiline;0.8138
riiklikult;0.8137
artikkel;0.8136
uus;0.8132
sotsiolingvistika;0.813
valmis;0.813
ajaleht;0.8118
doktoritöö;0.8111
pragmaatika;0.8108
fikseerimine;0.8103
kultuuriuudine;0.8098
