keyphrase;score
kadakas eesti;0.6356
mari kadakas;0.6058
omandamise eesti;0.5936
eesti keele;0.5769
mari tarand;0.576
teatavasti eestis;0.5652
hiljuti keelenõunik;0.5369
sõnast tänan;0.5275
kadumine eesti;0.5274
väljendit loskutov;0.524
toimetaja mari;0.5236
keelenõunik einar;0.5141
sõna palun;0.5099
sõna tänati;0.5076
eestis tulevikku;0.5051
tänan täname;0.5019
mõelnud tänamine;0.5013
tänud suured;0.5005
keele õpikutest;0.4973
tänamised põlised;0.4969
lugemiku salm;0.4876
eesti keeles;0.4876
õppekirjanduse asjatundja;0.4864
teretamised tänamised;0.4793
loodan tänusõnad;0.4779
tänud mitmuses;0.4779
sõna pooldan;0.475
variante õigekeelsussõnaraamat;0.4746
soovivad leidub;0.4734
tänase keele;0.4732
tahan lugupeetud;0.4726
peas õigekeelsussõnaraamatust;0.4718
õpikutest aabitsatest;0.4712
kivist ader;0.4703
lugupeetud kuulajad;0.4684
keele kohtume;0.4672
keelevaist sooviks;0.467
tänati suureliselt;0.4649
huvitav kiri;0.464
õigekeelsussõnaraamatust tõsist;0.4621
rääkis õppekirjanduse;0.4612
saates meelel;0.4602
raamatute kallite;0.4592
kim munde;0.4554
sõna kuulajatele;0.4521
tarand ;0.4486
osa kama;0.4476
ütlemised teretamised;0.4469
keele arusaamades;0.4453
hääldades erilise;0.4449
märgitud argikeelena;0.444
vara kirjutatud;0.4403
tänama järelemõtlemise;0.4399
õpikute töövihikute;0.4386
jääda rääkinud;0.437
paus kõneleja;0.4369
avaldamiseks inimesele;0.4365
kirjale vastust;0.4357
asjatundja mari;0.4347
sõnapaar tänasel;0.4331
tahvlil kriidikiri;0.4329
ütleb toimetaja;0.4306
kirjatarkuse omandamise;0.4297
saatejuht kasutas;0.4285
keelest laenatud;0.4272
kõne nimelt;0.427
leidub vanast;0.4237
tänama lilli;0.4233
olümpiakangelasi õnnitlema;0.4217
leidub keelekasutaja;0.4209
keel märkmiku;0.4209
annan hääldades;0.4206
ootavad kirjale;0.4194
olulised ütlemised;0.4187
teene võttis;0.4186
kirjas kirjutades;0.418
argikeelne ükstakama;0.4176
õppevahendeid kõrgel;0.4167
tähele kasutati;0.4167
kasutan pooliti;0.4147
võtab pelmeenipakki;0.4142
teilegi rääkinud;0.4126
kirjas tihti;0.4106
keelest morgenstunde;0.4091
kuulaja varajane;0.4086
ostja rimi;0.4084
hommiku kuulaja;0.4073
head kuulajad;0.405
suhtuda keeleküsimustes;0.4045
homsest kasutati;0.4027
meenutasin õpikute;0.4026
kasutan avaldamiseks;0.4024
vormi saatejuht;0.4013
kutsub soodsalt;0.401
salm kooliõppus;0.4007
asi tänane;0.3985
jutustama terve;0.3982
varane äratus;0.3976
kuulake lauset;0.3966
loskutov võistlema;0.3959
kuulub paljuräägitud;0.3955
grislikiri tahvlil;0.3949
inimestele selgitas;0.3941
suure teene;0.3914
kallite koolil;0.387
otsetõlge saksa;0.3837
kõneleja otsustada;0.3834
keelekõrva kõne;0.3813
vastata eriti;0.3799
rõhutamiseks võimalus;0.3796
muremõtet kuulasin;0.3789
krooni andis;0.3766
tooni kirjapildis;0.3765
ema lugenud;0.3708
keelekõrv 537;0.3708
suva suva;0.3702
hadcolt kim;0.3697
sisult telespordiajakirjaniku;0.3693
tähelepanu teema;0.3691
südamlikult avameelselt;0.3688
kuuldud sõnalt;0.3669
stoori küsib;0.3664
kuulajatele ootavad;0.3661
pooliti vastumeelselt;0.365
nädalateemadega keelekõrva;0.3622
palun kadumine;0.3602
keelekasutaja skonnas;0.36
marjasordid tore;0.3593
konservatiivne keele;0.3589
avameelselt esimesest;0.3565
pelmeene juri;0.3565
kuulasin esimesel;0.3561
saavutusi täna;0.3521
arvutikaustas kirjas;0.3509
tund kapsa;0.3491
jagada muremõtet;0.3485
pakub huvi;0.3468
nüid astub;0.3467
keeles põlluharija;0.3436
põhilised olulised;0.3426
räägin vaja;0.3414
rääkisime saates;0.3411
kama kaks;0.3408
järelemõtlemise koht;0.3405
saates mäletate;0.3386
pealkiri esimesed;0.3376
ajalõik täna;0.3366
vader kivist;0.335
soovitustest tahetakse;0.334
nimed võtab;0.3323
rääkinud vanaemad-vanaisad;0.3312
arv kuulake;0.3293
mõttekäigu katki;0.3287
esines hästi;0.3251
esimese klassi;0.3221
esimese minuti;0.3215
uuendatud tundliku;0.3199
stoori laulul;0.3186
töötama mäletan;0.3174
kassiiriga vestlusse;0.3152
lugu võõrast;0.3149
kehtivad riigis;0.3135
kasutada varajane;0.3128
inimesi rahvas;0.3128
pelmeenid astub;0.3115
lugenud salmi;0.3105
hea meelevalmistamine;0.3072
kultuuripõldu harima;0.3059
kirjapildis sõrendades;0.3043
rääkisid tallinna;0.298
rääkisid pidu;0.2978
väldete küsimust;0.2973
lapsed rääkisid;0.2958
juhuslikud esimese;0.2943
meelde vormi;0.2915
tähti kirjutada;0.2912
maid vanast;0.2891
tahvlit psühholoogid;0.2842
rubriiki kuulub;0.2824
537 saade;0.2793
määratud riigiametnikele;0.2764
jüri nimed;0.2758
kooli vead;0.2743
natuke natuke;0.268
noorte muusika;0.2629
kohtume nädala;0.2623
varajane lind;0.2566
järeldusi uut;0.2515
valgusel arust;0.2486
lohakusega kassatöötaja;0.24
oodatud tulemusi;0.2383
uudistest iraagis;0.2375
500 krooni;0.2326
süda raskeks;0.2181
konservatiivse maid;0.2138
raadiost varase;0.2076
olümpialainel päev;0.1993
sportlassangareid kohtumist;0.1726
värvi pruuni;0.1701
bussi ilus;0.0674
