EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;kõrvalepõikena;internetikasutaja;tähendab;;usa;eesti;telejaama;eestiski
broadcast;juhtkonna;internet;telejaamale;system;võrreldes;riikide;telekajastus;70
katsepolügoon;korras;telekajastus;pooleteise;head;uudis;eestiski;telejaamu;eesti
hädavajaliku;;telejaamu;katsepolügoon;usa;uudiseid;uudis;uudised;aja
vähemate;internetis;väike;konkreetne;tähendab;uuenevast;uudiseid;meediatarbimise;jälgida
võimendab;analüüsi;internetis;rikaste;broadcast;toimuvat;uudised;dvd-plaadil;uuringu
küsimus;võidelda;internetisurfaja;kõrvalepõikena;port;tänase;arvatud;vaadata;ükski
teekraavis;languse;nädalas;keskmisest;toote;riikide;varasemaga;vaatajatele;juhtkonna
ööpäevas;väike;telejaamale;jälgida;cbs;edulood;kommentaari;uuemat;system
üritamine;internetisurfaja;vaatab;reklaame;tasku;muutuma;suhteliselt;internetisurfaja;situatsioonis
