EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Alexandre Niilus delt;julge inimlik ettevõtmine;mõtlema meri kaitsma;siiamaani Venemaa üldse;aspekt vaatama näiteks;Kaarel Orvik geoloogiadoktor;geoloogiadoktor Kaarel Orvik;prognoosima geoloogiadoktor Kaarel;vee-tase pelgalt tõusma
merevesi tase tõusma;kliima muutus komisjon;merevõib-olla rääkima asi;üldse Lääne-Eesti rääkima;andmed 110 sentimeeter;geoloogiadoktor Kaarel Orvik;Kaarel Orvik geoloogiadoktor;Kaarel Orvik geoloogiadoktor;suurem ühesõnaga maailm
veetõus suur tõus;projektijuht omama ökoloogiline;istuma rääkima sadamapiirkond;liivariba lööma elektriliin;arvestama kaks aspekt;Orvik uurimistöödejuhataja projektijuht;Kaarel Orvik uurimistöödejuhataja;tõusuvesit<SOS><SOS><SOS>tuve võit püsima;no millegipärast püüdma
tõusma meri tõus;seksoht maa kliima;meri rääkima kartma;arvestama seriaal lähem;torm lisama meeter;Orvik geoloogiadoktor 30;Orvik geoloogiadoktor 30;Kaarel Orvik prognoos;midagigi päästma spontaanselt
ägedam niu tõus;kaasa paarikraadine kliimatõus;aeg rääkima rannajoon;kõrgemale tavaline kraavikene;arvuti andma selge;Kaarel Orvik keskkonnaministeerium;siiamaani eesti teadlane;pirjak arvestama tõusuvesit<SOS><SOS><SOS>tuve;200 põhi praktiliselt
Scocerak juht kümnendik;tungima loodus inimene;geoloogiadoktor Kaarel Orvik;tase Läänemeri mõtlema;uskuma arvuti andma;Kaarel Orvik uurimistöödejuhataja;rand geoloog tegelema;rääkima Eesti rannik;ütlema Narva-Jõesuu läänepoolne
kraad tõusma vesi;suur territoorium kaitsma;Kaarel Orvik uurimistöödejuhataja;vähem eeldama Atlandi;signaal lugema vaatama;geoloogia instituut inseneribüroo;Kaarel Orvik keskkonnaministeerium;Eesti rannik rajama;vesi jaa-jaa nägema
nägema Kursnake tõusma;pikemalt mõtlema meri;kaasnema meremeri probleem;kõrgemal kõrge luitehari;nimelt aspekt vaatama;Orvik keskkonnaministeerium nõunik;töötanud geoloogia instituut;geoloogiadoktor Kaarel Orvik;põllumaa sajaprotsentis põllustatud
tahvardama tase tõus;lahendus teadma projekt;meri tõenäoliselt murema;põhjaosa net kerkima;tavaline programm madalam;ülelaud Kaarel Orvik;eelnema Kaarel Orvik;juhatama teadlane rannauurija;varasem vee-tase kõikumine
mõte Narva jõkk;koguma maailm võib-olla;vaatama rannajoon nägema;kõrgem ehitama üldse;lukk moment odavam;lastan loodusekaitsja geoloog;ülelaud Kaarel Orvik;Kaarel Orvik keskkonnaministeerium;sisuliselt andma oluline
Siber jõgi ümberpööramine;grupp teadlane arvama;rääkima Eesti rannik;Aasia ütlema väljak;vast aeg torn;rand geoloog tegelema;eesti teadlane järelvaatlus;võtma Kaarel Orvik;tõepoolest tsükkel maailm
sõna otsene mõte;maakera ajalugu geoloog;kuulma jätkama arutelu;esialgne jutt Loode-Eesti;kujundamine meeter meeter;sissejuhatus Kaarel Orvik;geoloogia instituut inseneribüroo;sissejuhatus Kaarel Orvik;võimalik veetõus 1
Peterburi ümbrus Kaliningrad;tähendama meri soolavesi;mõtlema asuma elukoht;kõlbmatu maja ehitama;esimene signaal lugema;töötanud geoloogia instituut;uurimistöödejuhataja projektijuht omama;ülelaud Kaarel Orvik;Mandri-Eesti 100 meeter
niukene õrnem hõljum;aurus tegur maailm;territoorium kaitsma käima;meel köitma rannikuriik;nii-öelda nähtav tulemus;inseneribüroo Merin tegelema;sissejuhatus Kaarel Orvik;Kaarel Orvik uurimistöödejuhataja;maa massiharu võib-olla
sadam akvatoorium sügavus;veisima külamees elamu;asustus põhjarannik asi;käima Eesti külastaja;parandama tähendama meeter;veepiir Eesti põhikaart;võtma Kaarel Orvik;Rannik lubama rääkima;Lääne-Eesti rääkima teadma
laht Tallinn Russalka;hajutama kilomeeter ütlema;tegelema sadam projekteerimine;mõtlema Põhja-Eesti pankrannik;näiteks meenutama arvestama;Eesti raadio punane;lastan loodusekaitsja geoloog;mererannik rääkima maakera;sõna võib-olla keel
arvestama tõusuvesit<SOS><SOS><SOS>tuve võit;kliima ebanormaalne tähendama;kana siinsamas Saaremaa;sealsamas kõrvalauto seisma;näiteks meeter vastavalt;geoloog tegelema otseselt;geoloogiadoktor 30 aasta;Veljo Rannik ütlema;1906 seitsmes aasta
meri sõber lõpetus;niiviisi inimajalugu algus;uurimistöö hiljaks jääma;sajaprotsendiliselt inimene juhitud;hull halb asi;sõitnud uurimistöö Kosoonustaja;rannauurija rand geoloog;meri tõus näiteks;nii-öelda kogus tamm
savi niukene õrnem;teadma ökoloogiline seisukoht;oht sadam jääma;kõrgemale lõppema ründeveepiir;tähendama kroonstama null;aasta töötanud geoloogia;Orvik uurimistöödejuhataja projektijuht;Läänemereosa rääkima 100;rannik 90 aasta
Narva laht Tallinn;kliima jahedam jäätumine;tahtma elama meri;tamm ümbrus pumbajaam;miinimum tavaline programm;uurimistöödejuhataja projektijuht omama;geoloog tegelema otseselt;mererand esimene reageerima;küllalt kõrge 1
niu tõus meri;näitaja põhjustama inimene;põhjarannik asi üsna-üsna-üsna;ütlema Eerik pöördaustraallane;rajama arvestus meeter;võtma Kaarel Orvik;kohalik teadlane valmis;rannauurija rand geoloog;vähe kevad võib-olla
kuuselinik Alex osa;teistmoodi loodus inimorganism;uskuma keskustelu lõpuks;suhtuma peipsi-äärne elanik;vaatama protsess vorm;siiamaani eesti teadlane;loodusekaitsja geoloog silm;Veljo Rannik keskkond;protsent hõlmama 20
klibupealne prot liiv;mees meetrigand muutuma;kaitsma talvine torm;kaasnema loomulikult maailmameri;kroonstama null tavaline;kohalik teadlane valmis;prognoosima geoloogiadoktor Kaarel;ühesõnaga mererand hüdrotehniline;tundma kindel võib-olla
nägema Lemmed niukene;mahtuma hästi vesi;jõudma kasvuhoonenähtus rääkima;tooksima näide rääkima;sadam sadam vale;projektijuht omama ökoloogiline;mõtestama prognoosima geoloogiadoktor;meretõus kolmas tugitool;käivitunud maailm võib-olla
kraad temperatuur tõusma;komisjon väljasõiduistung tingima;õhtu Eesti raadio;tublisti vähem eeldama;ütlema eksima ütlema;töö kohalik teadlane;aasta töötanud geoloogia;kümmekond aasta rannauurija;sisemaa ülejääk nii-öelda
vesi sihakse mõtlemine;loodus kavaldama igasugumudel;kanal süsteem võib-olla;jutt Loode-Eesti ütlema;ütlema ütlema katastroof;meeter ohujoon tänapäev;teadlane rannauurija nimetama;Kaarel Orvik mõttelõngas;vee-tase kõikumine oskama
nõunik Veljo Rannik;tamm ümbrus pumbajaam;võimalik soolsus põhjameri;veepiir kõrgemale lõppema;102000 102100 meeter;kujuma teadlane leidma;töö kohalik teadlane;sadam ehitama meri;võib-olla nurk natuke
