EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;kirjanik;raamatukogu;näide;;kaotama;mõte;võtma;riik
malcolm;raamatukauplus;küla;eksliitrine;number;eesti;tunne;heinaniidutalk;ühistöövorm
hambrinojess;pood;mann;nädalalõpp;isend;meeldima;eluolu;rahvakirjanik;eesti
üksindus;mäng;ait;vandiraiuja;una;rahvas;palju-palju;raamatukauplus;kujutama
kivikott;muusika;sõber;jalgratas;diskreetne;kohtama;põhjus;kuskilt;kuskilt
nädalalõpupidu;õigus;hing;kõikvõimalik;autogramm;rääkima;ilukirjandus;sõna;kaunis
kõikvõimalik;maa;andersson;põhjalikult;diskreetse;teema;salutus;kogumiskiri;lahku
võistlus;tark;ruum;sedamoodi;intel;ruhnu;lõpetama;näide;töötama
toede;tundma;huvitav;viljapeksutalkud;andma;vorm;isiklik;tsitaat;lõpetama
sotsialism;tsaariaeg;doos;kogumiskiri;voor;siinsamas;kahjuks;kirjeldama;hästi
