EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Publical Reformierakond;peaminister keskerakond;börs Swedbank;protsent Iraak;madal intress;Reformierakond koalitsioon;jätkamine opositsioonierakond;peaminister Reformierakond;Põhja-Korea nõudmine
Res Publical;sotsiaalne seksuaalne;Mälberg peaminister;Ansip suhteliselt;dokument eile;rahvaliit stabiilsem;Keskerakond vale;tänane välisuudis;Põhja-Korea kahepoolne
Rüütel port;religioon töö;aktsia sulgemishind;Blair sõbralikult;oblikas Res;muudatus vaidlema;Reformierakond Hella;Keskerakond vale;mõtlema Lõuna-Korea
Mall Mälberg;jõudmine mõistuseabielu;hoidma sadam;Jõerüütel reformierakondlane;null kraad;peaminister Juhan;poliitiline sotsiaalne;Savisaar kinnitama;võib-olla kunstnik
müük aktsionär;ooper tõsiselt;spekulatsioon tõepõhi;välisminister Res;Parts uskuma;valitsus koostöövõimeline;koalitsioon kaks;Eesti raadio;Põhja-Koreal küllalt
otsekõnelus kuueboolne;mõistlikum liikuma;Riigikogu saal;täna õhtu;näiteks 0;Reformierakond Hella;reform anama;uudistetoimetus kokkuvõte;selge Põhja-Korea
Vaheri sõna;ilm oluline;hommik avama;neli üheksa;idee samm;Eesti välispoliitika;võimuliit lahendama;välisminister lahkuma;liider Põhja-Korea
Estonia esietenduma;liider kinnitama;arm jääma;SKP Rootsi;arvama Res;minister vahetumine;peaminister tõenäoliselt;kolmveerand Parlament;Põhja-Korea otsus
lihtsalt seisukoht;valitsus jääma;väärtus rootslane;Bagdad lõunaosa;eile tunnistama;Eesti raadio;vajama juht;presidendivalimine kriisikoht;igapäevaselt riik
nimelt tegelikult;Tallinn kunstihoone;reede 11;muutlik pilvisus;tekst suhteline;sügavam sotsiaaldemokraat;süüdistama Tööpartei;rahvusooper Estonia;tunnistama Põhja-Korea
mõte edasiandmine;valitsus moodustamine;mastaap arvama;sein väljendama;istuma jälle;aru reform;omavalitsus valimine;Rumsfeld täna;president Putin
pakkumine kõrgem;Ken-Mart Vaheri;liige kaitsmine;väärtpaberiinspektsioon juht;president George;täiskogu Indrek;valitsus lõhki;pakkumis riigikohus;Põhja-Korea tuumarelv
muutmine juht;näitama Laurentsius;lihtsustatud võib-olla;Põhja-Koreal küllalt;funktsioneerimine alus;kriis toetama;tööpuudus opositsiooniline;valitsus koostöövõimeline;nõustuma Põhja-Korea
võib-olla kunstnik;Päevakada järjekorranumber;Ivari Padar;valitsuskoalitsioon dikteerima;sisaldama tingimus;valitsusjuhikoht jääma;esitama ultimaatum;Hussein võim;Lõuna-Korea kõrge
teema identiteet;täitevvõim Eesti;muhe karikeerimine;André strink;reform anama;Parlament koht;kandidaat uus;valimisperiood Tony;osalema Lõuna-Korea
Swedbank tegevjuht;fond vaja;maha võtma;jääma kolmas;hind 11;Keskerakond vale;Parlament koht;tuumakriisiläbirääkimis nõudma;nimel säilitama
valge maja;samm reformierakonnapoolne;natuke varavõitu;vajama kindlasti;meeter sekund;poliitiline jõud;valimiskampaania alustama;Harry Liivrand;esimees Karl-Erik
sadam vaja;käsitlema kardinaalne;skandaal võimalik;riik valitseja;Res Publical;konservatiiv süüdistama;uudistetoimetus kokkuvõte;täitevvõim Eesti;lükkama Põhja-Korea
nõudmine täitmine;vähendama lähiaeg;Rein Lang;koht püüdma;kindlasti selge;partner jätkama;kodusõta kiskuma;rahandusminister Gordon;kaitseminister Donald
õhtu jääma;võimalus otsekõnelus;osapool Rahvaliit;Napoleon lugu;pakkumine uus;töötama meeskond;eelarve presidendivalimine;rootslane ettepanek;Venemaa kutsuma
vähetähtsam igapäevaselt;õigusemõistmine vähetähtsam;kuulma Päevakada;kogunev õigusemõistja;inimene hommik;esindaja Toivo;vahetama liige;Tootsen koalitsioon;sündmus võib-olla
tõsine ooper;sein väljendama;kompaktne muusika;kindel piiriline;reageerima konstateerima;esitama ultimaatum;komisjon esimees;Tööpartei tühi;Ken-Mart Vaheri
näiteks 0;esindaja tõenäoline;hämmeldus partner;osa Swedbank;tekkima probleem;põhjus järeleandmine;riik areng;Reiljan tahtma;Eesti uus
Põhja-Korea otsus;toimiv õigusemõistmine;pingeline nädal;uus Oper;tooma esile;USA nõustuma;konservatiiv süüdistama;Eesti välispoliitika;otsus sisuliselt
väljaostmine hind;mõtlema Reformierakond;sügavam sotsiaaldemokraat;USA kaitseminister;fond vaja;kandidaat uus;jätkama skandaal;Riina Eentalu;Põhja-Korea esmakordselt
väikeaktsionär teatama;omavalitsusorgan arutama;raadio uudistetoimetus;värv natuke;suhtumine asi;toetama 41;vastuolu varasem;Tallinn börs;alustama valimiskampaania
sügavam sotsiaaldemokraat;valitsus koostöövõimeline;peremees kinnisvara;kuuluv 95;aeg USA;jääma aeg;valimisperiood Tony;erakond tõepoolest;programmeeritud Helir-Valdor
sarnaselt kaitsekulutus;tulumaksureform siduma;vale valitsus;kolmveerand Parlament;BNS hind;Res Publical;jääma Hansapank;järjekorranumber 15993;jätkamine Uku
seadma esiplaan;põhjus järeleandmine;kandidaat reformierakond;vähe antud;uus Oper;puudutama tulumaksureform;leping muutmine;hind täna;loobuma võib-olla
suhtumine religioon;lootma töö;ulatus SKP;suurendama lihtne;ulatus SKP;Arvo Volmer;püüdma distsiplineerima;Tomberg intervjuu;George Bush
aeg kinni;kindlasti võimuvõitlus;Karl-Erik stuulberi;lootus Pyongyang;uskuma Andrus;Suurbritannia ebapopulaarne;Rumsfeld täna;küsimus Juhan;võib-olla vahetama
mõistlik aeg;vaatama USA;matus korjama;eile tunnistama;Publical madal;hind koalitsioon;sõltumatus suurendama;kuuepoolne jätkamine;Hiina Venemaa
pluss miinuma;mai Hansapank;Parts kinnitama;publik tähtis;tähtsam eksprompt;protsess vallandama;käima kuulama;kaasamine Toompea;Ida-Eesti paiguti
lõuna-tuul neli;teenimine huvi;vahetama piisav;koalitsioon koalitsioon;Putin portree;riik Peri;välispoliitika vajama;juht Edgar;Bush Suurbritannia
kujutama Keskerakond;tegemine perekonnatüli;BNS tegemine;Swedbank teatama;maailm sündmus;valitsus lõhki;välisminister viga;ülevõtmisteade 28;ajal 66
omahuvi kindlasti;vaja korralik;perekonnatüli perekond;andma tunnistus;suhtumine puudutama;küsitlus näitama;esindaja Toivo;justiitsminister Ken-Mart;Karl-Erik stuulberi
kardinaalne muutus;muusikaline juht;aasta näiteks;Bush Suurbritannia;vale valitsus;välissõide keskenduma;loobuma võib-olla;kandidaat uus;edel lõuna-tuul
õhutemperatuur pluss;kraad kuulma;Ramsfaldi sõna;Tallinn Kesklinn;aeg ootama;kõikehõlmav kommunikeerimine;koalitsioon matus;suuromanik Rootsi;kuuluv 95
Eesti vabariik;rahandusminister Gordon;üldiselt domineerima;omavalitsusorgan arutama;ütlema BNS;vaenulik kõnelus;Laurentsius president;programmeeritud Helir-Valdor;öö vähene
riik edasiviiv;Iraak julgeolekujõud;sekund õhutemperatuur;elanikkond Saddam;klient risk;korraldama šiiit;puudutama tulumaksureform;aasta näiteks;kritiseerima Lõuna-Korea
igapäevaselt toimiv;11 -st;osalemine pakkumis;Eesti osa;aseesimees asi;tähtis kodanik;hind koalitsioon;probleem pooletunnine;perekonnaelu korralik
inimene hommik;kasvatamistika hoolne;10 protsent;USA valmis;heaolu homme;teatud probleem;spekulatsioon tõepõhi;jätkama Swedbank;Hanno Tomberg
maksma tõsiselt;võtmeisik arvama;-st veebruar;piiriline stabiilne;hoidma sadam;maailm liider;julgeolekujõud vastutus;valmisolek kindel;Saddam Hussein
kasvama ülevaade;põhiprobleem välisminister;omavalitsusorgan arutama;Parts Hanno;vaatum tagama;rahandusminister Gordon;alternatiivne valik;poliitika vaenulik;avalik arvamus
12 meeter;valitsuskoalitsioon säilima;riik Peri;mai Hansapank;liige kaitsmine;miinus kaks;ütlema BNS;Liivrannasoov omamoodi;suurendama lihtne
kokkuvõte reede;puudutama tulumaksureform;lubadus märkima;peaminister Juhan;Parts soovitama;Ivar Kaasik;põhiküsimus riigikohus;Venemaa kutsuma;huvitav tegelikult
suur poliitiline;protsent SKP;risk suurenema;Eesti kroon;suhe Bush;ebastabiilsus kindlasti;lootus Pyongyang;Blair sõbralikult;koostöö väike
probleem pooletunnine;seadma esiplaan;Indrek Kiisler;aeg USA;finantseerimine tagama;sein väljendama;suhtumine viimane;BNS tegemine;suur rääkima
õigus konflikt;väikeaktsionär pakkumine;Reformierakond Hella;jõulisemalt tegutsema;asi kastan;asi komisjon;kabinet küsimus;toimetaja Mall;partner jätkama
hoolne isa;mastaap arvama;toimetaja Mall;valitsusremont näol;port Ivar;ainus pettumus;ebastabiilsus kindlasti;konservatiiv 32;neli üheksa
