EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Atscon jällegi helilint;punkt vahe punkt;natukene pillimees ansambel;põhiline kaader kujunema;kahjuks vale null;kohtumisõht Eesti raadio;varsti muusikaline tund;kontsert haapsalu kalurikolhoos;võib-olla ehme uus
meesansambel juht Gauces;lõpetama alustama estraadiorkester;õhtu viimane esinemine;Remo-s lauluvõistlus laulma;kombineerima tassima kodu;raadiokuulaja kohtumisõht Eesti;paluma laulma kolhoos;haapsalu kalurikolhoos kohtumisõhtu;ütlema kala püüdma
Sapposhin ima Sumak;kilogramm paluma vastus;ettepanek uus muusikaline;võistkond miniviktoriin lõppema;vale null õige;raadio muusikasaade toimetus;kalurimuusika armastaja täna;kalurikolhoos võistkond muusikasaade;ükstaspuha puhkenurk paik
Sumak Vladimir Sapposhin;meesansambel tähendama uhkus;laudkond esitama laulja;esineja üldse aeg;kauge punkt esinema;kontsert haapsalu kalurikolhoos;kindlasti muusikategija kohtuma;sisustamine kolhoos rahvamuusikasoov;tänal väikene mälumäng-viktoriin
lõõtstrumm sülofon L1;kaksekümmend Atscon jällegi;ansambel nimi lihtsalt;ütlema raadioinimene nyyd;punkt vahe punkt;Eesti raadio muusikasaade;solist milja huul;tööjutt paluma raadio;võib-olla täna mõtlema
pakkuma kaksekümmend Atscon;võistkond kuulma tegemine;andma orkester väike;populaarsem kolhoos esmakordne;andma plusspunkt küsimus;toimuma esimene eesti;Eesti raadio muusikasaade;võõrustaja kalurikolhoos haapsalu;võib-olla mõte tavaliselt
metsasarv obu trumboon;käima esinema isetegevusprogramm;kutsuma külaline raadiomaja;tänal väikene mälumäng-viktoriin;huvitama paluma lauttingism;muusikasaade tarvitama Eesti;liige muusika tegelema;haapsalu kalurimuusika armastaja;raadiomaja võib-olla ehme
obu trumboon tromboon;karva paluma jutuajamine;rahvas tore õhtu;mees teadlikult mängima;andma mõtlema komme;toimetus haapsalu kalurimuusika;ütlema muusika aeg;õhtu võõrustaja kalurikolhoos;aeg mõtlema hästi
Artur Rinne laul;paluma kohtunik kokkuvõte;küsimus kuulma helilind;14 raadio viis;punkt ettepanek andma;Tallinn helioperaator Ellerheinatoimetaja;osa muusika inimene;raadiokuulaja kohtumisõht Eesti;võrdlemisi püsiv kaader
L1 lõõts kannel;täna arvama värveerimine;paluma noor naisansambel;vastane jätkama raadio;kindel tahtma likvideerima;vabariik Eesti kõvasti;paluma lemmiklaul Kösti;kuuletama kosjasõit laulma;viitsima mõtlema võib-olla
mõte sageli üpris;meri kasutatav traallaev;rõõm esinema muusikaline;Remo sööma Itaalia;punkt esinema varietee;Eesti ahing kalapüük;täna õhtu aeg;haapsalu karu raadiokuulaja;voolavus võrdlemisi väike
Ellerheinatoimetaja samol Edgar;võistlus jooma pidulik;kuuletama kosjasõit laulma;lihtsalt käima kalurikolhoos;tahtma likvideerima parem;staažikas isetegevuskollektiiv Haapsalu;helilint paluma kuulama;kalurikolhoos võistkond kuulma;käsi võib-olla meenutama
Vladimir Sapposhin järeldus;ütlema muusika aeg;raadiomaja võib-olla ehme;Haapsalu trükikoda töötama;meenutama seik saade;tarvitama Eesti NSV;kosjasõit laulma Kurina;paluma lemmiklaul Kösti;andma orkester väike
küsimus võistkond miniviktoriin;muusikasaade toimetus haapsalu;armastaja täna õhtu;haapsalu kalurikolhoos kohtumisõhtu;vaimustus kodu andma;helioperaator Ellerheinatoimetaja samol;saade tegemine muusikaline;muusikasaade toimetus haapsalu;aasta 1945 aasta
San Remo-s lauluvõistlus;võistkond punkt vahe;paluma mõistatama orkester;üksainuke tegelema lukksepp;arvama arvama liitma;müüdüüdonovo süüm unistama;laulma paluma soovima;laulma kolhoos naisansambel;viis kord viis
