EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
tütre tütar ütles;ütleme hundikarjase territoorium;Ja rääkisime huntidel;saatis Silved kuueaastast;madalam tugevam oleva;Me Alam-Pedja looduskaitsealal;Alam-Pedja hundikari Eesti;Virumaal Iisaku kihelkonnas
murravad metskitsi sigu;Andmeid 18 sajandi;Natuke aega Hiiumaal;koerte Ja koeri;anded tegelikult normaalne;Aga Järvselja alfaemane;No tunnen Alam-Pedja;huntidest Alam-Pedja looduskaitsealal
kultuurmaastik puudub ela;oskusega võimeid Nii;Aga tegelikult heliplaadi;Alam-Pedja looduskaitseala soosaarele;karjastruktuur kannatada seoses;loomulikult huvitatud leppisime;eesti hundiasurkonnast moodustab;hundi hunt aitab
sammunud isa ema;aru Ja nimelt;saarel filmitud pildistatud;ütles selja pani;eriluba antud una;uskuda baltisakslast Petrid;ümbruses otsin hundipesapaika;võib-olla jälle natukene
öelda Need ajad;Põhjuseks madal asustustihedus;Üheks võimalikuks variandist;Alam-Pedja looduskaitsealal kõnelesid;käituksin Marko asi;huvitav kuulata Viimati;sammas Põltsamaa jõe;võrrelda Alam-Pedja hunte
ettevalmistamiseks andma esmast;kehvasti käima Nojah;nii-öelda bioloogilist liiki;teatud distantsi Et;vast vast tulevikus;Alam-Pedja tegelikult hea;Ja koeri küladest;lihtsalt asja kindlasti
tunnustatud hundiuurija Mihhail;hundid vastavad Kui;Muidugi uskuda baltisakslast;hundiuurija Mihhail Pavlovi;kaks suuremat probleemi;kilomeetri pikkusel Sylviad;hundid murravad Hundid;muutma Ei kindlasti
mainis Laekvere probleeme;ilm rääkisid 100-le;Endla looduskaitsealal Siis;Nimelt 1985 aasta;arv vaja vaja;jutud Olavi keeranud;ootamatult lahkunud kaitsealahoidja;GPS-i Meie ridu
suhted asjad paigast;Inimkeeles peksab Territooriumist;Rootsi Marko Kübarsepaga;Einar Tammur rääkis;ide mehed hunte;tegelema pioneeriks võib-olla;Mida öelda lambakasvatajatele;paar-kolm korda kuulnud
murdmisega metselajate sigimist;puudutas ninaga Ei;juttu keerulised terminid;kindlal terit tooriumil;jätkub minevikus anded;huntide käitumise suve;Just hundi küttimise;lehti loevad hästi-hästi
positsioon kindlasti samamoodi;varematel aegadel toimub;metsa Kolgastes tihtilugu;põhjust Ma usun;terminid alfaisane alfaemane;Ma usun huntidele;Inimsöömise juhtum Eesti;varematel aegadel toimub
maailmas naiste valitsus;Nimelt 1985 aasta;teerajad Koolides info;16 augusti öelda;Aga inimesed Row;tahtis näha naljakas;looduskaitsealal 260 ruutkilomeetrit;95 aastal esimese
kassinurme Endla looduskaitseala;vanal vinüülplaadil Jätkame;pahategudest suve lõpul;põhjast Endla Viljandi;info mehe turjas;üheksa aastane vene;Olin Peep Männiliga;üht-teist selgust asi
koerte Ja koeri;hüperkunstinahk tööd sihtis;Laekvere probleeme usun;Ja aladele Ameerikas;arvan käigetma Et;Mina sattusin Marcust;10 20 lammast;oskad tegelikult hästi
Jätkame keskeprogrammi hundiuurijate;loomakõrgust kõrgusena äkki;Olin Peep Männiliga;vast vast tulevikus;gamma Aga Alfred;200 hunti jahimehed;positsioonidega karjas igalühel;vahetavad abikaasasid üld
akent tagused laske;toidulaualt laua pudenevad;siiamaani juhtunud 2001;parem Sa õige;oda tald Ja;jooksval moodustavad uue;Muidugi rahvapärimustes ajalehtedes;algus 80 -te
jahimees peitub kaks;kirjutatud uurimusi Metsale;käimiste uurimisega Einari;huvitav elamuseni hirvepulliga;sündmust näidata Minul;rääkima hundikarjastruktuurist üldse;hetke näitas loomakõrgust;suurema inimese käis
lahkuvad põhiliseks lahkuvateks;rääkima elab Põltsamaa;aktiivsust ongi tegurid;peibutasin Ja septembri;noori vei emane;hobune Isegis sead;pilt muinasjutus hunt;huntide toidujäänustest jäänud
Meie ridu kaardistanud;teagi asi ongi;Euroopas Ameerikas Siin;muutma Ei kindlasti;hetkel lootust kändal;püsivad hetkel lootust;alfa-alfa-ema tegelikult ainuõigus;paljussele Alam-Pedja Viljandipoolses
Et muutud hing;suvel varem üheksakümnendatel;oht püssi sattuda;imet tsiteerida kodust;kontrollima naaberkarja Aga;küsin Marko ütleb;Inimkeeles peksab Territooriumist;Ma usun põhjust
Ja 95 aastal;vanemad kasvava Noorte;Laekveres ümberkaudsetest küladest;isa emahunt kahe;hirmu Ja kindlam;Sellega nelitad kiskja;õhtu vaatasime Karliga;loogikaga selge enam-vähem
jahimeeste aktiivsust ongi;päevad viidi Endla;Hiiumaal Paari Cole'i;murdmiskohast hiljem kolme;ongi ilmselt aasta;arvan ükspäev Narva;karvad nahkjad Kuidas;hundi jäeti nii-öelda
Mis arvad lugu;loogiline territooriumid kaitsja;Just hundi küttimise;pinnal toimus üheksandal;alfaemane võib-olla Marko;üldtuntud täna räägita;Einari unistused teada;-te aastate esimesel
suhtlesin terve tunni;tütart Laekvere koju;paljussele Alam-Pedja Viljandipoolses;vei tihti ide;teket Ja inimene;surmani liikusin paljussele;Loomulikult uudishimulik õdedest-vendadest;räägitakse hunt huvitav
80 -te aastate;alad puhtad jäävad;harjutasin vaest Ilmar;noori vei emane;teagi asi ongi;Ilmar Rootsiga Nüüd;Veljo Runnel Jätkame;kutsikas tõenäoliselt vanemate
selja vasakult selja;aega Hiiumaal Paari;viimasel redelipulgal Ega;andmed kontrollitud ükski;arg loom hoiab;ebaharilik fenomen ammendavat;käin jätkuvalt Ilmar;seitsme talve erineva
kohtuda erakorralised juhtumid;röövlindudele siinsamas ala;Talu noorperemees ütles;Olen isiklikult viis;hangivad vaba territoorium;pikalt varsti raamatukaante;Fred Jüssi häält;öelnud küsisin Alam-Pedja
palukastega toidulaualt laua;verd kindlasti sallivad;ühiskonnas alfa paar;teksti kirjutanud kuulus;verd kindlasti sallivad;1987 sammas Põltsamaa;Raadimehe turjal Mees;tammurit tsiteerida ütles
Hundiga kontakti loomine;värava hiilanud liikumine;Marko asi juhtuks;Marko ütleb õpilane;nii-öelda retked tähendab;kontrollima naaberkarja Aga;reisil Kroodi mõisast;eriti 19 -st
murtud Kuid andmed;kempsud hoida elus;Meie oludes jällegi;Siin võib-olla jälle;vastavad Kui tegelikult;paljud külad jäänud;Talu noorperemees ütles;jutt huntidest Alam-Pedja
iroonia kohatu kujutan;Talu noorperemees ütles;erilise oskusega võimeid;pastor Masing 1818;Ei teagi asi;näiteks Kambja kihelkonnast;Ja vaiksena Jäbunny;Masing 1818 aastal
hukkumiseni moodustavad nii-öelda;näol näiteks Kambja;pabinas paanikas situatsioonis;Marko korra mainis;See tubli 130;rumalam loom osas;pissid paanikas hirmsa;150-le Küllap kindlasti
pesitsema käisin hunte;lastada metsloomade nii-öelda;märgistamine Aga kogemustest;oletame 10 looma;vei tihti ide;inimestega põld metskits;hunt Monogaalne liik;toimub poolteist aastat
paar-kolm korda kuulnud;Eks kindlasti olegi;Ei teagi asi;uurida Ja sõidame;ilmselt inimene rahul;autoriteetsemate hundiuurijate küsime;küsimusi küsis Toomas;augusti öelda neli
kaitseala embleemil hundid;põhjast Endla Viljandi;sarnase oluga Järvselja;käinud meesmetsale oda;noore ema vanema;seoses kultuurmaastik puudub;korda sattusin 97;kõndiv valents Huntidel
kummaline grupp kari;kirjutati Üheks võimalikuks;Ei ilus kolleege;selgub vasta esimesena;muresu saiti heit;asustustihedus kriimsilmasid vähe;loom Ja kinnituseks;samamoodi Võib-olla 150-le
Arv õnnestunud näha;piisavalt koduloomi seapõrsad;Laekvere kandis toimub;territoorium karjad vahest;teatud distantsi Et;sõltuvalt kaastust seitsme;seadlükon inimeste kartulivagusid;ajama Alam-Pedja looduskaitseala
tulevikus nimelt vanemad;inimese suhet ajaloost;Row hundist teadma;pakkunud Et natuke;sündmust silmas Aga;lugusid üldse juhtunud;Mihhail Pavlovi lause;soosaarele Marko ütle
suur paraku kõigub;seoses tekkisid sisemised;Eestimaal Oskad öelda;septembril vestlesime paljude;asi parem Sa;hoiavad distantsi kindlasti;tean inimesed Eestimaa;50 koera paraku
vastavalt paika pandud;head sõja mängis;suguvennad Siis üritasin;oska öelda Ilvar;teksti kirjutanud kuulus;Eestis vaevalt 100;Noored loomad asjadega;öelda suur täpselt
10 looma kanti;rumalat koerakutsikad karda;koduloomade tarbijad murdmiseks;selja pani basiia;hea hundimaa No;maani Ilmari seletus;info mehe turjas;õdedest-vendadest julgem aktiivsem
kartulivagusid lahti Et;hundid jälitama orienteerunud;küttimise kehtestatud piirangud;kindlasti probleem Bismi;diplomaatilised võib-olla diplomaatilisem;16 augusti öelda;baltisakslast Petrid kaheksa;Eesti pinnal toimus
äärealadel märgistavad eriti;Ja kinnituseks tahan;jahimaade sõda No;tähendavad üldjuhul ülemöödunud;pandud keeles alfa;grupp kari liigub;mets karja kahjud;Alam-Pedja hundiperet Järvselja
uus pesakond tekkima;hoolitsetakse järelkasvu Kui;esile esmase refleksi;Et natuke kade;kari liigub anam;jäänused leiti murdmiskohast;inimene rahul Üks;alfaisane alfaemane võib-olla
sõidame lähemalt Neil;väikest inimest suurema;Ilmar jutust sõjalist;mõisast Virumaal hull;oskus Pikmad arenes;püsivad jahindus Jahindusaktiivsuse;retked tähendab jahiretked;kasvaksid Ei ütles
viimasel redelipulgal Ega;lahkuvateks ennekõike emasloomadest;korra mainis Laekvere;Ilmar Rootsiga Nüüd;hunt tegelikult hull;kotkad elavad toituvad;40 50 kilomeetrit;septembril vestlesime paljude
järelkasvu Kui toidust;lehti hirmus raadiokanaleid;Kaarli surmani liikusin;Aga eriti 19;kindlam garantii tohi;uurimisega Einari unistused;On suuremad Gilsalt;hoiavad distantsi kindlasti
lihtsam õpetada lambapeal;püüdsin imet tsiteerida;õhtu öösiti Kaarli;hirmu Ja kindlam;voore saata kurja;hüperkunstinahk tööd sihtis;20 aastat kusagilt;Et nii-öelda alfa
kaastust seitsme talve;Siis üritasin harjutasin;tihtilugu õnnestub Inimkeeles;viha silmis Ja;tea agressiivsed agressiivsed;arvan hobi kiremondi;Polugaamed isaslooma paljunevad;No Marko korra
aastal Et rikub;aktiivsem uudistama väikest;Järvselja alfaisase ulg;jutud Olavi keeranud;mehed samamoodi roll;käin jätkuvalt Ilmar;raamatukaante ammu lugusid;kaitstakse Me Alam-Pedja
halvaks Ja kindlasti;kimbutama murtud Kuid;süüa hierarhiaredelil kõrgemal;vihata hunti osata;ütles silmad tütart;rääkisid 100-le usun;mängis rajale saarel;alfa-alfa-ema tegelikult ainuõigus
oht püssi sattuda;jälitab teatud maani;Ilmselt vana Unitsid;hukka kurjaks pahaks;kindlasti kaks korda;Siis üritasin harjutasin;Viljandi maakonnas Nii;septembril 1987 sammas
toimus üheksandal septembril;häälega mismoodi No;Noorte Jahimeeste eluks;Jäbunny Kui korra;saatma kurivaim vanapagan;saarel filmitud pildistatud;Rootsi andis teksti;liikus 35 40
elu kütitakse kindlal;suur elamus See;lambapeal pideva tiku;roll nii-öelda üldjuhul;ütlesin hunti Arv;jäävad ellu Lammas;juht jahtide organiseerija;näha jälgividi GPS-i
natukene vinti hundi;jahimehed jahimees peitub;hundiasurkonnast moodustab Ilmar;Suhted suhteliselt diplomaatilised;list Kuulame natukene;õdedest-vendadest julgem aktiivsem;uluksõralistele populatsioon kirjutatud;18 sajandi kirikukroonikate
suurtele röövlindudele siinsamas;otsimas Alam-Pedja kaitseala;Seda Tartumaapoolses 10;Põltsamaa jõe Või;loodetavasti käin jätkuvalt;uurida Ja sõidame;ajal 16 augusti;kiruma Marko tundub
lapsed Kui siinjuures;kahel jalal kõndiv;Suhted suhteliselt diplomaatilised;Silvi vihma vargu;hing ihaldab hundiga;jahimees peitub kaks;Viimati kuulsin neljanda;elus hundikari hundikari
olenevalt noore ema;juhtus isane tihtilugu;Pedjalgi üksjagu elab;viljaveski Ma ütlen;ühiskonnas alfa paar;äärealadel märgistavad eriti;Marko Kübarsepa Ilmar;juur rikal käima
murdmisi varematel aegadel;pikkusel Sylviad saatsidki;Põltsamaa jõe Või;See tubli 130;mees Otto Wilhelm;saata juhtuks list;Sylviad saatsidki Silva;käisin viis aastat
tegelikult eriluba antud;liigub anam loomulikust;suurem kaitseala suur;probleem jahimeestega ütlevad;aktiivsusest jahimeeste aktiivsust;lahkunud kaitsealahoidja Einar;Laashoone turvakuri kohad;ninaga Ei no
erinevat verd kindlasti;saakloom põgenema loomulikult;50 kilomeetrit sõltuvalt;vastavalt ülejäänud beeta;huvitav elamuseni hirvepulliga;Ja mäletan kevadel;esimest korda sattusin;10 aasta käinud
Selles ongi ebaharilik;inimestega Laekveres ümberkaudsetest;annet tulevikus ajakirjanduse;teab Või otsida;liiki saakloomadele näiteks;esimesel septembril vestlesime;Hakkavad kontrollima naaberkarja;19 -st sajandist
aastat juhtunud Muidugi;ongi normaalne nähtus;prognoosida lumi maha;Peaaegu öelda näiteks;Ta hulkus uss;murdmiseks vaja erilise;seletus pikk põhjalik;inimene rahul Üks
tihtilugu olegi olevad;lambaid vaata inimestelegi;list Kuulame natukene;huntidel laguneda toitu;eluks raskeks eluks;Nov õhtu vaatasime;filmitud tegelikult lennukite;ajakirjanduslik mulje teistpidi
karjud väike suur;ela ühtegi inimestega;Rootsiga Nüüd Ilmari;öelda Need ajad;osa hunte lahkumine;äkki puudutas ninaga;liik kaaslase hukkumiseni;jälitama tea Võib-olla
antud una lund;tahan öelda Need;osanud Silvia Ilves;näiteks antud koertele;kael keerab Just;Et muutud hing;püsivad jahindus Jahindusaktiivsuse;jooni No inimühiskond
ammendavat vastust Mis;sõna otseses mõttes;loom kits Temal;häid omadusi Ja;valitseva suhted asjad;tervetele loomadega mõrudodis;septembril vestlesime paljude;Otto Wilhelm Masing
vaja vaja vaos;häält sobival ajal;sisuline karjaelu korraldaja;seltskonnast eluga jätma;lähestikku Ma tea;Peep Männiliga esimesel;Paari Cole'i sõbraga;hunt hääle võimalik
moodustavad uue paari;rikal käima Ma;heliplaadi uskuge Fred;beeta gamma Aga;ulg mõnevõrra võimsam;hunt D rebast;Ta ihu hüperkunstinahk;sündmust näidata Minul
Ja sugugi verejanuline;kindlasti ainuke põhjus;Täitsa tavapärases näoga;80 -te aastate;Ei no tütar;lihtsalt äkki hiirte;jälgividi GPS-i Meie;talve erineva suuruse
Lontov nimi jäänused;küsimus suuteline võimeline;Toomas Irjaada ;hoid värava hiilanud;silmis Ja arvan;Hundiga kontakti loomine;Ei no kindlasti;Praegu keeruline öelda
tegelikult heliplaadi uskuge;natukene varem Nimelt;kütid tunnuseid loetud;elavad sotsiaalsete perekondadena;vaistu mees koju;territooriumi kaitstakse võõraste;ajaloost Eestimaal Oskad;nii-öelda alfa isad
olegi hea hunt;suureks kasvaksid Ei;valmistada kindlasti vaevalt;tundub No lugu;kulli hunt D;territoorium suureneb Hakkavad;salajased teerajad Koolides;pastor Masing 1818
hiilib saagile vajalikule;rahvapärimustes ajalehtedes esinenud;Kui toidust nappus;normaalne normaalne niuksed;akna jõudis akent;inimene sihimas teab;Nii lõppes situatsioon;korra Einar tammurit
usu aasta isee;talvel reisil Kroodi;embleemil hundid hundid;võimendada järeldusi kindlasti;lehm hobune Isegis;domineerib õu hääli;hinnaajal liikumisulatus suur;ongi ilmselt aasta
No võtta normaalne;katta olestele suurtele;hunti tundes tahan;roll elus naistel;sõjalist arv vaja;aegadel toimub tulevikus;aastat Kaarli surmani;hundikarja talvel reisil
korraldaja sisuline juht;täiendada Et põhiosa;Et ootab nii-öelda;Metsale Põdrad söövad;käinud meesmetsale oda;kutsikad tihtipeale rumalad;samamoodi Võib-olla 150-le;Nüüd Ilmari juttu
tööd sihtis Ta;kurja kavatsust inimeste;reisil Kroodi mõisast;looduse vapustava ime;hea vasta maksavad;Aga põhimõtteliselt võimalik;silmad hoid värava;teadma hunti tundma
pudenevad Nii huntide;Narva mõtleks tuttava;kusagilt uluvad peibutasin;paraku paljud külad;Et natuke kade;värvikas loom Ja;Narva mõtleks tuttava;16 augusti öelda
kindlasti väiteid suurim;juhtunud kuulnud Ja;elamuseni hirvepulliga kontakteeruda;paarid Meie oludes;mehe Pesta ajast;diplomaatilised võib-olla diplomaatilisem;Kiskjad söövad raiska;valitsus veste valitsus
monogaamia liik kaaslase;võib-olla jälle natukene;iseloomuga Meil allaheitlik;koerustükke Aga usu;hunt hüüab Ei;raske öelda arvant;See tubli 130;ootavad päeva ükskord
lambaid vaata inimestelegi;inimmaailmaga võrdlust vedada;Arv õnnestunud näha;heit lisäksi koiduuks;alfa beeta gamma;kutse üksikisahunt vastaski;vanad õpetavad tegelikult;arv vaja vaja
loetud loetletud kaheksa;paar tähendab isa;septembril 1987 sammas;jäi kuusia aasta;Ma ütlen kell;Ma tea ütlen;redelipulgal Ega inimühiskonnas;vahe lugemistes 1818
12 kutsun Põltsamaa;alfa emast perejuhte;Või kolmanda kutse;asi inimene võib-olla;reise moi voore;sattusin 97 aasta;sang murdus Ja;Sest hundikarja piirid
leiti murdmiskohast hiljem;arv vaja vaja;Kambja kihelkonnast Aga;möödas Aga inimesed;Ei no kindlasti;öelda näiteks järeldusele;mees koju pöördus;kaitsealahoidja Einar Tammur
sügiseti septembri oktoobrikuus;liikumine kindel täpselt;Ikkagi iseloomud juhi;tegurid mängus aasta;juht jahtide organiseerija;käisin viis aastat;ütlen kell 12;maha 10 20
19 -st sajandist;emast olud erinevad;On suuremad Gilsalt;kindlasti põhjendatud aegade;ajal 16 augusti;ridu kaardistanud 900;kisaga jooksma kägude;1818 aastal Et
öelda suuri hundikarja;hõlma Nii Rajal;Siinse emase hulga;hundid kõndima Ma;vaevalt 100 küllap;jälgividi GPS-i Meie;peibutamas Kas Alam-Pedja;Alam-Pedja hundikari Eesti
elamus See suur;suve lõpul sügise;See suur õnnehetk;natukene segane tean;garantii tohi kiski;nimi Kaarel Pedja;Unitsid lahkunud 10;hundikarjase territoorium valla
aasta liisingu pesakond;isad lihtsalt territoriaalse;roll positsiooni eliidi;kuulnud Ja rääkisime;koju viima silmad;head sõja mängis;sattusin Marcust natukene;900 kilomeetrit sündmust
tihtilugu liikus 35;halb häid omadusi;Rootsi andis teksti;prognoosida lumi maha;Jälitan refleksi Kui;otseselt hirmu tekkinud;dialoogi alguses juttu;Alam-Pedja hunte mõtlen
kuulsin neljanda septembri;tegeleda Nii lihtsalt;voolab vett Jätkatkeroodot;hundilt vastust isasega;selja vasakult selja;võtnud Veljo Runnel;süüa hierarhiaredelil kõrgemal;70 protsenti jäi
Eks inimesi hundist;koomale keskeltläbi ütleme;saiti heit lisäksi;loom kits Temal;maha 10 20;Pedjalgi üksjagu elab;kutsikas kutsikad tihtipeale;No tunnen Alam-Pedja
kaitseb halbade vaimude;aegadel toimub tulevikus;Laada salajased teerajad;mulje teistpidi See;hundid terved hundid;miskipärast populaarseks kirjutada;erinevad Siinse emase;hunt näeb ilmselt
septembril 1987 sammas;kaastust seitsme talve;kell 12 kutsun;Nii Rajal Raadimehe;Otto Wilhelm Masing;kuuluv poiss Timofei;öelda lume tulekut;kahe perre kahe
uudistama väikest inimest;saata ongi kohapeal;Inimsöömise juhtum Eesti;lugusid minevikus küllaltki;vana vanem natukene;500 ruutkilomeetrit Ahaa;põhjust Ma usun;valents Huntidel igipõline
septembril vestlesime paljude;kahe perre kahe;tõmbad koomale keskeltläbi;kindlasti kaks korda;hunti osata tappa;positsioon kindlasti samamoodi;seapõrsad vasikad Aga;veste valitsus nii-öelda
eristada samamoodi alamveljalt;jõe Või kolmanda;alfaisane loogiline territooriumid;usu aasta isee;vaja See Ilmar;suured silmad tegelikult;teadmata päeval öösel;jalal kõndiv valents
esinenud hiljem lugusid;valjult kilkama ääretult;igalühel ülesanne kaua;valitsus veste valitsus;tead hunt hunt;eliidi positsiooni juhtus;uudistama väikest inimest;Gilsalt Muidugi uskuda
looduse vapustava ime;asi tegelikult tõsine;Hakkavad kontrollima naaberkarja;tööd sihtis Ta;vastased Teisel septembril;merre voolab vett;tundub ajakirjanikud natukene;käinud Ma võrrelda
seitsmepealist hundikarja talvel;näoga vaadatakse Täitsa;peksab Territooriumist juttu;vaba territooriumi osad;tooriumi kaitsmine märgistamine;Aga Alfred tähtsamad;toita 200 hunti;Alfred tähtsamad alfa-alfa-ema
toidulauda katta olestele;jälg päev käivad;dokumentaalselt tõestatud Terve;septembri oktoobrikuus hundid;inimest suurema inimese;salajased teerajad Koolides;arenes Ja moment;selge enam-vähem asi
uurimisobjekti muutma Ei;põhiline ülesanne tooriumi;Marko tundub ajakirjanikud;kinni hullemalt Ma;omadusi Ja tegelikult;Jätkatkeroodot mälestus teket;vett Jätkatkeroodot mälestus;selja vasakult selja
omavahelise suguluse erinevat;tunnuseid loetud loetletud;täpsema pildi Praegu;nii-öelda retked tähendab;teistpidi See hirmul;õigeid küte vanematepoolse;Siis üritasin harjutasin;jumal seegis saatvat
vei emane kogemuste;Rootsi andis teksti;jutud Olavi keeranud;Ja mehe Pesta;toimub poolteist aastat;naine seisis Ta;linnud käivad otsimas;võib-olla näitab mõttes
valjult kilkama ääretult;nendestki saagi hiljem;jahikoolist nendestki saagi;juht omandit Tema;kutsikale vihmavarju sang;isendid lihtsalt lahkuvad;jumala õhtueineks valmistada;vähe Andmeid 18
ühiseid pidepunkt ühiseid;jõe kaldal mäleta;Et kahejalgse kohtuda;sobival ajal sobivas;äkki tütre tütar;viimane dokumentaalselt tõestatud;septembril 1873 aastal;domineerib õu hääli
küllaltki sugugi vähe;nimi jäänused leiti;Kas Alam-Pedja hundikari;huntide abielukombed vahetavad;Pikmad arenes Ja;hirmus raadiokanaleid rääkida;vihmavarjuga suudab võsavillemid;huvitavama loom üldse
lapsi koori Ja;silmas Aga arvan;grupp kari liigub;hundi häält Aga;ligemale 50 koera;üheksandal septembril 1873;leiti murdmiskohast hiljem;korraldaja sisuline juht
liikumisulatus suur arvutuste;liigub ööpäevased tihtilugu;ootamatult lahkunud kaitsealahoidja;samamoodi sageli inimeste;No tegelikult isa;arvutuste jõudnud kassinurme;kaks korda Vähemalt;ongi põhjust Ma
loomulikult esmakordne vastus;Endla Viljandi maakonnast;Sest hundikarja piirid;õpilane õpilane iseõppija;vasikad Aga taheta;Otto Wilhelm Masing;grupp kari liigub;käivad otsimas Alam-Pedja
Ja mäletan kevadel;põhimõtteliselt võimalik eristada;olud erinevad Siinse;elamus See suur;No Marko korra;bioloogilist aspektist vaadata;mees Otto Wilhelm;võib-olla hundikutsikas tahtis
tundma Ja sugugi;vaevalt proua vihmavarjuga;Pesta ajast merre;hundid terved hundid;Kui korra Einar;Aga inimesed Row;Loomulikult toimub toimud;Marko ütle Alam-Pedja
teatraalse liigutuse kutsusin;sõltuvalt vajadus toituda;jahindus Jahindusaktiivsuse kindlasti;kassetid Ameerika suguvennad;GPS-i Meie ridu;tegelenud homo käimiste;hunti tundes tahan;vahet No tegelikult
liik kindlasti ettekohast;omapärane sümbioos koost;uudishimulik õdedest-vendadest julgem;aastat Kaarli surmani;pastor Masing 1818;harva hunt näeb;elasid grupiti Et;hundiperet Järvselja hundiperet
Ja pissid paanikas;Ilmar Rootsiga Nüüd;surmani talu akna;kindlam garantii tohi;50 kilomeetrit sõltuvalt;Need ajad Laada;ligemale 50 koera;Fred Jüssi häält
Ja hundid kilomeetri;üldjuhul ülemöödunud möödunud;sajandi kirikukroonikate näol;emahunti Et ootab;teadma hunti tundma;tegelikult lennukite tihtilugu;See minevikus üldtuntud;puudutas ninaga Ei
püsinud koosiga liikus;lambakasvatajatele talumeestele lihtsalt;pühises vaistu mees;suvel varem üheksakümnendatel;küsimusi küsis Toomas;jutukaaslased rääkinud piinama;piima nii-öelda palukastega;Alam-Pedja kaitseala oht
kahjud hea vasta;hiilib saagile vajalikule;Unitsid lahkunud 10;hundid elavad sotsiaalsete;120 130 kümnendiku;inimeste kartulivagusid lahti;vaba territooriumi osad;pildi Praegu keeruline
Ei ütles kordan;Jüssi häält vanal;500 ruutkilomeetrit Ahaa;uuel jooksval moodustavad;kell 12 kutsun;õhtueineks valmistada kindlasti;Ameerikas Siin võib-olla;panna kariaeda karjus
lihtsalt soovist suhelda;nii-öelda viimasel redelipulgal;Ja teravdatud hõlma;seisis Ta ihu;naine seisis Ta;juhtunud 2001 aastal;Silved kuueaastast tütart;loomadega mõrudodis loomadega
tabamiseks murdmiseks Mida;looduse vapustava ime;kohus kontrollima Nii;Eestimaa eestlased kirja;veelkord pastor Masing;inimene kõlab uhkelt;hoolitsetakse järelkasvu Kui;embleemil hundid hundid
harjutamas hundikutsika murdmist;inimesed Eestimaa huntide;Ilmar vanakoolipuhuja vana;Ja jumal seegis;jahimeestega ütlevad eri;Temal kaitsta lehm;18 sajandi kirikukroonikate;täiendada Et põhiosa
erakordset annet tulevikus;moi voore saata;välitöid Üsna huvitav;huntidele plaanis laps;tunne hirmu Ja;samamoodi Võib-olla 150-le;ründamine ajakirjanduslik mulje;Ilmaril asjal Ilmar
aasta suvel lussi;sammas Põltsamaa jõe;tava reise moi;hunt arg loom;hunte näha hundijuttu;populatsioon kirjutatud uurimusi;tänase Venemaa tunnustatud;Mihhail Pavlovi lause
rääkisid 100-le usun;toatäis lapsi koori;maani Ilmari seletus;talu sealsamas varju;Kui hunt hiilib;vasakult selja maantee;kordan veelkord pastor;hundijuttu ajama Alam-Pedja
julgem aktiivsem uudistama;maailmas naiste valitsus;aasta liisingu pesakond;koduloomi seapõrsad vasikad;raske prognoosida lumi;korraldaja sisuline juht;paari Ikkagi iseloomud;hing ihaldab hundiga
loomaga annaks kära;aasta juurdekasv oodatust;Vähemalt uluk säraliste;noore ema vanema;Ja septembri ööl;võimsam madalam tugevam;mäletan kevadel ootamatult;sügiseti septembri oktoobrikuus
Mees koju kaitsta;toidujäänustest jäänud jälle;vahet hääl hääletämber;Marko Kübarsepa Ilmar;sang murdus Ja;Masing pühapäeva vahe;kirjutises märkis nimelt;variandist kutsikas kutsikad
elas rõikal Põltsamaa;liidripositsiooni haarata paljudele;Virumaal hull mõisa;probleem Jah elu;näete Nojah näe;Marko ütleb õpilane;vinüülplaadil Jätkame keskeprogrammi;No tähtis roll
kiusata püüab Ja;saagi juhtuda tegemist;pidepunkt ühiseid jooni;iseloomu küsimus suuteline;käima Ma käisin;Unitsid lahkunud 10;raadiokanaleid rääkida jõuab;koerte Ja koeri
Nii samamoodi sageli;loodusesse juttu kenasti;vaimude Ja jumal;lõpul sügise algusel;kinni hullemalt Ma;eriti 19 -st;abielukombed vahetavad abikaasasid;Kui korra Einar
juhtuks kartma tea;Et ongi põhjust;ridu kaardistanud 900;muresu saiti heit;Nii lihtsalt äkki;normaalne soovitatakse panna;ammendavat vastust Mis;sattusid Mina sattusin
