EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;küla;küla;võileivatort;;omakandi;külama;kodukohvik;võileivatort
si-us;proov;lapsepõlvekodu;meeldima;mana;panema;sõnasaba;Valgamaa;laupäeviti
võimalik;19;töökoda;turismitalu;sort;mulgimaa;majama;võtma;vastuvõtmine
tekkunum;asi;algus;toiduhügieen;neeger;tegull;Valgamaa;Mõis;kõlama
kõrtsiolu;lõpp;kõnelema;joogikoolitus;hull;teade;Mäeleke;kolhoos;tekitama
kohvikun;tööohutus;aasta;Mäeleke;andma;külaline;hakkaja;kohvibutt;kohvik
turismiettevõte;hom;kodukohvik;mõtlema;poolion;maja;pakkuma;lapsepõlvekodu;inimene
sõnasaba;kultuur;hakkaja;tegemine;tort;lahkus;mana;Riidaja;õigemini
vallandillyksen;lähembeeaa;peremees;konkurent;võimalik;võtma;kõrtsiolu;mulgimaa;lahkus
esiom;kohalik;remont;lähembeeaa;asi;küla;kohalik;küla;jõue
lapsepõlvekodu;aasta;kohvibutt;naabervald;klient;mäekoda;riit;kõnelema;jälle
toiduhügieen;;mõtlema;jaostei;komme;komme;pidu;sõnasaba;nägu
vastuvõtmine;mõis;toiduhügieen;reede;si-us;tass;Tekuna;õigemini;kohvipood
jaostei;hea;lugema;sajand;teade;pererahvas;kuda;vajam;täiendama
kodukohvik;turismitalu;majama;traktorividi;inimene;sõnasaba;Leidan;Mäeleke;lapsepõlvekodu
majama;jumal;tekitama;vallandillyksen;taas;ladu;kolhoos;piimaköök;midagigi
tähendus;uudis;kõlama;õigemini;aste;vald;paprika;natuke;neeger
Kestoa;Valgamaa;rääm;pääle;kunne;mõis;kultuur;uudis;külaline
võileivatort;litsens;saade;suurettevõtlus;pakk;meeldima;vald;püsikund;jääma
mäekoda;püsikund;söök;kõrrasson;kindlasti;tekkunum;esiom;kohalik;pidu
seans;õpnus;kook;värgija;seisma;kohvibutt;päev;moosipurk;söök
joogikoolitus;töö;kohalik;söökihv;ikke;võõr;komme;mäekoda;korjama
turismitalu;andma;ladu;Kristi;vajam;seans;panema;tegemine;jõudma
kohvipood;prill;vana;sünnipäev;uus;vaatama;Kaidol;kinni;töökoda
kõrt;sünnipäev;noor;mehhaanik;hom;uudis;võileivatort;külaline;mõte
majandusviis;seans;vaatama;sümp;esimene;vaev;kõiksugurahvas;käima;aeg
toodang;asendustalunik;kaitse;saade;aas;vajam;naabervald;peremees;kõvasti
kultuur;tähendus;Valgamaa;pererahvas;meeldima;majama;sannas;mõis;käima
suurettevõtlus;ladu;plaan;korter;noor;söökihv;kohvikun;mõte;uudis
söökihv;aste;sünnipäev;Illiksem;kuu;kõnelema;valdkond;lahkus;piimaköök
mulgimaa;nägu;;euronõue;esiom;uuen;vallandillyksen;voodi;siitsam
traktorividi;toiduhügieen;viimane;Riidaja;seedimine;pääle;torditee;värgija;kook
esiti;paragrahv;kunne;asendustalunik;proov;piim;haigul;rääm;sööma
euronõue;vana;hea;kinni;tass;peremees;kõlama;Omaid;korjatu
esi;Tõse;külaline;nänema;amm;mulk;naturaalne;soodustama;taas
päev;algus;natuke;korjama;uuen;kõiksugurahvas;juurvili;töökoda;klient
voodi;võtma;seisma;lahkus;geid;riit;kahtyllyks;kindlasti;rõõmulik
rääm;vastuvõtmine;kasulik;viimane;kaitse;paar;lähembeeaa;hiljem;mõtlema
kolhoos;põder;naabervald;aas;toodang;tekitama;kunne;kõrtsiolu;Tõse
hiljem;liin;suur;nuid;vastane;aste;tekitama;Maarika;paprika
Valgamaa;natuke;pakk;litsens;tekkunum;esiom;õpnus;täiendama;kõrt
teade;kund;puu;paragrahv;aasti;kõlama;perenaine;viis;aste
sool;olu;inimene;enamja;vaev;päev;õis;jääma;euronõue
asi;jagu;majandusviis;kelner;aeg;paragrahv;toodang;naabervald;suurettevõtlus
pirukas;kuda;põder;turismivärk;enamja;kodukohvik;külaline;järg;länn
õigemini;korter;kohv;ajama;Istlist;juurvili;jagu;esimene;Levad
täiendama;Soots;puhas;lapsepõlvekodu;otsan;tasapisi;piim;omakandi;Mäeleke
naabervald;reede;võileivatort;geid;hulk;kumm;Riidaja;piim;majama
Soots;värgija;tulevik;teade;mõis;KIK;Marika;müüv;Etti
lähembeeaa;valdkond;paar-kolm;sõnasaba;asendustalunik;liin;tähendus;paragrahv;uus
