keyphrase;score
;1.0
number;0.8716
ande;0.8378
valida;0.8359
andsid;0.8341
arvasime;0.8232
ranges;0.8212
andnud;0.8209
facto;0.8185
andma;0.8185
tall;0.8179
vorm;0.8169
masside;0.8166
vastavalt;0.8165
tähendab;0.8135
idee;0.8133
arvavad;0.8124
kell;0.812
president;0.8106
lahked;0.8094
Ill;0.8072
raames;0.807
Need;0.8057
seatud;0.805
kodanlike;0.8032
annavad;0.8032
inimene;0.803
muutmise;0.8018
kodanluse;0.8011
otsustada;0.8008
irvitamist;0.8
kolme;0.7997
hinges;0.7996
de;0.7996
faktor;0.7995
sseni;0.7994
parem;0.799
kannab;0.7987
minek;0.798
tuntakse;0.7979
asendamiseks;0.7977
saavutamisel;0.7976
saadavad;0.7974
selge;0.7973
tingimustes;0.7973
erutav;0.7972
meelde;0.7971
Et;0.797
avaldab;0.797
uus;0.7966
sobiv;0.7964
ütlen;0.7964
See;0.7962
võim;0.7962
kaks;0.796
Rec;0.7955
algatusel;0.7954
ellu;0.7953
andlikkusele;0.7953
kindlalt;0.7949
sündmusest;0.7948
elementaarsed;0.7948
tegemist;0.7947
ongi;0.7944
eri;0.7943
kümnete;0.794
vormiline;0.793
uue;0.7929
murest;0.7928
laud;0.7927
tekst;0.7925
teatavasti;0.7923
toimub;0.7923
nii-öelda;0.7922
teab;0.7922
abi;0.7919
saatus;0.7918
karta;0.7917
konstruktiivseid;0.7916
kliki;0.7915
pat;0.7909
aeg;0.7909
isa;0.7901
seisva;0.7897
minister;0.7895
vabalt;0.7894
illegaalne;0.7881
seada;0.7881
luku;0.788
alused;0.7879
Ah;0.7875
Kindlasti;0.7871
anda;0.7869
tele;0.7866
kindla;0.7866
saksa;0.7865
eesti;0.7864
lubaksime;0.7861
aktsiooni;0.7858
Ei;0.7852
istungil;0.7851
poliitiline;0.785
talv;0.7848
moodustatud;0.7848
asuda;0.7845
toorainet;0.7845
avaldas;0.7837
teame;0.7833
palvekirju;0.7833
jumala;0.7827
aru;0.7824
vara;0.7823
hästi;0.7823
toovad;0.7818
viia;0.7816
ajal;0.7814
Inimesed;0.7813
ülesannetest;0.7812
aruanded;0.781
sammul;0.7805
olukorra;0.7802
osa;0.7799
aimame;0.7797
antagu;0.7796
registreeritud;0.7795
kinni;0.7792
Sealseid;0.7778
astuma;0.7774
Ausmaal;0.7773
teoksil;0.7766
pakkuda;0.7765
luba;0.7763
komisjon;0.7759
hinnang;0.7759
kongressi;0.7758
939;0.7757
No;0.7752
On;0.7751
partii;0.7751
373;0.7741
kontaktkomisjoniga;0.7741
grupi;0.7737
kindral;0.7736
partei;0.7731
ajaloos;0.7729
Aga;0.7726
Nad;0.7725
härra;0.7719
külv;0.7718
tahes;0.7714
kommunist;0.7713
ööl;0.7702
asunud;0.7701
1940;0.7686
kutsuda;0.7679
esmajoones;0.7676
mehi;0.7674
Saat;0.7674
ruum;0.7666
tahab;0.766
trump;0.766
Rotasime;0.7658
142-l;0.7654
Mitte;0.7648
1000;0.7645
Ja;0.7645
21;0.7644
keskus;0.7638
Delman;0.7628
Teadagi;0.7626
Lauresse;0.7622
linnadest;0.7622
Oma;0.7618
Kui;0.7599
Me;0.7583
kolonelleitnant;0.7575
Nõukogude;0.7568
Hendrik;0.7566
Metallitööliste;0.7558
demokraatliku;0.755
Leimann;0.7547
Sepra;0.7543
Punaarmee;0.7528
sarnane;0.7516
Eestimaa;0.7508
septembris;0.75
tuua;0.7497
Oleks;0.7495
4520;0.749
Punaarmeebaasides;0.7468
Tartu;0.7443
tohi;0.7436
Kinnitan;0.7431
Partei;0.7425
Kuna;0.7381
organisatsioonilised;0.7358
Saarsen;0.7345
Kohutavad;0.7335
Hill;0.7237
Pattaya;0.7192
