keyphrase;score
;1.0
valid;0.8856
nooremates;0.843
noorem;0.8373
valida;0.8359
head;0.8348
test;0.831
hull;0.8306
mass;0.8275
summa;0.8236
andnud;0.8209
andma;0.8185
nooremaid;0.8151
q;0.8147
tähendab;0.8135
idee;0.8133
tekib;0.8124
meest;0.8121
kodusem;0.8101
tore;0.8092
massist;0.8085
taevast;0.8079
annan;0.8076
asi;0.8073
identset;0.8071
usu;0.8069
admine;0.8066
sea;0.8065
iseseisev;0.8059
Need;0.8057
variant;0.805
seatud;0.805
annavad;0.8032
reaalja;0.8032
inimene;0.803
variandid;0.8025
igav;0.802
vaatame;0.802
näidata;0.8017
selgest;0.8014
partnerid;0.8014
Seal;0.8012
vormik;0.8006
jess;0.8005
kasutada;0.8005
Näiteks;0.8004
probleeme;0.8002
modell;0.7998
parem;0.799
korda;0.7988
aus;0.7984
enamus;0.7984
arvan;0.7982
vead;0.7981
kahte;0.7979
logeleda;0.7978
planeedid;0.7976
valetab;0.7975
vool;0.7971
Et;0.797
tiitlike;0.7968
saane;0.7964
vihkan;0.7963
esimene;0.7963
See;0.7962
võimalust;0.7962
poistest;0.7961
hall;0.796
kaks;0.796
ainet;0.7951
diaat;0.7948
tegemist;0.7947
asjad;0.7946
ongi;0.7944
passiivne;0.7942
hetkel;0.7938
tea;0.7935
iidon;0.7932
seistakse;0.7929
toreda;0.7923
neoon;0.7923
viite;0.7921
kurva;0.792
suhtuma;0.7919
pingutavad;0.7918
armastus;0.7916
ala;0.7914
no;0.7911
hullu;0.791
aeg;0.7909
võib-olla;0.7903
telefon;0.7901
jäi;0.7901
ühtub;0.79
seista;0.7893
heaandele;0.7891
tunnen;0.7886
Minule;0.7885
paksu;0.7876
humanitaar-;0.7872
oska;0.787
metsik;0.7868
tele;0.7866
eesti;0.7864
ainuke;0.786
egoistlik;0.7858
hullemaid;0.7856
miinused;0.7853
Ei;0.7852
hulga;0.7851
huvitavam;0.785
O;0.7841
toonud;0.7841
ametliku;0.7839
massi;0.7837
tohutuid;0.7837
huvitas;0.7834
maha;0.7833
aitama;0.7831
poiste;0.7828
kingib;0.7826
aru;0.7824
hästi;0.7823
ilus;0.7817
uusi;0.7816
omane;0.7815
nats;0.7814
pluss;0.7813
vaimustav;0.7805
paljudes;0.7801
ema;0.7798
paun;0.7794
eraldi;0.7794
alguse;0.7789
saadet;0.7787
ajalugu;0.7784
neli;0.7783
nojah;0.7773
sammu;0.7773
olled;0.7772
ERKIs;0.7762
ikale;0.7762
Rae;0.7762
tundma;0.7762
arheoloog;0.7753
No;0.7752
On;0.7751
raskem;0.7751
tahaks;0.7745
mõelge;0.7744
las;0.7743
jama;0.7734
Aga;0.7726
Nad;0.7725
ahe;0.7721
1000-st;0.7719
natuke;0.7711
tuuakse;0.771
lubada;0.7698
Head;0.7695
erinema;0.7694
okei;0.7687
hirmus;0.7671
tuju;0.7669
Seda;0.7668
juhus;0.7666
tüütum;0.7657
Tead;0.7649
Noh;0.762
18;0.7616
puust;0.7603
Siis;0.7602
Kui;0.7599
Ma;0.7594
tahavad;0.7594
aastateks;0.7588
Me;0.7583
pingutada;0.7575
Sama;0.7573
Anderson;0.7558
niikuinii;0.755
Mulle;0.755
XII;0.7526
rahaga;0.7516
sarnane;0.7516
paha;0.7515
Isegi;0.7508
João;0.7467
Tom;0.7465
Oled;0.7458
Tartu;0.7443
May;0.7441
tohi;0.7436
Aule;0.7427
õppealajuhataja;0.7401
Tuleb;0.7366
tah;0.7342
Raha;0.7295
Mina;0.6925
Oh;0.6839
