EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;poliitika;akustika;seitsmekümnes;;Helsinki-music;Helsinki-music;klassikaraadiokuulaja;riik
helivõimendusseade;muusika;akustik;saatejuht;element;kontsertmeister;orkestrimuusikanäitaja;saatejuht;kontsertmeister
amfiteater;teater;akustiline;seitsmesajakohaline;;klassikaraadiokuulaja;sümfooniaorkester;kontserdihooaeija;rahvuslane
rütmikäsitlus;visuaalne;kuulma;ooperifestivalipaik;kind;klassikaraadio;ooperifestival;klassikaraadio;viis
Baltikum;linnaorkester;kuulama;erakordselt;prints;eesti;ooperilava;raadio;plaanima
Noblessner;eeskuju;muusikasündmus;ebaloomulik;pioneer;Eesti;eesti;kontsert;muusikasõber
mürafoon;liiklus;kuulaja;muusikauudis;noorem;kontserdihooaeija;sümfooniline;siisTubi;Läänemeri
helirežissöör;noorteorkester;muusikaüritus;musitseerima;sort;Klava;Eesti;järelkuulama;eesti
nüüdismuusika;kaasaeg;ooperifestival;kuldlõikemoment;operaator;orkestrant;muusikasaal;kuulaja;70
Company;aju;kuulamine;oluliselt;saadaval;orkestripidu;orkestrimuusika;Baltikum;valmis
läänemeretemaatika;kell;akustiliselt;kuidagiviisi;box;Helsingi;ooperifestivalipaik;Baltimaa;USA
Jourdioonine;hingemuusika;helivõimendusseade;lõppkontsert;seade;solist;orkestripidu;kontserdimaja;tekst
õnnetus;hoone;orkestrimuusikanäitaja;mantlipärija;funktsioon;Estonia;ooperimaja;kuulma;esmakordselt
muusikahoone;üritus;heliplaat;riikidevaheline;objekt;Esapekka;maailmaorkester;muusikauudis;tundma
võimalik;koosseis;orkestrant;renoveerimiskuur;kompleks;Soome;muusikaüritus;kuulamine;vene
resonantne;koht;kontserdihooaeg;rütmikäsitlus;summutav;Klavo;rahvusorkester;Läänemeri;rahvuslik
muusikaüritus;ooperimaja;helitoetus;professionaalsus;helt;Tallinn;ooper;lõpuks;ajal
