EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Collins Roger Moore;vapp Tehaar loss;ajalooline loss kirik;nägema Rochaeld kunstikollektsioon;serv tore loss;Helene abi loss;nimi paruness tähtis;Holland suurim loss;aasta 1506 säilinud
partner Reneeveevieen kirjutama;piiskopi Bernold viimane;õige loss kuuluma;1641 juhtuma taas;loss General vaator;il Heleenel kaunis;Helene abi loss;lääs Rothschildi juut;ümbervallikraav aasta 1391
Clippers Holland salajane;Women sõnagoogeuroviiv lõppema;Euroopa luksuslikum loss;prits Pärdooges 1960;punavalge orn moment;laulma Heleene bet;perekond loss esihall;suguvõsa suurepärane loss;üksainus kindlustatud torn
lisama loss hallidesonaaker;ruum meenutama mood;tähtis roll Holland;paar vägev mitmeosaline;triip ehitama loss;Reneeveevieen kirjutama paruness;õige vastus lossimüür;ehitama loss esimene;Tokyo muuseum jaapani
Helen vana Ellen;hool kandma vastavalt;tehaar loss 1912;15 rajama ehitama;roomakatoliku usk andma;mõtlema Vello Lääs;sajandivahetus Pariis koorekiht;Steel tehaar ajalugu;uuesti aasta 1506
van niivelt vandeehaar;ehitama hoone viienurkne;Heleenel kaunis loss;keseküte soe külm;loss meel loss;Ellen van niivelt;Holland suurim loss;lossihärd rentnik asukoht;rajama ehitama hoone
säilima 15 -st;jääma kaks kõrge;võimalik kunagine originaalstiil;torn kirikuhoone Tehaar;tore loss rõdu;vanne haar perekond;pardoo loss külaline;tehaar loss 1912;muuseum jaapani turist
viide loss sisekujundus;suur kivine võlvitud;vana Ellen esimene;Gustav Frederik fanud;ehitama võimalus andma;kuulujutt naine prantsuse;Etienne abikaasa lääs;Amsterdam lahkuma pererahvas;panuväärne kuju 19
Taavet täht saal;ümbervallikraav aasta 1391;töö kujunema loss;esimene ümar torn;ehtima lugematu hulk;loss traditsioon jätkama;salajane püha Vernolfus;tõstesild võluloss lossikompleks;1641 juhtuma taas
üpris suur hoone;pärija jätma tehaar;Steel tehaar ajalugu;viima Amsterdam lahkuma;perekond loss ;luksuslikum loss arvama;Holland asuv paradiis;Vernolfus ehitus Gildi;aasta 1391 pärit
Utrecht provints arhitekt;esimene lossihoone õitseaeg;tornike nurgatorn uhke;loss 15 sajand;vesi vannituba lift;van säilen 1641;külaline tõepoolest kuulus;kindlustorn aasta tehaar;1391 pärit esimene
keseküte soe külm;vanim poeg Haaden;seisma kord rida;näiteks mõit jäiusa;tellis tunduma loss;ajalooline etendus kaunis;pers inspireerima keskaeg;rüütlitorn Tehaar lossipark;lossipark eriline paik
nimelt prits Pärdooges;Clippers idee eraldama;põhimõte kaitsma vana;van niivelt vandeehaar;uus sein toon;piisavalt Rothschild kaunis;raha Eedeehaaria loss;kirikuhoone Tehaar loss;raud sepine küünal
tavaliselt ajalooline loss;aed kuulus naater;usk andma Helen;mitukümmend kindlasti õige;moment valge tellis;tõepoolest lausa kuninglik;uhke suur söögisaal;uusgooti stiil kõikjal;uuesti uhkelt võimalik
mainima Stephen van;liigendus arhitekt Henryk;loobuma väärikas lapsepõlvekodu;Utrecht armetus seis;paistma loss sein;vanne Haar lahkuma;kunagine Rooma riik;loss sisekujundus Etienne;hiigel-suur kastanipuu kaheksane
