EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
partalim Christoph for;meister arv klaveriehitus;kuulus Estonia klaverivabrik;meister klaver sealne;saavutama erinev tugevus;viima klaverimuusikaharrastus Eesti;ruumikohane Estonia pianiino;Eesti meister klaver;materjal eesti vana
Trondheim muusikamuuseum Daci;klaverimeister nimi ühtima;kindlasti viima klaverimuusikaharrastus;pianiino odavam praktilisem;andma hea lootus;Oscar Eesti klaverimeister;eesti klaveriehitus vähe;rahvuslik klaver ehitus;aasta 1917 Mihkel
kreem halb Orntlif;klaveriehitus alane sümpoosion;näiteks Peterburi klaverimeister;Järva maakond õppima;esitama intrigeeriv küsimus;töötama Estonia kontsertklaver;eesti helilooja teos;Venemaa klaverivabrik Eesti;eesti klaver eesti
võib-olla klavikord klavessiin;teos mängima norra;ütlema vana klaver;muusikaajakiri Christoph kooriv;partalim Christoph for;asutatud Tallinn klaverivabrik;õppima Tallinn pühavaim;Estonia klaveriosatähtsus Eesti;Eesti klaveriehitus eesti
käima Peterburi London;teadma 19 sajand;muusikamuuseum fond töö;tänaseni leidma võib-olla;intrigeeriv küsimus toode;Tallinn riiklik konservatoorium;Tallinn tootma kontsert;klaverimeister rääkima Alo;sajand esimene 19
past Selberg Norman;klaver kaks aastasada;eesti klaver eesti;näiteks Peterburi klaverimeister;võimalik saavutama erinev;pühendama Eesti Oscar;rääkima klaverinäitus korraldamine;klaverivabrik algus tegelema;kõlama Robert Schumann
Hans Friedrich alustama;pantaloone positiiv tähendama;Bartholomew Kristofoor esimene;aasta 1784 töötama;pain past Selberg;pillimeister saabuma Tallinn;Tomson töö eesti;40 klaverimeister mees;nahvristen 1796 aasta
Tartu tugev keskus;asine klaver õieti;klaverimeister aasta 1918;1791 Ambla kihelkond;moment aitama kindlasti;eestlane klaveriehitaja koolkond;ehitus Peterburi Eesti;eesti klaveriehitus vähe;tegelikult teadma 19
kino Sõprus koht;töötama Estonia kontsertklaver;vaatama klaver üldse;vastav ku Berliin;kujunema ainulaadne ainus;Peterburi hiljem Eesti;muusikamuuseum Daci Eesti;korralik klaverimuuseum põhjalikumalt;1783 ehitatud klaver
tänapäevane meister oskus;tootma tiibklaver tartuvabrik;ajalugu lõpetama ajalooline;võtmeküsimus klaver edasi-tagasi;kooriv pill kirjeldus;teater muusikamuuseum fond;pianofor tõenäosus aasta;lõpetama ajalooline klaver;Tomson töö 95
variatsioon prantsuse rahvalaul;linn Trondheim muusikamuuseum;päev klaveriehitus algus;50 tähendama 50;variatsioon moll esitama;rääkima eesti puhtalt;Tallinn pühavaim kirik;mõtlema klaver leiutaja;võtma uskuma inimene
Heinrich Falck Eesti;kõlama Robert Schumann;põhiliselt Maret Tomson;Trondheim muusikamuuseum Daci;nõrgenema heliklahvpill konstruktor;Tomson töö eesti;muuseum Trondheim mängima;Berliin toimuma klaveriehitus;fooria aasta 1655
esindama Firenzes kohalik;töötama Tallinn Narva;kaks aastasada teater;norra pian Jörg;past Selberg Norman;klaverimuuseum põhjalikumalt lahkama;pühendama Eesti Oscar;pillimeister saabuma Tallinn;Mozart 12 variatsioon
tootmine hiljem Radke;põhiliselt parun näiteks;unustama Itaalia loodud;viini mehhaanika Mozart;pill eksponeeritu andma;Estonia kuulus Estonia;Estonia kuulus Estonia;haamerklaver klaver tänane;suur perekond 14
eriti Tallinn Falk;võtma välismaa käsitöö;saksa klaverimeister Stodarty;naine Emilie surm;tootma tsitaat fakt;vana klaver Kalbol;Eesti kultuuripilt loomulik;Erich klaveriäri lahkuma;18 sajand eestlane
ütlema riiklik tegevus;eesti pere säilima;pühendama Eesti Oscar;Gottfried näithr säilima;inte variatsioon f-moll;aasta 1779 Tallinn;eriti Tallinn Falk;Tartu tootma tiibklaver;ajalugu lõpetama ajalooline
