EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
david senna paracelsus;kaks diajahud pikem;kirjutab arstiteadus arenenud;12-sse ütleme kuueni;null kolm null;vanemal inimesel dopamiini;vanemal inimesel dopamiini;veresoon kummist niipea;jalga jooksu 100
absoluutselt võitnud inimene;maailmameister võib-olla 30;teaduseks vanal ajal;päeva jooksma talvel;andma lootes sett;ülehile kaotasin arust;aastat vahetpidamata terve;inimene ela kaua;kreeklased hiljem roomlased
vana anekdooti natuke;ütles meieaegne pirokov;lugenud raamatuid kirjutanud;pirokov laisk inimene;proovi vastab arvame;aastat vahetpidamata terve;tekib poolumikust ärkvel;infarkt pensioniks võt;võib-olla 30 kolmeaastase
mängima kaotas esimene;aivar tekib veresoonte;aastaselt pensionile mõtlesin;sportlasele tugevale mehele;noorde nooremad mehed;aega vaja inimkeha;veresoon jääb seisma;haigustele elasid laisalt;võimalikult treenida parem
kõrge kasvuga inglane;meetrit tähendab natukese;vanad arstid david;ümberringi segasid momengu;palle andma lootes;mängima võrdlemisi väsinud;joob aivar tekib;tervise vähe lugu;kohaga tööl 55
lugenud raamatuid kirjutanud;pall kukkus löödiaga;mängisin suurt lasketurniiri;kaheni hea lõunat;arvame noorde nooremad;vanal ajal elu;mängima võrdlemisi väsinud;vanemal inimesel dopamiini;pani treenerid kõrvuti
lühikesed lühikesed lühikesi;kolmeaastase mänginud jalgpallilöövat;doktor emil laur;tänini neeva jõgi;inimene ütles kaotas;infarkt pensioniks võt;seisma seisak infarkt;öelda tohtri spordikogemustest;55 aastat vahetpidamata
nukule päevi elu;kõrge kasvuga inglane;tugevamad vastupidavamad eluraskustele;minut tennisesõbrad ootavad;geimi neljas null;30 kolmeaastase mänginud;pääsesid ellu aastane;voodist vanemal inimesel;võrkus õigel ajal
lauri võidavad türad;mõjus sportlasel natuganud;tugev maailmameister võib-olla;aastane täis mängisin;talvel halvematel aegadel;mängisin suurt lasketurniiri;täis mängisin noolega;täis mängisin noolega;võrdlemisi väsinud pealelõunane
nädalas treenite harjutatud;keha tugevaks valmistatakse;jooksnud liikunud lugenud;parti kolmandas setis;lühikesi palle andma;süüa mõjus sportlasel;elasid laisalt liikumata;poolumikust ärkvel surmatunnini;spordikogemustest kirjutab arstiteadus
