EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
fashion week;erki moeshow;keskendusime kehale;aitab loometööle;elav second;tantsukoha ongi;faimons tantsuks;tantsu sein;võib-olla anda
muute formas;arvangi teostuslik;tants muusikalised;do disaini;alternatiivse second;ajaloolised mootortantsuna;muusikalised etteasted;klassikaraadio kuulajad;keskendunud nii-öelda
tuletõrje alarm;otsekontaktide disainerid;uues teatris;asi berliin;ongi valida;mood taas;etenduse teistmoodi;lavastaja moekunstnikud;hästi-hästi töötanud
võib-olla moeetendused;ütles moeshow;tähtsamaks moesündmuseks;tümpsu rütmiga;fotod head;võimendus tantsukava;etendus toimubki;tegelikult vanastanatoomikumist;ümbritsevad igapäevaselt
butiini butiigid;eriti spetsiifilist;materjalikasutus etendusel;genialistide klubis;sobivat modellid;lavastuslikud varem;tartu kultuurielu;tulevikust mood;lõpetama jääb
hea loomekeskkond;tihvini riidesse;keeled olemegi;2007 võib-olla;black box;tantsukorraldajad kristina;mängime saates;stuudiosse lased;põhiliselt tavaliselt
pelisin tartu;keskendub tööstusjääkidele;mängime saates;seenesuur multi;näiteks koosta;eesti publikule;toimumiskoht sadamateatri;riik moeetendused;tartu lõuna-eesti
lynnikumat joont;raudteejaamas raskem;muute formas;minifestivali formaati;asi anname;venemaa nädalal;kaminike kuulamegi;jalanõusid etendusest;kunstiakadeemiast hästi-hästi
põhjendatum hetkel;järeltulevatele põlvedele;välisruumides tunne;sadamateatris tookord;nullist ehitama;tihti kuulame;sobivust etenduse;kultuurielu saade;kristina võib-olla
iluvõimlemist lisa;pooltteist pintsakut;nägudel ilmuda;kelvanik elephants;kontakte näidata;kohti tavapublikule;muusikamaastikul eesti;tähistati moeevolutsiooni;asjad igapäevaselt
natuke teemat;side tugev;tänasel tänavusel;aidata noortele;süsteemid nullist;kultuurielu saade;etendusel aastal;tartu stuudio;2007 võib-olla
hästi olulised;eestis kooli;mustas ruumis;esimene mootor;programm suurem;kuulajad eetris;performance tants;kunstiakadeemiast hästi-hästi;võib-olla tagantjärgi
arusaadav sealjuures;entusiasmi tegutsemistahet;hetk laval;noortele talentidele;tekivad infot;tartu stuudio;planeeritud etenduse;kuulamegi võimalik;lihtsalt võib-olla
