EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
vitsoonušina davidson;suur hügieenikamp;hügieeni tervishoiuprobleemid;siberisse võrreldes;ongi termin;rääkida nõukogude;ütleb vladimir;luuletame nõukogude;artikkel sõna-sõnalt
sirvides mänam;sanitaarse kultuuri;tõsisemate teemade;reeglina lenini;uus termin;nõukogude meditsiinist;vene kriitikas;muudatused tsaari-venemaal;vahetult revolutsioonijärgsetel
nähtused mobiliseeritud;uued võimalused;natukene nõukogude;olmehügieenipropagandas plakat;argumente kasutab;majakovskit jäi;teemade tõsisemate;räägime 30;revolutsioonijärgsetel aastatel
david tsoonist;ikoonide suudlemisel;1937 märgilise;artiklite autoritena;moment arvestame;moskvamäeakadeemia tudengiga;nõukogude venemaal;37 jäänud;sisu võimalik
mäe lõpetasime;kiriklikust müstikast;traagiline sündmus;1925 väidetavalt;võib-olla termin;aprillil trotski;bolševiku saadetud;1937 märgilise;nimelt inimesed
kasutatav näide;-te 30;rääkisime korrad;-test kolmekümnendad;vast minuealised;tähelepanu uurijad;siberisse võrreldes;artiklid 20;võib-olla märksõnade
kinnitatud pioneer;poeedi eeskujule;asjad õhku;korraldati ettevõtete;enam-vähem kompleks;tsaari-venemaal karistada;terved remondime;lenini teosed;võib-olla aktuaalne
jällegi koledate;toodud rebraat;püüaks hügieeniolmeteemaga;asumine siberisse;nähtus termin;smidovitš kirjutab;kombestik räägib;-test aastatest;võib-olla tähtis
jõuame rääkida;inimesi koolitada;uurijad temaatikaga;vasakpoolsemad komsomolis;võim pakkus;aktšinast küllaltki;räägib paljud;tähiseks 1934;nimelt tulebki
märksõnad terved;tavaliselt karistus;tuuakse tänavat;ivietcheram tšisti;unustatud termin;räägime muutuste;püüaks hügieeniolmeteemaga;meditsiinist kahekümnendatel;komsomoliorganisatsioon võib-olla
