EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
partalima Christoph for;Jah kabinet klavereid;Siiski klaveri sünniaastaks;Sellest võtsid pillimudeli;partalima Christoph for;Oscaritele Eesti klaverimeistritele;klaverite valdkond Eestis;Eesti klaverite kaks;Meil aastatel 1825
1958 hõbemedal 1987;tööle Peterburis jätkas;klaveriosatähtsust Eesti kultuuripildis;1695 Itaalia meister;pain past Selberg;märkused medishite muusikamuuseumi;pühendan Eesti Oscaritele;pillimeister saabus Tallinnasse;kontsert pillis paljude
kogemused Estonia pill;teose esitab Steini;Põhiliselt Maret Tomson;ärivend Gustavi usaldada;past Selberg Norman;pianist Jörg Teemus;Praegu kuulaks Mozarti;Eesti meistrilt terve;klaverimeistrite nimesid enamasti
Eesti kultuuripildi loomulik;klaverimeistritele seotud materjalidele;1918 Venemaa klaverivabrikutest;mehhaanika Mozart vaimustus;saavutada erineva tugevusega;23 rääkida eesti;küsimus Eesti peredes;Berliinis toimus klaveriehituse;Schteni 1783 ehitatud
Ja matused toimusid;1969 Tallinna riikliku;laineid Mozartist lõpetades;aastast toodet 160;ulatus neli okta;1917 tegutses Tallinnas;ringrajamuuseumis Norra linnas;pühendan Eesti Oscaritele;Heinrich Falck Eestile
määral edendatud klaveritootmine;sügismessil Estonia Shipendale;Heliklahvpillide konstruktorid sajandite;pilli vini meister;kasutuses See annab;Eestile andnud pargile;klaverimeistritest rääkis Alo;rääkida klaverinäituse korraldamisest;Kuid teada 1695
töödejuhatajana Temast ärijuht;klaveriosatähtsust Eesti kultuuripildis;kolb pianoforte tõenäosus;Ja mittesoovitavad 1950;tähendab pisija toa;Trondheimis muusikamuuseum Daci;ilmus itaalia muusikaajakirjas;1783 ehitatud Oskaril;aastat 1711 ilmus
pianiino Sid toodeti;säilinud Kuulutus Revaališ;See tähendab kontsertklaverit;esitab Steini 1783;mahub ritta kindlasti;Asutades astroni pianiino;pillimeister saabus Tallinnasse;Heinrich Falck Eestile;matused toimusid Tartus
lootusi tulevikuks Siin;Schteni 1783 ehitatud;meister Bartholomew Kristofoori;Christoph for Siiski;klaveril võimalik saavutada;instrumendi tegija Johann;medishite muusikamuuseumi valitsejaks;nõrgenevad Heliklahvpillide konstruktorid;aastast 1779 Tallinna
konverents kaasnes Sellega;vaimustus Daini klaveritest;klavessiin Kahjuks ühtegi;sünniaastaks aastat 1711;pianiino odavam praktilisem;Erichi klaveriäris lahkus;Lätis Ma määral;tiibklaver Selle täie;katsed esimesed nii-öelda
teavad parki Falk;rehiti sündis Kuid;Brüsseli maailmanäitusel 1958;tegutses aastani 1917;pill asub ringe;Itaalias loodud pillidest;Eestis selgus 40;pill asub ringrajamuuseumis;teada 1695 Itaalia
asus kino Sõprus;nime Eesti klaverite;18 sajandi lõpuks;Erich aastal 1815;aitasid saavutada erilise;sakslane rajas klaverivabriku;Trondheimis mängis järk;klaveritel mängida heliplaati;12 variatsiooni prantsuse
klaveritega Nagu öeldud;Teemus saksa klaverimeistrist;Nendest töödest Põhiliselt;rahvalikuks Gradke vabrikus;ilmselt head pillid;Sid toodeti Tallinnas;Estonia Shipendale mudeli;Eestisse kõvasti 40;1783 ehitatud klaveril
maakonnas Ja õppis;lahkama Eesti klaveriehitust;Daci Eesti klaveritega;1655 1731 täpne;suureneda Tegelikult asi;See tähendab kontsertklaverit;klaverivabriku Üks pill;Türgi Siis pilliehituse;nupukust Kuid ühelgi
pärinevalt Nendest töödest;alguses suurima meistri;Siin paljugi vaielda;kindel Estonia pianiino;mängin Saksa Austria;rahvapärane pianiino odavam;naabrit naaberriikides Austrias;kontsert Jah kabinet;Tomson tööst 95
eriti tugevalt Eesti;Keegi soovitas Falkil;Tallinna mõndagi head;omanimelise vabriku omanik;nõudlus tegevus laienes;Schumanni pala väike;Radke Eestisse suri;toodet 160 klaverit;fooria aastad 1655
vabrikus töötas 19;meedidžite muuseumis Sellel;lõpp rummipillidel haruldane;kuulaksime teose son;kergem kergem transportida;Olen kindel Estonia;Baltimaades endise nõukogude;heliloojate teoseid Nii;aastal 1918 Venemaa
tükki Need 1720;kergem transportida Nii;Ja mittesoovitavad 1950;1924 näiteks 15;for Siiski klaveri;Oskaril jällegi Jörg;välismaalt käsitöö Ühtlasi;lõpetades Beethoveni Schuberti;fakt aastal 1709
teemal esitas Johan;terve sajandi Olen;kaks aastasada teatri-;Johan Schteni 1783;teada Teada fakt;Eestis toodeta ühtegi;odavam praktilisem muusikariist;Itaalia meister Bartholomew;nii-öelda liigutused klaver
klaveril norra pianist;tuntud meistrid töötas;Estonia Vanemuine Enamik;mängin Saksa Austria;teost 12 variatsiooni;Mozarti teost 12;stuudium mängis harf;Ventsel Mayer Võtke;oskust ühendada kontsert
kuulaks Mozarti teost;tugevalt Eesti klaveriehituse;Tomson tööst 95;Eesti meistrilt terve;autosid See universaalne;Radke Eestisse suri;Mihkel Salong Saaremaal;Shipendale mudeli Eestile;näitusel ringe muuseumis
Saksamaal Tal meister;Mozarti teost 12;varsti tootma klavereid;aastast 2000 vanadest;foori uuendus unustati;teoseid Praegu kuulaks;ühtegi pillidest eestist;kaks aastasada teatri-;Aga peamine järk-järgult
Ja toredam sageli;jäi keelest eemale;Tänuväärne klaveriomanik mõistev;Jörg Teemus lõuna;halb Orntlif Hermann;pill asub ringrajamuuseumis;teemal esitas Johan;aastast 1969 Tallinna;materjalidele asuvad teatri-
95 aastal vastav;viia klaverimuusikaharrastust Eestis;asutati 1905 asus;vabrikus töötas 19;kõrge tase visa;partalima Christoph for;Itaalia meister Bartholomew;Brüsseli maailmanäitusel 1958;24 õpilast Ja
Kuid viimaste aastate;klaverinäituse korraldamisest võtmeküsimuseks;pianist Jörg Teemus;selgus 40 arvata;Lif nahvristenis Et;rahvusvahelisi auhindu Esimene;kaks aastasada teatri-;Kahju Eestis toodeta;pillidest tänaseni kaks
kuulujutu See kuulujutt;teatri- muusikamuuseumi ekspositsioonis;Eesti peredes loomulikult;1784 töötas Tallinna;astroni pianiino vabriku;Tere õhtust Alo;leiutaja taanlane partalamyo;pianoforte tõenäosus aastal;Eestis Kõigele tahaks
On selliseidki meistreid;naise Emiliega surmani;Erichi klaveriäris lahkus;naaberriikides Austrias Saksamaal;vastavaks positsioonid Ja;kaks aastasada teatri-;parunitele näiteks Peterburi;konservatooriumi üliõpilase Maret;1796 aasta numbris
sajandi Olen kindel;19 sajandi alguses;hõbemedal 1987 kuldmedal;positsioonid Ja võttis;pakun Robert Schumanni;1709 esindatud Firenzes;kiriku Ja Falcki;Põldmäe tänase esimese;1950 asutatud Tallinna
kõvasti 40 klaverimeistri;meister Johann Friedrich;märkused medishite muusikamuuseumi;võtnud Ma usun;meistreid Helfon pain;leiutaja taanlane partalamyo;David korde klavessiin;meistrid arvuks 50;tänaseni leitud Võib-olla
kannab nime Eesti;küllaltki suur eriti;mehed Arvo Pärt;Artur Gourmet Kui;Need 1720 726;paljud kümned meistrid;pill rahvusvahelisi auhindu;Tomson tööst 95;suur perekond 14
vedada Tänuväärne klaveriomanik;rääkis Alo Põldmäe;ehitatud Oskaril jällegi;pianiino Sid Nüüd;aastal 1924 näiteks;teemal esitas Johan;Erkki-Sven Türgi Siis;ütleme 1922 23;Kuid viimaste aastate
väikese valiku eesti;löödi lööki sooritas;muuseumis Norras Loodame;uuritud tulevikus uurija;tore mees Hans;näits Arton lõpetanud;uuendus unustati Itaalias;Nii kõlas Joosep;Leppenberg ütles rammi
Berliinis toimus klaveriehituse;Alo Põldmäe tänase;Siis pilliehituse osas;65 töölist Ja;Ja palaks pakun;kaalukam Brüsseli maailmanäitusel;üliõpilase Maret Tomsoni;pargile Belka klaverivabriku;86 Ja aastal
Arendas öelda riiklikku;eelpool ütlesin uurimistel;näiteks Mihkel Salong;asub ringe muuseumis;omanik Ja teada;1783 ehitatud Oskaril;pia Niinat Ütlen;teose mängib norra;variatsioonidega f-moll Selle
ainus sedalaadi toodang;kuulujutu See kuulujutt;kontsert Jah kabinet;töötas aastaid töödejuhatajana;palaks pakun Robert;prantsuse rahvalaulu voodirežiimi;oskust ühendada kontsert;Võib-olla Ei klavikordiga;18 sajandi lõpuks
