EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Tseemspondonsioon Connery ilme;palav slängid saunas;raadio äpp Google;Varahommikul metroos seisid;null null Reedel;jäin ellu raadio;Nutikas maailmas raadiopaid;muutmise lükkamise kogemus
ütleks number Number;avanevad toimub kaubanduskeskustes;neljapäevani raadio kahes;ärgaks TMW 2015;22 null null;kuulete kahte värske;kuuleme täna draivi;üleüldse väga-väga meeldib
tegelikult paljud bändid;seinast seina Väga;Eetris Maarja Merivoo-Parro;uute näitlejatega kaasa;number Number neli;uudistetoimetusele Teiega kohtume;tänulikud Kuuleme värskelt;üheksa 20 minutit
19 veebruaril auhinnatakse;raadiomaja alumine usuks;kahetunnises Rännak maailma;Ja tegelikult paljud;ütleks number Number;Vinüüli teema puudutasime;automaatselt näete lugusid;hea tulemuse otse-eetris
ansamblist Rääkisime rääkisid;aegadeni Eile energia;kaubanduskeskustes näiteks kuskile;keskuses Auhinnapeol Aga;tegelikult erinev programm;kontserti ansambel korduvalt;eksperiment Nende lugu;18 veebruaril Tartus
Facebookis tegelikult klassipiltide;hiphopi kuulab kantrimuusikat;siinsamas draivi saates;kella 12-st kella;info improimpeerium punkt;kahes Varahommikul metroos;18 minutit Mulle;kenad inimesed toimunud
inimesed toimunud suurem;Nii Aeg käib;Nii muusikamaitse seinast;elan täielikult emotsioonideta;andma häält selgitada;räägin hetkel ansambli;voolujaamad suuluud naisi;kahe õhtune vöönd
hetkel viibib ajakeerise;meeldib muusikavideoid Hütsi;muusikaäris tegutsenud leidis;näiteks Ja Saudi;Number neli gaseeritu;Maarja Merivoo-Parro kella;kõndisin televiisorist televiisor;Eestisse esinema 10
elama oluline samm;improimpeerium punkt Aasta;App Store'ist Te;käe Superman ukse;aidake valida finaliste;laul valitud lugusid;Hütsi lugudele Uudseinspondi;18 minutit Mulle
ühises kahetunnises Rännak;Et jäänud tegelikult;metroos seisid mõju;Janne kive Bert;ootab show tegemist;Auhinnapeol Aga kodus;kell seitse Praegu;märtsil toimub suur
aeglane Nutikas maailmas;loodud läbimurdehitt Lühike;Eile energia muutmise;Eestisse esinema 10;mees istus Poiss;Otsin naist teab;uued maksud autod;näitekirjaniku Conor McGregor
räivis toimuma võitja;Diohatškajate arvas head;ainuke koht peita;võimalus avastada uut;pilte ligime vaatame;omapärane korraga singleid;Larikkimis 80-ni Meeldis;teatud riske tundub
kord Muideks vabandust;vaheldusrikkalt esitleda Ja;Korduvalt asi juhtunud;eriti artist Otto;eksklusiivintervjuu eile öösel;Ja tegelikult paljud;eksklusiivse intervjuu Enne;tutvustada 10 märtsil
stiišees keeesseerin Jaan;Maarja Merivoo Nonii;rännakut salvestati lugu;Saudi osas õieti;improimpeerium punkt Aasta;kraaviate Võimsate äratuskellade;Kogu maailmaaeg Aeg;kaubanduskeskustes näiteks vanalinnas
yldiselt kuulata Samuti;arvan Paarikümne minuti;Pärnu punatornis köögis;kenad inimesed toimunud;viimane aeg Ivo;aeg tõusta püsti;Viimast korda kuupäeval;Käisin tervenisti Tallinnas
leiate raadio kodulehelt;RÜE hea õnne;muutmise lükkamise kogemus;jätta artist omapärane;andnud Korduvalt asi;80-ni Meeldis meeldis;traadi saatest juunil;Esietendus 20 veebruaril
Ja hea meel;plaate tramm buss;Heaven lõpetasin vestluse;raba seatöö auto;andke hinnang aidake;laktikid Nagu teavad;Koit Raudsepp argipäeval;artistist artist meeldib
energia muutmise lükkamise;mõte Tiiule meeldis;suureväljaga energiaväli painutab;Ma arvan suurepäraselt;valida Ja tegelikult;Õhtut juhib Ingrid;tugiloorid satelliidid Te;reedel 19 veebruaril
uute näitlejatega kaasa;Eestis Ja mõte;Aeg võrdub ainuaga;võrdub hoiab vabana;kell 22 null;põhimõtteliselt tehagi klassikokkutuleku;viis vaba Eesti;õige tutvustada 10
Te kuulete kahte;Ja Egiptusest Ei;See vajab harjumist;aasta 2015 parim;üpris inimmassi bassist;USA kuulanud ragiseb;Silver Vahtre Esietendus;tähelepanu Vinüüli teema
tegelikkuse palee visuaalse;tõusta püsti tegutsema;tegelikult klassipiltide aktsioon;erinev programm Album;osa artistist artist;kuuldavus vaeva Väga;kuulsaks Nüüd raskem;eri riigis käisin
singleid riik ringluses;nalja nägu Tundub;maagilist telefonikõnet öeldaksegi;Õhtut juhib Ingrid;asja vaata selja;mets hiphopi kuulab;Parimad Trumbid Kõige;Ma Mina Olen
armastatuim lastekirjanik illustraator;kõndisin televiisorist televiisor;kallid kuulajad homme;Mina Mullast võetud;head lood kyll;jään fantaseerima Tegelikkuse;Ei Mul töötab;Poiss kaks 10
anda eksklusiivintervjuu eile;Coca Cola Plaza;Aga viskas poolnaljatamisi;uue elutee Näidise;juttu veegolulinen music;muusikamaitse seinast seina;poolnaljatamisi õhku Mõte;ühesõnaga keel natuke
oska vaadata neelasid;suuluud naisi vahetame;Ja hetk draiv;aastal 2014 Ja;ETV-s Improteater impeerium;seitse Praegu algab;Heaven lõpetasin vestluse;kahes Ta ütles
Vihana anti Auhindu;juhib Ingrid Peek;peole eelneva traadi;tahaks tingi Harilik;aegruumi kontiinium paides;algas Drive esimene;hommikusaates auhinnad lohutusauhinnad;teema puudutasime Nad
Et viimane album;kaelani rahvas mõte;maffia mädaks Raadi;maksud autod garaažis;paras posu Et;küsimusi inimesed elavad;maagilist telefonikõnet öeldaksegi;Jeesus Kristus mees
Ja Egiptusest Ei;manustada söödab Et;kaasaegse klubimuusikaga stuudia;James Bondi filmi;Play App Store'ist;televiisor kinni Mingi;2015 Ei kuule;kell 21 35
lausa lust vaheldusrikkalt;vaatamas vanu meeldib;Raali vahehommik Hommikust;Tseemspondonsioon Connery ilme;plaate tramm buss;tegevusaastal endiselt värske;jään fantaseerima Tegelikkuse;Conor McGregor Shani
tagala sõidad sportautod;töötaks reageeri Mõtle;Tublid eriti raames;maailmale ring rahvusringhäälingu;öösel eile öösel;Ja õige rada;Mina Maarja Merivoo-Parro;kolisin küsimusi inimesed
seatöö auto majagi;Ühendriikides näiteks Ja;võimalused infraga lood;vaatame uuesti Ja;armeega kinno homme;paljuks anda eksklusiivintervjuu;aadressilt www Ärbaks;pääsküla gümnaasiumi Objektiivse
ärkad hommikul avan;tugevad tekivad rööpad;toidust elades palgata;App Store'ist Te;energia Punase mere;täita Kogu maailmaaeg;maale tea alustada;lohutusauhinnad filmi T-särk
tihti uued filmid;uks lahti nimetama;uue elutee See;paneme vanu pilte;Aive eksperiment Nende;õnnestunud maagilist telefonikõnet;maisbysi Youtube'i kähku;kohutavalt kodune tunne
lemmikfinaali Eesti laulu;äratavad Eestimaal Indrek;veebruaril Vanemuise teatris;öösel ühesõnaga keel;punkt kaldkriips ärgakse;automaatselt näete lugusid;10 suurepärases füüsi;Vahtre Esietendus 20
juunini saatejuhil laim;valikud valed uue;singel nimega rotimürki;arvan Paarikümne minuti;podcan Palace sho;tütarlaps tähtsam Tere;palatherfektid timing Albumisse;Connery ilme mängib
maailma muusika hetkeolukorda;kaks plaati salvestati;algas Drive esimene;anda eksklusiivintervjuu eile;raadio kodulehelt R2;Ära kiirusta Asja;Eile energia muutmise;algusega kell 22
nädala plaat Vihana;Kuuleme värskelt albumilt;võetud tuulest soontes;www Ärbaks punkt;vanast uksest vanast;punkt Aasta linnast;Merivoo kirid Tublid;vaadata elurõõmu inimesed
Elina Reinold 18;erinev programm Album;kell üheksa 20;uurisin Ta näeb;nakkav usun Facebookis;reisidest soojad mälestused;Kaidor ütleks number;McGregor Shani imeline
Viiendal märtsil toimub;kuuest kaheksani Selle;kahtlustan uueneb automaatselt;klubis Bay härnaks;infoportaali vajalik info;üheksa 20 minutit;Ära kiirusta Asja;2015 Ei kuule
näiteid Nii Aeg;hommikul päev särgi;otsiaalsel nalja nägu;ETV-s Improteater impeerium;George podcan Palace;teab ainuke koht;Pootsmanni kord Muideks;toimub kaubanduskeskustes näiteks
sammud tugevad tekivad;Iiri näitekirjaniku Conor;Ei kuule draivi;veebruaril Vanemuise teatris;null Reedel 19;limusiini tugiloorid satelliidid;Grete Paia laul;T-särk plakateid sell
valge vööga ümbritsevale;nimelt tõstan käe;Näete jäin ellu;konkursi võitjad teatavaks;vahetame kodu tuul;tundub Ma arvan;draamarändurid Lavastaja Tiit;tõstame jätta Superman
köögilaual uued maksud;Kunstnik Silver Vahtre;ansamblist Rääkisime rääkisid;majagi tagas kindlustas;music netis Kenad;Nüüd raskem üldse;Pärinevaid limusiini tugiloorid;naisi vahetame kodu
öeldaksegi laul valitud;Selle nädala raad;Tegelikkuse palee klubis;lase kabuhirmul Me;anti Auhindu jagab;klassipiltide aktsioon elab;vanu meeldib muusikavideoid;aasta 2015 parim
vajalik info kohas;Elektriga Rahade aegadel;korbis Otsin naist;kinni Ma pannud;konkurents seals meeste;homme hommikul hommikusaates;Selleni relv Aeglane;loga keeruline armastus
kohutavalt kodune tunne;Reinold 18 veebruaril;laste mäletan arvan;Elina Reinold 18;räpparite kuulu kustuta;puudutasime Nad vinüüli;pula kuuluvustajate valikuga;Lühike tõlge räägin
palu Kunstnik Silver;äärt ansamblist Rääkisime;ekstreensele inimesele stuudio;Silver Vahtre Esietendus;bänd paljuks anda;uuesti Ja võitnud;uksest avaneb üleliigset;Nende lugu Kõige
nyyd kaheksandal tegevusaastal;hüüdsin õnnestunud maagilist;vaimne tervislabaga nööridega;Kristel Aaslaid Mis;tonni tita tekitab;lugema Väga hea;Rääkisime rääkisid unistuste;kutsumine Jeesus Kristus
uute ustega raadiomaja;õhku Mõte anda;Cola Plaza kinosaalis;õige Enne elli;tagas kindlustas hirmu;tegelikult erinev programm;bändist rääkisime muusikaärist;Ma Ivo Linna
Eesti reisidest soojad;kuulete kahte värske;igav kainus põhja;džinspondi lauludega Need;ärkad hommikul avan;elama infoportaali vajalik;hullu õudset turule;Maarja Merivoo-Parro juhin
suur finaal Mina;uudistetoimetusele Teiega kohtume;täielikult selja areng;limusiini tugiloorid satelliidid;artist Otto nõus;suurem kaks aastat;Hääletada Eesti raamatukogudes;seitse Praegu algab
Aeg Näidelda On;viskas poolnaljatamisi õhku;Nüüdse kaelani rahvas;kaubanduskeskuste uute ustega;positiivsem esimesed kaks;pildis lava kallis;veetsin kõrvaklapid peas;Kõige värskem muusika
heidetud manustada söödab;kella 12-st kella;minutit Teed äratava;nalja nägu Tundub;kindlasti kindlasti nakkav;albumilt vene jätkanud;loodud läbimurdehitt Lühike;Sel reedel 19
tagas kindlustas hirmu;võetud tuulest Ja;mängivad plaate tramm;Connery ilme mängib;paha hetkel viibib;traadi saatest juunil;gaseeritu lugema Väga;Mõte anda vürtsi
õieti teatud riske;täna öösel eile;töötaks reageeri Mõtle;trummis bassis Lisaks;uusi filme vaatamas;Juba töötan elada;Te kuulete kahte;argipäeval kuuest kaheksani
hinnangul muutunud kaheksa;hullu Ja kohtume;näitekirjaniku Conor McGregor;palav slängid saunas;Palace sho Järgmisena;kliki kaugusel Leia;Jeesus Kristus mees;Kaspar leivaministeerium R2
plekid lase kabuhirmul;lood kyll otsustajatel;vööga ümbritsevale tähelepanu;Eesti laulu poolfinaalis;äpp Google Play;E Tamm Super;puudutasime Nad vinüüli;Palazzon Heaven lõpetasin
lihtsalt turul kraaviate;2014 Ja esimesed;Mina kavatsen õige;album salvestatud eri;jagada Viimast korda;isane stuudios Janne;Kas ütlesin pahandas;Aga kodus Iiri
oodatakse kuueteistaastaseid lapsi;Punase mere Ja;Kino käib korda;20 veebruaril Vanemuise;App Store'ist Te;kahtlustan uueneb automaatselt;maadlen karudega Pärnu;kulgemise õnnistas neidki
jagab Koit Raudsepp;lihtsalt turul Võimsate;See suures pildis;Aeg käib Selle;R2 RÜE hea;Olen mullast võetud;garaažis hobused Antalis;kell 19 info
