EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;maa;juhtuma;seitsmeteistkümnes;;raamat;raamat;meesmaletaja;töötama
sümptonaat;mäng;malekell;malemeister;vast;lisalaeng;paul;koolipoiss;eesti
järelkasv;tundma;;reaalselt;pioneer;mei;lehekülg;üllatus-üllatus;üllatus-üllatus
võistkondlik;tallinn;originaal;klass;test;uus-meremaa;arhiiv;võib-olla;pealegi
uus-meremaa;aasta;väiksem;soome;summa;henrik;laesson;sidemängija;tuntud
temperament;ettepanek;lugema;sundima;tipp;originaal;õpetaja;olümpiakandidaat;kuskilt
kilingi-nõmme;organiseerimine;jooksev;karuteen;tookord;kaart;fanaatik;arhiiv;süüdistama
eelkohtumine;hea;talvine;moraalselt;post;saksa;malekell;võitnud;võib-olla
võib-olla;klass;ajakiri;külaots;andma;teadma;ajakiri;unustatud;lihtsalt
maleolümpia;asi;järelkasv;järjepidevalt;reaalselt;laesson;paiee;seitsmeteistkümnes;hästi
üleliiduline;kasu;arvuti;toetaja;asepresident;uus;koostama;tänapäev;kolmekümnene
maleorganiseerimine;suund;henrik;tippmees;voor;nimekiri;foto;omama;varem
malering;ajalugu;vesi;seoses;kodu;malemängija;kilingi;vahetamine;võimalik
kergejõustik;võtma;kaart;euroopa;aspekt;algus;leidmine;otsimine;möödunud
õppimine;elanik;nimi;sügis;punkt;kilingi;pioneer;annaal;jõud
