EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;kirjanik;kooliõpilane;väliseesti;;tolleaegne;erialatäitja;talvesõda;riik
küsimus;kandma;ajaloodoktor;romanss;nodema;ajaloodoktor;ants;novellikoguja;jätkama
formuleerimine;maa;1942;esmajoones;prints;ants;opermann;ekspeditsioon;eesti
ettenägemisvõime;nõukogu;oober;hästi-hästi;mass;mand;meremees;jätkama;töötama
hästi-hästi;aasta;võib-olla;lõik;termin;obermann;muuseum;eestlane;kujutama
rindevahetus;tundma;tänapäevane;artikkel;objekt;assistent;juht;lääs;kommenteerima
idaosa;talurahvakultuur;mäletamine;paralleel;andma;kunstnik;alex;doktoritöö;raudteelane
võib-olla;formuleerimine;raamat;amet;vorm;etn;töötama;väljamõeldud;kuuekümnes
segaküsimus;;informatsioon;rinnatasku;vastavalt;rääkima;artikkel;üksinda;lugeja
järjekindlamalt;talveesindama;töötama;omatehtud;nisu;hiline;suursaar;märtsikuu;hästi
etnoloogiline;võtma;etnograafia;kolleegia;probleem;sebastian;professor;artikkel;mõtlema
õppevahend;tolleaegne;kuivat;laev;kell;taane;esmajoones;tööliskultuur;tuntud
kohvitass;puhkus;artikkel;euroopa;pension;venelane;printsmann;saunaülesanne;kohtuma
võimalus;obermann;kohvitass;kuulama;laid;tööliskultuur;elulähedus;elukäik;märtsikuu
ängistus;maksaprobleem;sigvard;rüss;odav;ekspeditsioon;tsaarivõim;revolutsioon;suurus
