keyphrase;score
Walest läbisest;0.6907
tuulest hinge;0.6887
linnul lauluse;0.6885
ongi põrmule;0.677
vaevast Kõrs;0.6666
kopsurohtu Savist;0.6639
ihu tuulest;0.6462
õites kadunud;0.6421
kevadist metsaalust;0.641
ootas lamas;0.6396
põrmust puhkevat;0.6371
jänesekapsad õites;0.6355
põrmule põrmust;0.6348
Läbisest Walest;0.6271
metsaalust lihtsalt;0.6192
võites jänesekapsad;0.6063
puhkevat Lohtu;0.6034
lauluse lehtival;0.5973
valust laiuke;0.5862
mulla ootas;0.5859
läbisest valust;0.5803
Tunase vaevast;0.5794
olegi Tõuske;0.5734
laiuke kevadist;0.5703
vaatama taevast;0.5661
taevast Kõik;0.5614
Savist ihu;0.5428
Kõrs kerkib;0.5354
Lohtu kannikesi;0.5197
kadunud kodu;0.5174
kannikesi kopsurohtu;0.5089
kerkib vaatama;0.5067
hinge olegi;0.4989
aega homse;0.4989
Kõik mulla;0.4931
homse hirmust;0.4835
lehtival aega;0.4763
lamas avab;0.4654
Tõuske ;0.4446
aega linnul;0.4437
hirmust Tunase;0.4359
lihtsalt võites;0.3955
silmad ongi;0.3881
avab silmad;0.3719
kodu ruumi;0.3316
ruumi aega;0.3283
