keyphrase;score
raha mõjuvõim;0.8608
microsoft amazon;0.8572
teenus pöörners;0.855
pöörners lee;0.8514
ebasõbralikkus hästi;0.8483
meelsus mõjutamine;0.8358
it-ettevõte usa;0.8332
turunduslik näidend;0.8315
ülemaailmne veebiteenus;0.8313
näidend keskkond;0.8301
apple google;0.8272
suur tehnoloogiaettevõte;0.821
väikeettevõte suund;0.8188
nõupidamisruum sein;0.8186
võitlemine kaasuv;0.8177
avalik pöördumine;0.8156
kahjulikkus süsivesik;0.8144
vältima beebikeskkond;0.8127
eristama it-teenus;0.8122
kirjeldama näiteks;0.8059
veebiteenus leiutamine;0.8027
suurinvestor väikeettevõte;0.8027
kriitik ideoloogiline;0.8008
uskuma üleskutse;0.8
nobel rahupreemia;0.7974
kaasaegne inform;0.797
kaasuv nähtus;0.7969
tähendama loosung;0.7945
võõras territoorium;0.792
idealism loodud;0.7913
beebikeskkond muutmine;0.7911
täna raskem;0.7907
teenus tarnija;0.7902
usa kongress;0.7897
elu meelehea;0.7896
edukas õelus;0.7883
armutu turupositsioon;0.7879
amazon asuma;0.786
arendama tööriist;0.7858
twitter populaarne;0.7848
vääring maailm;0.7848
facebook twitter;0.7846
kasutaja huvi;0.7846
vastane kodumalk;0.7843
võõras riik;0.7841
hästi lõppema;0.7827
leiutamine mööduma;0.7817
protsent internet;0.7812
organisatsioon juht;0.7812
külvamine kaasaegne;0.7808
teenindatav roll;0.78
maksimeerimine olukord;0.7789
inform kujunema;0.7788
sigatsemine hoidumine;0.7784
tulirelv tõhusam;0.7779
mäng teenindatav;0.7762
riik poliitika;0.7758
rahaline vääring;0.7754
laud karp;0.7748
asi relv;0.7743
pontsik vabalt;0.7736
tarnija apple;0.7734
valikuvõimalus otse;0.7734
planeet elanikkond;0.7729
innovatsiooniplatvorm aasta;0.7727
segadus häda;0.7713
regulatsioon sortemm;0.771
loodud infokeskkond;0.7704
teenus muutmine;0.7699
eeter portaal;0.7699
potentsiaalne innovaatiline;0.769
mööduma 12;0.7685
populaarne sõjaline;0.7675
viisik kasvama;0.7644
suurem osa;0.7642
lobitöö eraldatud;0.7629
info 87;0.7625
alanud aasta;0.7623
eesmärk investor;0.7604
soovima jõulisem;0.7603
suur it-toode;0.7591
reguleerimata inforuum;0.759
internet nobel;0.759
kodumalk kahju;0.7589
kunagine idealistlikult;0.7589
jõulisem sekkumine;0.7585
nimetatud viisik;0.7575
sõjaline konflikt;0.7572
halb tegemine;0.7564
ettevõte ohustama;0.7555
areng loomulik;0.7549
loosung moos;0.7549
valge maja;0.7544
ühiskond esindav;0.7518
asuv ressurss;0.7513
üha suurem;0.7509
seadusandlik regulatsioon;0.7508
pöördumine suur;0.7505
sein loosung;0.7492
tehnoloogia näiteks;0.746
karp värske;0.7459
raskem nõustuma;0.7447
segune arusaadav;0.7429
määr suur;0.7426
maailm ettevõte;0.7411
näiteks organisatsioon;0.7403
osa äri;0.7379
mängurita lõppenud;0.7368
huvi poliitiline;0.7362
aasta rekordiline;0.7351
suund märk;0.7345
lõhes tärkama;0.7344
erinev tavaeluline;0.7338
vähendamine vajadus;0.7333
internet aeg;0.733
disain halb;0.7329
vastutus probleem;0.7321
asenduma armutu;0.7319
eraldatud miljon;0.7312
värske sõõrik;0.7296
tim osutama;0.7288
lõppema hiigelsuure;0.727
lee avalik;0.7262
sõõrik raske;0.7245
otse vastupidi;0.7236
kaevandama rafineerima;0.723
investor kasum;0.7224
arusaadav mikser;0.7222
poliitiliselt paremalt;0.7216
ühine seadusandlik;0.7214
tasu kasutaja;0.7196
mure kunagine;0.7182
arvestus suur;0.7168
esindav grupp;0.7146
miljon arvestus;0.7142
kutsuma seadusandlik;0.7107
loomulik samm;0.7078
87 protsent;0.7035
madal hind;0.7014
kasutama vastane;0.701
teenindama kaks;0.6991
omanik kriitik;0.6985
muutmine teema;0.6977
koristama poliitiliselt;0.6958
probleem seostuma;0.6907
muutmine müüdav;0.6901
teema viimane;0.6883
maailm suurim;0.6859
leiduma teenus;0.684
ressurss hankima;0.6839
parim teenus;0.6835
vägi erinev;0.6832
29 aasta;0.6797
karu suur;0.6784
muutma hetk;0.6779
raske arvama;0.6762
meetod kasutama;0.6755
kasvanud äri;0.6746
üha segadus;0.6723
moos tegelema;0.6711
pakendama raha;0.6707
tasu edukas;0.6705
inimene elu;0.6681
paremalt vasakult;0.6664
lõppenud aasta;0.6625
poliitik vägi;0.6617
aeg muutuma;0.6601
koma kaks;0.6596
rikas ostma;0.6545
panema hommik;0.654
aasta planeet;0.6535
veeb looja;0.6528
uus relv;0.6487
seostuma avalik;0.6468
idealistlikult lubadus;0.6458
lobi eristama;0.6446
vabalt saadaval;0.6445
meelehea üha;0.6423
ohustama poliitik;0.6423
relv erinev;0.6406
seoses leiduma;0.6385
rekordiline suurim;0.6359
õelus kasutama;0.6343
viimane aeg;0.631
kujunema uus;0.6278
märts 29;0.6253
keskkond puuduma;0.6202
ettevõte kunagine;0.6195
aeg panema;0.6089
asuma sekkuma;0.6024
aasta seoses;0.6006
vajadus kutsuma;0.5992
nõustuma arvestama;0.595
osutama alanud;0.5919
looja uskuma;0.5897
tehnoloogia kommentaar;0.5865
arvestama määr;0.5774
muutuma üha;0.5582
koondama üha;0.5107
arvama juhtuma;0.5024
