EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;aastate;sünnikoht;tähendab;;ettenähtavat;aastail;Meie;Teaduste
õnnestunud;raadiolokatsioonialaspetsialistide;teaduses;uuesti;vast;arutasime;naiivne;Kuidas;võib-olla
signaalid;1000-st;Gustav;liiki;head;Tema;kriitilisem;Agannevitš;kujutanud
metagalaktika;mõtlemistehnoloogia;;jättes;algost;kuulasin;teadvusesse;intervjuust;omandatud
Agannevitš;krundil;informatiivne;hästi-hästi;moment;intervjuust;arutasime;sündisin;probleemi
mõtlemistehnoloogia;Füüsikutes;sõjastatistikat;keskkooli;momenti;tuleviku;kuulajad;memuaarkirjanduse;vanemad
öeldakse;-st;intervjuust;külalised;funktsioonide;aega;jutustuses;Suur;ongi
memuaarkirjanduse;küberneetika;järvest;koostisosaks;objekt;entusiast;entsüklopeediates;Kasvajad;puudutada
elloloode;mehe;Agannevitš;hukkumise;tookord;loodaksin;optimist;Ajaloo;inimeste
kohused;Jälgi;Nojah;professionaalse;andnud;põlvkonna;meki;Tunnistajal;Teie
raadiolokatsioonialaspetsialistide;õppida;paberitüki;Kultuurne;mail;rahuajal;intervjuust;lemmik;kahe
laupäeva;Nonii;elektrilised;korterites;asulat;direktor;ärkasime;seitsmeteistkümnendal;nii-öelda
ažeerimisel;Ühel;Psühholoogilisi;fantastiline;andmeil;saavutus;paljudes;partisanipataljonidest;39
informatiivne;;observatooriumi;lõuna;vale;ärkasime;observatooriumi;esmakordselt;vaadata
