EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;töid;Ukrainas;tegelased;;Põhja-Eestis;Päevakaja;teksti
Zidane'i;direktor;Viktor;telekanalis;une;skulptuuri;Alatskivi;27
orientatsioon;segusõlm;vabaõhuetendused;IKodori;box;meremuuseumi;kaubabetooni;relvademonstratsioon
hullumeelsus;-st;Vitali;ÜRO;geni;festivalidest;Tartust;USA
õnnestub;inimene;õhtut;maaväepataljoni;seadmed;lavastaja;maailmas;70
Põhikollektsioon;relvademonstratsioon;käsitööliiki;boksides;taskust;käsitöösuuna;jätkab;Põhja-Eestis
Tootmisvõimsus;targad;kaadripuhastus;etendust;idee;suisa;Saavad;presidendi
Põhja-Eestis;kaadrimuudatusi;Janukovitši;retke;sky;Kaal;Süüriaga;luua
lossipäevad;ehitajatele;kõrvadele;Stuudios;meest;Riina;Muinasajahuvilisi;Kruusi
õpetame;Pärnu;lossipäevad;pargis;kell;Paavo;Raadi;eesti
ülevaate;seadmed;augustil;sündmustest;losse;sündmuste;uusi;22
atraktiivsem;Cavarast;pantorite;demokraate;ajutiselt;lossipäevade;Valgamaal;võtan
äärekive;inimese;Katia;uue;istume;Kai;Rootsist;See
Janukovitš;tööle;Põhja-Eestis;CNNi;tore;publikule;õhtut;viis
muinastööd;liidreid;Castro;Beirutis;kindlad;eeloleval;Nii;vaadata
