EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;orduhärrade;Tallinnas;tähendab;;mädarõika;pulmapidamises;aadlikud
kõrgseltskonna;esitantsimine;1649;võitlesid;;õnnitlema;Liivimaasõjaaegseid;Põhja-Eestist
Iivuashenkelberg;grammi;Hansbon;näiteid;pull;Õhtust;mõisamajad;pealegi
küsimus;Raamat;õpitoa;kaks-kolm-neli;head;paabulind;Moskaviit;Harjumaalt
kinofilm;abiellumisaegu;küttimine;külalisi;momenti;võõras;Kuidas;tulenevad
mõisamajad;seadustele;Liivimaal;Harjumaalt;rein;räägitakse;Õllest;liha
mardipäeva;Hertsog;Liivimaasõja;Liivimaasõja;full;juhtus;Rakverest;toiduks
pulmapidude;Russowideks;;genoloogiasse;sell;küsisite;kirikust;võib-olla
osati;kolmesajas-;Agrina;poolse;base;keskaegses;Iivuashenkelberg;kuskilt
Liivimaasõjaaegseid;luterlikus;Põhja-Eestist;kuld-;andke;Kaarli;Eestimaad;valmistatud
soodumas;Tantsurütmi;1558;Karksises;uhked;nime;seitsmeteistkümnendal;1649
näiteid;uksel;Münchauseni;tantsusammud;andma;hilisemast;Pidamist;kolmeteistaastase
