EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;rahasüsteem;eurotsoon;tähendab;;eurovastane;Ülekuulamine;Lääne-Euroopale
föderaliseerumine;Sepliin;eestlastel;kolleegid;argument;valuutavahetuspunktides;Eurotsoon;president
reeglitemäng;riskid;sündmusi;Luksemburg;number;liitriigiga;Postimehes;püüdmise
võimalusi;jooksevkonto;inflatsiooni;kaheksas;range;kodanikele;finantsdistsipliinikultuuriga;rahvusvahelistes
sotsiaalmajanduslik;meepotti;emotsionaalne;devalveerimise;valida;kriisimeetmeid;võlakirjaomanikud;probleemini
päevselge;tulevikustsenaariumite;ootab;vaataks;head;eelarvepoliitika;Ühesõnaga;võib-olla
püünedalvad;Raha;Itaaliaga;rahandusminister;ideaal;tulevikku;valuutavahetuspunktides;tõeliselt
bilanss;uusi;arvuti;Maastrichti;roll;elektoraat;Brüsselis;Lõuna-Euroopas
tänapäeval;tipp;lennukid;Instituudi;funktsioon;keskpanga;Väljavõte;üks-üheselt
väljaviskamis;meeskonnamängu;jaanuarist;liitriigiga;argumente;inflatsiooni;Tulevik;vaadata
mure;porgandipeenar;sissevooluta;ilusti;tipp;peaministri;majandusekspert;inimeste
kulukärped;hea;valuutasüsteem;maailmaturgu;andnud;Kriitikutest;suveräänsusärast;allumine
põhiseaduslikel;Liidu;Kreekas;Itaalias;dollar;majanduskonverentsi;Täna;kahe
katoliiklik;ajalooliselt;ahju;Lääne-Euroopa;absurd;põhiseaduslikel;Kriis;kirjutatud
kinnisvaramulli;Mida;sloti;miljoni;andma;antiamet;Esiteks;võimalust
