EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;ameti;Lääne-Aafrika;tähendab;;rahvamuusikaalase;Eikellegimaa;inimesele
Võimalik;Salis;raadio;märkimisväärselt;noorem;kuulates;Lääne-Aafrikaga;asja
Babamaal;ilmaletulek;popmuusika;kitarrigeeniusest;valida;mängivad-laulavad;maailmamuusikust;vastvaidlemiseta
orgestrabaobab;spets;muusikuteseltskonnaga;vastvaidlemiseta;head;akustilise;Muusikali;läänemaailmahuvilised
lõigatsioon;Jomarthene;mängivad-laulavad;algselt;funkab;raadio;Kambja;muusika
õnnestumisi;;põhjaosast;pärib;elemente;harmoonia;Nigeeria;rahaühikut
vististi;piisavalt;orkestri;Eikellegimaa;laste;maailmaga;rahvamuusika;tuntumad
mängivad-laulavad;maa;;ansamblisse;-test;mõtlete;muusikuteseltskonnaga;ühtpidi
kuivoolafisaund;perekonnapea;kuulate;veidravõitu;menu;budu;lõpualbumeid;koori
eksistents;müstikutest;läänemaailmahuvilised;edaspidigi;vormilt;erutasid;rokkmuusikana;mängin
helistuudiad;traditsiooni;klassikalist;kaheksanda;positiivism;kodumaal;maalilaulud;rokkmuusikast
Albumil;mehe;laineile;Mängisid;tähendab;tänapäevane;Tavamaali;rõhutavad
