EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;võtmeisikutel;piiskopkonnas;keeles;;kirikuajaloolase;Vana-Liivimaa;Põhja-Euroopasse
järjekord;Räägime;Viola;Seal;Root;peapiiskop;Tallinnast;Lääne-Euroopas
haridustraditsioon;diplomaatilisi;toomhärra;Oxford;termin;ühiselamud;ajaloost;järgnevatel
neuroopa;mõisnikuna;kolmest-neljast;Nad;roll;aadliperekondade;Esimese;võib-olla
kolledžite;;Vana-Liivimaa;roll;andeid;ajaloolane;Monasteeriumid;persoon
öeldakse;konkreetse;Põhja-Euroopasse;koostisest;formuleeringus;kloostrites;toomhärrat;riik
kõrgelt;piisavalt;Veevachi;tähendas;parameetrite;esindajatega;liikmekohad;tähendamissõna
äärealal;vaimuvalgust;;Me;tipp;paavsti;Riiast;eesti
korralagedus;toomkapiitlikeskus;vene;keskus;andunud;institutsioonid;muster-Euroopa;sõjani
Lõuna-Prantsusmaal;paiksustsensus;Vilniuse;alus;rootuleid;toomkapiitlikeskus;Kuressaares;Prantsusmaale
saadasculastiku;saladiplomaatia;tipp;kirik;andma;baas;Haapsalu;tollased
palvekirjad;kapiitel;liikmeks;pandi;mat;keskajaplaanis;Venemaale;kuskilt
muster-Euroopa;Lutvuses;vana;Mis;tollase;karjääri;mõisnikuna;lille
protsentuaalselt;liigutada;toomkooliharidusest;andis;persoon;bürokraatia;Targaaegselt;siinsed
kaaluniteks;piiskopikõrvalosa;formulari;Millest;argumentideks;haridustraditsioon;paavstid;soovisid
