EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;muusikaülikoolis;muusikakeskkoolist;tähendab;;oboemängija;flöödimängija;otse-eetris
üsna-üsna;stiil;orkestriteostes;andnud;nullist;naisoboemängija;klassikatähtede;eesti
kõlakujutus;Oled;Televisioonis;flöödimängija;head;muusikamaastik;oboeõpetajat;kuskilt
olümpiamängudel;inimene;klassis;Saksamaal;andnud;viiulile;naisoboemängija;kolme
õpetas;Minu;tõenäoliselt;bakalaureust;nooremana;klaverile;Klassikaraadio;töötama
perekonnasõber;Ingeli;stiil;paralleelselt;armsate;flööt;tüdruk;mõtlesin
Lõuna-Eesti;Kas;proovisaalis;olümpiamängudel;tähendab;muusikakeskkooli;lemmikhelilooja;Õnneks
Karlsruhe;Klassikaraadio;saatega;stuudios;saavutada;kuulajatele;näitleja;keskkool
võib-olla;helilõppu;tehniliselt;leida;talled;kontserdid;mängivad;juhtuvat
Klassikatähed;piisavalt;Klassikatähed;jõudsin;seoses;helilõppu;muusikaülikoolis;See
