EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
public prive;soovima edu;õppima eesti;põllumajandusülikool äidma;ppp public;rääkima eesti;rääkima eesti;rääkima eesti;teadusministeerium nii-öelda
sõnaus lõpetus;mainstream tõlkija;keel paremini;kindlasti keerulisem;alfa ring;keelepruuk vabakond;keelenõustaja einar;rahvusringhääling keelenõustaja;keeletoimetaja küsima
termin actor;sõnatuletus doktor;kuulama järjekordne;mine-tuletis väljendama;tulemus objekt;eesti vabariik;rahvusringhääling keelenõustaja;võõrsõnalembesem soomlane;õpetaja õpetama
kate keelesõnum;võimalus proov;aasta töötama;pakkuma seitse;pohlak signe;hindama eestlane;keelevõistlus sõnavõistlus;keelesõnum toimetaja;mõtlema keel
lõpparuan ettepanek;nii-öelda ametiametnik;teema keeletehnoloogia;lõpuks kommentaarirubriik;objekt vahend;eesti filoloogidiplom;sõnavus üldvõitja;peakeelekorraldaja peeter;tegutsema kõrge
murdejoon jälle;keelehooldeprotsess ülevaade;vorm tõlkima;2011 künnis;termin actor;keelenõustaja einar;keelesõnum saabunud;keelevõistlus sõnavõistlus;ametiametnik nelja-aastane
saue gümnaasium;soomlane härra;esimene sõna;veidi nukker;signe siimann;osalema sõnavus;eesti põllumajandusülikool;kuulama intervjuu;avalik-õiguslik pakkuma
teisestamine esitaja;eesti põllumajandusülikool;mõistma kõne;inimene aastakümme;inglise termin;õpetama soome;tahtma kõne;tegelikult soome;amet lääne-eesti
ütlema ilmselt;aare sild;kohustus rääkima;helirežissöör vivika;eff kuri;klaarima keeletoimetaja;keel paremini;keelesõnum pikk;rahule nii-öelda
käenduv murdejoon;määrsõna teadma;saabunud elektron;avera ppp;termin alfa;lõpp keelealane;kuulama intervjuu;keskustelu soome;nii-öelda ametiametnik
averus avera;uurima eesti;voolustamine inglise;jeidma asi;tulet verb;sõna keelevõistlus;kuulama järjekordne;esimene sõna;asjatundlikum nii-öelda
keelevõistlus sõnavõistlus;levima sõna;eestlane võõrsõnalembesem;üldvõitja kuulutama;kaks eff;eesti vann;kiri tutvustamine;mõistma kõne;sageli nii-öelda
kaalumisväärne kärgpere;kehtivusaeg kirjutama;pehme vesi;kiosk johannes;termin avalik;tõlkima sundima;liige ütlema;keelehooldeprotsess ülevaade;nõudma nii-öelda
loomulikult bluff;tollal toimuma;lääne-eesti aasta;kangur jüri;public prive;kääne uus;keeleoskus mõtlema;huvitama keelesaade;nii-öelda igapäevaselt
äidma papp;rääkima eestlane;elukestev keel;infrastruktuur pakkuma;tund risk;mine-tuletis väljendama;eestipärasem küsima;ülikool sõnaloome;võib-olla arvama
inglise sõnastama;põllumajandusülikool äidma;ilus naine;peaminister tollane;uus vaste;intervjuu miga;välismaalane õpetaja;tegelema sõnastik;keel nii-öelda
jõulud jõulud;ainuke loll;elama jääma;president toomas;ainsus vorm;verb nimisõna;aasta rootsi;tõlkija esitlema;meeldima eesti
sõnum teema;laenama rahvusringhääling;pikk kiri;suund seestpoolt;näiteks no;vikerraadio kuuldud;leidlik tõlkevane;kirjakeelereegel hävitama;lääne-eesti aasta
tähendus natukene;inimene sõna;keskustelu lihtsalt;prive taaperžipi;kehtima termin;juhindi euroopa;õppejõud loomulikult;seitse kääne;1993 äkki
kristel kärner;tähendus pere;keeletoimetaja küsima;mart haroldi;suurem probleem;penipaun inglise;noor inglisekeelne;mine-tuletis väljendama;ajalooliselt võib-olla
pille petersoo;vabaühing vabaühing;kiri tutvustamine;marge kohtla;kontekst esinev;sõnum teema;tsiteerima tuletama;tasuma tekst;kirjutama tegelikult
keelepäraselt eksmaa;toompalu vabasektor;kõlaline emotsionaalne;saue gümnaasium;vorm mitmus;armastama võõrsõna;probleem keel;lugeja kiri;aasta 2011
kirjutama sõnaus;esile penipaun;suurem probleem;raamat vana;president toomas;land eesti;eff kuri;hindama eestlane;mõtlema uus
kaugel jõulud;asjatundja rühm;vabam keelepruuk;osalema varem;tuntum inimene;ivar jung;õigus rääkima;küsimus tänama;moodustama sõna
saade lõpp;üksikjuhtum raamat;norra peaminister;perekondlik side;tegevus tulemus;oskuskeel arendamine;tagasiside osaleja;president initsiatiiv;nii-öelda keel
tegevus tulet;võib-olla võõrsõna;tore sõnamäng;peakeelekorraldaja peeter;sobiv vaste;korraldatud vastuvõtt;nimetav teisevälteline;soovima edu;eesti keel
päeg leidlik;vahe protsess;mainstream tõlkija;viis katrin;esitama rain;sõnaus parim;sõnatuletus doktor;osaleja silvia;loomine nii-öelda
sissehingamine väljahingamine;keel tunnistama;küsimus tänama;kuulama intervjuu;tasuma tekst;aasta rootsi;jakaid toompalu;lõpuks kommentaarirubriik;nii-öelda tunne
küsimus tänama;tund risk;saade lugeja;parim korraldatud;enamik ainsus;signe siimann;osalema varem;tegelikult kolmas;soomepärane võib-olla
toompalu vabasektor;pakkuma kasutama;välismaalane õigus;tasand taunimisväärne;arvutamine jalutamine;noor inglisekeelne;kohtla mario;keelepruuk vabakond;sõna pakkumus
kääne õppimine;ford peatee;kestlik hääletamine;paluma kirjutis;ring vaste;einar kraud;tunnistama sõna;verb nimisõna;keel selge
õpetaja puhas;talihärm inglise;pidulikult lõpetama;sein levima;risk teadma;kullo tegelema;termin avalik;eesti otsustama;žürii liige
talts sven;bluffima jeilam;kindel ajalooliselt;tuletus misjon;nukker tallinn;kersti küsimus;rääkima hämmastus;üldvõitja inglise;leidma paar
raamat kirjutamine;eesti filoloogidiplom;kaks eff;ühiskond kaasa;esimene sõna;sõna velmama;nii-öelda ametiametnik;väga-väga hea;mõtlema johannes
filoloogidiplom kehtivusaeg;käänamisviis tugi;tunne võimatu;sektor kressa;ütlema rajama;esitlema võistlus;helle mikk;vikerraadio kuuldud;avalik õigus
nii-öelda võib-olla;ilves suur;keel härra;toimetaja mart;tunnistama sõna;sekkuma keelehooldeprotsess;seltskond rahvas;nädal keel;võtma paar
jõud uus;tunnustus sõna;lugema uskuma;avalik-õiguslik pakkuma;andma laekuma;leidma tagasiside;avalik-õiguslik pakkuma;kohvilaus ütlem;kahe sõna
lihtsalt suguluskeelesugulus;aut teadma;moodustama aeg;tegutsema kõrge;krunt land;tasuma tekst;žürii liige;jätkama täna;jõul mihkel
sõna eesti;kool langema;kate keelesõnum;ilves suur;saade vaatama;velming tunduma;toimetaja mart;tegija suurim;vähegi sobiv
kampaania märkima;langema noor;kontekst jätkusuutlik;vorm võrdlema;rekk normaalne;uskuma maieila;hea kirjasõber;samamoodi arvama;sõna hinnapakkumus
käsitsi buss;esinev inglise;sissehingamine väljahingamine;leiutama se;toime abi;soome mõju;rahvusvaheline kontekst;inglisekeelne toorlaen;tena kolovendaja
lõpuks tunnistama;pere laps;kolmas sektor;vana roos;abi pakkuja;hea kuulamine;erinevus sõna;sõnavus tunnustus;sõna no
kaheksa sirje;valdre kuulma;hoolitsetud kirjakeel;märkima restoran;tellimus tellimine;helle mikk;lõpuks kommentaarirubriik;iseõppimine hea;sõna miskipärast
lääne-eesti aasta;eesti vann;viisakam asjatundlikum;kaks lasteraamat;mitmus nimetav;leidma las;teisestamine klass;sõna miskipärast;osaleja lugema
teadusministeerium nii-öelda;tahtma harjumine;võtma inimene;nii-öelda ametiametnik;uus sõna;helirežissöör vivika;amet lääne-eesti;laiutama järjest;õppima eesti
märgitus kate;käsitsi buss;mõtlema samamoodi;lõpparuan ettepanek;näide inimene;timaasika karina;kindlasti viisakam;teadvustama kirjutama;võib-olla mahajäämine
perekondlik side;iseõppimine hea;tahtmine õhk;kadriorg kuulama;vastama eesti;ajal vabamõtlemine;jaa koduleht;uus väljaütlev;mõtlema ilusasti
keelesõnum toimetaja;mine-tuletis väljendama;osalema varem;ford peatee;elama inimene;hetk sõna;vikerraadio kuuldud;harjumine sõna;võib-olla senine
meel tena;tasuma mõtlema;kukal panema;arvatavasti järsku;tropp aut;prive taaperžipi;tuletus misjon;võidusõna taristu;õpetama õpetaja
hea kirjasõber;keeletehnoloogia arvuti;tulemus objekt;10 klass;otsustama seitse;talvepakane kirjakeel;tark inimene;klass näiteks;sõna eesti
