EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
formular lühend;ülikool vaimulik;otsustav piiskopkond;Tallinn veetma;andma tegelikult;olulisem mõisnik;valitsemine piiskopikõrvalosa;Tartu toomhärra;aasta 1224
süsteem õppejõupõhine;keskaegne institutsioon;Tartu piiskopkond;teisisõnu Euroopa;dokument suutma;saadasculastik ametikoht;keskpunkt piiskop;toomkapiitel Tartu;teadaolev ülikool
õppejõupõhine süsteem;toimuma piiskop;piiskopikõrvalosa otsus;hilisem toomkapiitel;toomhärra dokument;pididama esindaja;paavsti ametikoht;toomhärra Tartu;kindlasti tegelikult
Polonia mumpeljee;kirikusüsteem seadma;istuma suurem;resideerima Kuressaare;koostama rootul;kapiitel jällegi;otsustav piiskopkond;Tartu toomkapiitel;1304 aasta
Lutvus Horus;prokurör doktor;liige piiskop;täitma toomkapiitel;keep kandmine;Op ajang;juhtimine toomkirik;kirikuelukorraldus toomhärra;teadus õpetama
neuroopa lõunaosa;maailm filosoofiamagister;piiskop Tartu;ülikool minek;hilisem formuleering;esindaja täitma;ametikoht paavsti;toomkapiitlikeskus toomkirik;Saksamaa kirikukeskus
Engelbertus Teedoolen;õigus-arst dioloogia;kirikukogu aeg;meeskond tegelikult;andma vaimulik;toomhärra arvestama;piiskopkond juhtimine;toomkooliharidus Euroopa;võib-olla nimetama
sõda rüüsteretk;vaimulik vallaslaps;piiskopkond tipp;näide protsent;elulooline andmed;korrastikaansculassik korporatsioon;keskus piiskop;toomkapiitel pääsemine;mees nimeliselt
õpilane muusika;piiskopkond igapäevane;toomkapiitel liige;noolima Lääne-Euroopa;andma paavsti;oluline toomhärra;piiskop osa;piiskop Tartu;kirikukogu 12
konsiilium põhimõte;noolikas tähendama;piiskop kogudus;ülikool asupaik;rajama poster;tahtma saadasculastik;piiskopkond sealne;Toomhärra toomkapiitel;eesti lugu
Pihkva kanovorad;roll vaimulik;koht piiskopi;Riia tegelikult;valge keep;juhtimine toomhärra;piiskopkond näiteks;toomhärra Toomhärra;koonduma Põhja-Euroopa
Tartu tähtsus;Tartu piiskopkond;kirikuelukorraldus toomhärra;ümberringi Saksamaa;kasutus termin;siinne institutsioon;koht piiskopi;toomkapiitel liige;hiljem jälle
Bubba suguvõsa;piiskopkond uuring;baas kirikukogu;lihtsalt vegeteerima;suhteliselt iseseisev;nimekiri kloostrielanik;kloostrielanik kanti;toomhärra eesti;jõudma rääkima
jõukam Bubba;keskaeg ülikool;koonduma Põhja-Euroopa;ülikool käinu;tahtma kodu;panema toomkapiitel;piiskop laskma;toomkapiitel täitma;areng Lääne-Euroopa
kolledž süsteem;juhtimine toomkirik;piiskop osa;veetma tegelikult;kaudselt argument;ütlema aadlivõsk;kond piiskopkond;kogudus toomkapiitel;vahe 70
