keyphrase;score
süsteem õppejõupõhine;0.8731
kasiin administratsioon;0.8121
konstantsi baas;0.7988
naelad olulised;0.7868
kumulatsioon Need;0.7823
fort oluline;0.7805
supliigid palvekirjad;0.7714
tollane alamsaksakeelne;0.7698
tsentraliseerisid tsentraliseerida;0.7603
suur osa;0.7601
näidete arengud;0.7596
Rootsis Soomes;0.7565
laine 14;0.7545
saadasculastiku ametikohta;0.7543
Horus hukka;0.7526
resideerusid tihti;0.7501
loodi fort;0.7483
sajandil käidi;0.7467
viitaga noolika;0.7443
vajalikud õpingud;0.7442
Aga tavavaimulikud;0.744
Võib-olla nimetan;0.7439
praktiliselt parameetrite;0.7416
ühiselu Sellest;0.7382
teadust tõsist;0.738
Need vaimulikud;0.737
295 Tartu;0.737
Mõnikord õpetasid;0.7364
kab tiitel;0.734
teate Putini;0.7333
ilmalikust omandist;0.7329
seati kord;0.7325
pandud Jah;0.7322
natukene kaasaja;0.7316
probleeme Et;0.7294
kaamerovi ajal;0.7293
noored Ei;0.7281
kaks põhjust;0.7272
Te teatud;0.727
peamiseks kohustuseks;0.7261
vilistas vaja;0.7259
kõneleb ajaloolane;0.7257
ütleme kollektiivne;0.7255
mõista hilisemaid;0.7251
hetkel elas;0.7231
kunstide kunstide;0.723
väikse tühise;0.7217
jõukamaid inimesi;0.7217
omane nakatas;0.7215
elu sajand;0.7192
näitliku elu;0.7191
Ka paljudes;0.7187
aastal Polonia;0.7182
hirmsale makstud;0.7182
Too määrat;0.7179
olulisem nimi;0.7176
öelda protsent;0.7172
295 toomhärrat;0.7169
lugeda Tõnis;0.7155
teaduskonda õigus-arsti-;0.7136
tohi sõeluda;0.7134
uhkemates riietes;0.7124
keskaegsed institutsioonid;0.7122
Kui arvestan;0.7107
palvekiri paavstile;0.7105
alustasid kaugemast;0.7097
dokumendid esindajatega;0.7081
kaaluniteks Ja;0.7078
Vaimulik kohust;0.7045
kuulsamate perekondade;0.7041
suurema kõrgema;0.704
vaja diplomaatilisi;0.7033
piiskopid valmis;0.7026
põhimõtteliselt erinevad;0.7014
teada isikuid;0.7013
teenistusse kaotanud;0.6992
toimus piiskop;0.6991
teatud pikad;0.6972
kirjas Saare;0.6971
jäid osa;0.6971
Keda püüti;0.6946
arsti kuur;0.6943
tihti rahuldati;0.6934
Kuurama Riia;0.6932
kaugesse põhjalasse;0.6923
pauguga 16;0.6919
keepide kandmist;0.6918
sisemise uuenemise;0.6906
kodu paljudel;0.6894
kohaliku eluga;0.6888
Obrakit anda;0.6887
vaimulikest moodustasid;0.6885
nõudmist Eestist;0.6874
Sinna jäid;0.6863
roll siinses;0.6857
suhteliselt kaugel;0.6856
asja tahtsid;0.6852
passimine luuramine;0.6848
paljude Lääne;0.6841
tahtsidki kodu;0.6839
toomhärraks piisanud;0.6837
anda siitkandist;0.6836
samamoodi ideaalis;0.6817
kanda tumedaid;0.6814
pandi reegleid;0.6797
kopsakad kopsakamad;0.6792
Püha Augustinus;0.6783
andunud puhtalt;0.6778
Ja hea;0.6772
kool ajalugu;0.6761
pulbitsevat diskussioonide;0.674
Tartuga siduda;0.6736
1119 aastani;0.673
levinud keelati;0.673
reformima karmimate;0.6723
toimuma Seal;0.6716
eluosis Ja;0.6702
seotud konkreetse;0.6698
elati samamoodi;0.6682
Kaotas Euroopasse;0.6677
toimis bürokraatlikult;0.6673
-st aastast;0.6663
kraadi Nii;0.6659
käinud suur;0.6646
Teaduskraad tahtnud;0.6643
keeta tavalist;0.6633
tunnustatud jõukas;0.659
laiali jagama;0.6574
leidke palun;0.6518
tooli tinglikult;0.6501
olemise probleeme;0.65
vaimulik kolmes;0.6495
100 nime;0.6481
paavstile 70;0.648
juhtimine toomkiriku;0.6452
ametikohad Ja;0.6444
loodi piiskopkonnad;0.644
pidutsemisele tegelemisele;0.6431
istuda Liivi;0.6422
hilisemasse formuleeringus;0.6403
toimunud 50;0.6397
koha aeg;0.6395
kahte kuulsat;0.6377
makstud piisavalt;0.6371
Sinna sakslasi;0.6367
püüti toetada;0.6352
aega keskajal;0.6346
lihtsalt ajaga;0.6337
keskusi kindlasti;0.6319
nimeta nimetama;0.6294
tugevam Ja;0.6276
kaugemast laua;0.6274
teaduskonnata Ja;0.6274
tähtsad siinset;0.6269
hilisemaid toomkapiitli;0.6269
vaimulikuna kaunis;0.6267
kohapeal vaiksest;0.6234
noori Te;0.6229
295 meest;0.6191
võtta võtta;0.6184
kummalisena tunduda;0.6166
aadlivõsusid kavaleri;0.6148
karmimat kinnipidamist;0.6145
Saare-Lääne piiskopkonda;0.6143
Kui ordut;0.6132
13 -ks;0.6129
Imeid liideti;0.6128
tinglikult arvestama;0.6124
tulusa ametipositsiooni;0.6071
kohas korraga;0.6025
valitsemiseks Seda;0.6003
käis vajalikud;0.6002
kabeleid hooldama;0.5973
aega Muide;0.5959
istus suurema;0.5937
uurinud paljude;0.5924
hiljem konkreetsetesse;0.5909
ajada pidevalt;0.5897
Ja küllalt;0.5874
aasta lähenema;0.5863
12-st kuust;0.5851
hoides nii-öelda;0.581
kuskilt kaugelt;0.5797
kuulsamaid vaimuliku;0.5711
Saate toimetaja;0.5694
kuule avaldada;0.5682
seisusesse siinsete;0.5566
lihtsalt vegeteerida;0.5562
rahul tinglikult;0.5474
ajast paljuski;0.5466
olemasolevatest toom;0.5429
tahaksid vaimuliku;0.5414
kolmes viies;0.5381
suurte kuulsat;0.5365
sajandilt Esimese;0.5363
lõikes Ja;0.5316
tugevnema Ja;0.5224
leidnud 295;0.4809
toetada Ja;0.4766
saata Kui;0.4694
