keyphrase;score
õppima laulma;0.3926
suur muusikaarmastaja;0.3199
sõituma välismaa;0.2962
kirjeldamatult vesi;0.2887
vend musikaalne;0.2783
orkester orkester;0.274
algkooliõpetus laps;0.2648
mängima Richard;0.2609
laulukoor ilmuma;0.2578
asutama näiteseltskond;0.2577
tellimus saatma;0.2509
õpetama katekismus;0.2462
prantsuse koka;0.2404
rida seisma;0.2385
viimama suur;0.2372
teadma külastaja;0.2343
küla pind;0.233
teatama vaja;0.2308
aasta ehitama;0.2288
poissmees Andres;0.2286
kuskilt saksa;0.2274
väikene väikene;0.2272
suur kivisaal;0.2248
mängima rauavabrik;0.2239
vastsündima näiteks;0.2188
nõudma täpsus;0.2158
tähtis mees;0.2083
miljon toimuma;0.2028
mängima Bradze;0.2
pimetatud laulumäng;0.1993
sündima aidamees;0.1987
Soome laulupidu;0.1978
õnnelik maja;0.1975
viima linn;0.1964
kalk väljentaal;0.1948
tüüp lill;0.1948
raske lahkuma;0.1945
tugev näitlejatöö;0.1944
väljemalt sorteerima;0.1943
panema kuueke;0.1933
neljas sõber;0.1932
viiuldaja trumm;0.1918
naerma looma;0.1902
seitsmeaastane viis;0.1892
mäletama rahuvabrik;0.1869
võimalik palk;0.1868
perekond filiaal;0.1864
kuul sattuma;0.1856
vastselt kutsuma;0.1846
teater algus;0.1838
mahtuma konkurent;0.1828
kuusk majake;0.1815
nägema asi;0.1813
kord nädal;0.1808
ringkond esindaja;0.1786
nakatuma Wilhelm;0.1785
näiteseltskond kättpidi;0.1765
lugu üksik;0.1759
rannaala Anna-Liisa;0.1745
antine äri;0.1697
juht sundima;0.1691
mõisaproua õmbleja;0.1677
vaatama Virukas;0.1661
õmbleja suund;0.165
piim koor;0.1648
ütlema Pariis;0.1622
töötama tabel;0.1619
üldiselt armastama;0.1619
Jõgis elama;0.1603
linnatänav pakkuma;0.1601
eelnema püüdma;0.1599
hankima enamja;0.1594
muld Alfred;0.1593
ulu õhta;0.1582
maksma doktor;0.1566
neljaklassiline venekeelne;0.1561
ajalugu grammatika;0.1561
teade valmine;0.1549
Peterburi suvitama;0.1529
sade lavastaja;0.1524
tütar murdvark;0.1515
merits tuul;0.1503
suvi kindral;0.1492
pidaminuma 15;0.1486
iseloomustama rahvas;0.1482
ühteteise rõivastus;0.1474
kahjuks meetringas;0.1471
uus viiulipoog;0.1452
mängija kasu;0.1436
avaldama kiitus;0.1407
klappal mõtlema;0.14
väga-väga nii-öelda;0.1387
häbi aeg;0.138
pardipoiss palgiparve;0.1369
seemnemüük kaalumine;0.1364
Altermann linnavalitsus;0.1355
kopikas kord;0.1353
osa kole;0.1333
lugema arvustaja;0.1332
partner andma;0.1329
1902 valmis;0.1327
osatäitmine eestseisus;0.1302
kvartett eelnema;0.1287
meik unustama;0.1285
no pinnas;0.1281
rusika niitütlema;0.1281
värin kuliss;0.1272
Pariis rätsepakadeemia;0.1267
proovitöö viidud;0.1242
Richard Eva;0.1232
Aleksander triller;0.1225
toime terve;0.1215
mullane muld;0.1214
nimetatud netipind;0.1214
sattuma elementaarkool;0.12
pandur in;0.1195
viiul kingitus;0.1163
viima tasku;0.1162
kevad vihistus;0.114
keel Ilumäe;0.1138
suvitama antine;0.1128
muuseas ame;0.1122
kuus ilus;0.1113
hambers aed;0.1103
kamandama märk;0.1099
Marku mängima;0.1092
suhtlema merits;0.1087
paade Viispaadmine;0.1075
repertuaar raske;0.1074
õhta pruun;0.1066
köster kirik;0.1059
aednik Prover;0.1054
kell üheksa;0.1047
täpselt 60;0.1031
kõrvalmaja opoid;0.0998
loorberipärg toomas;0.0994
juudi sünagoog;0.0983
Hiiumaa välismaa;0.0982
vastuvõtja dekoratsioon;0.0965
talu saimar;0.0954
süda leevendav;0.0947
otsekohe viiulipoogen;0.0946
ruum rektiiv;0.0923
terve kupatus;0.0921
hooneken kadunud;0.0885
pudi sundima;0.0867
katekismus piiblilugu;0.0854
liit küllalt;0.0854
sealsamas ilutsema;0.083
äkki Tartu;0.0812
väikne rahascabi;0.08
ilmuma Kaarel;0.0792
esi solitoom;0.0774
Viispaadmine teadma;0.0768
raam uhke;0.0766
osa Julius;0.0756
Estonia Bergmann;0.0754
mundremee pass;0.0728
katt meeter;0.0696
ööbidikaal kuul;0.0684
Bradze aadresson;0.0655
Estonia proov;0.0634
rätsepmeister innukas;0.0615
karistama vahe;0.0601
mängus Pisi;0.0582
Narva-Jõesuu vaja;0.0571
köster proua;0.0569
päev 12;0.0565
huvi halvustavalt;0.0558
555 rubla;0.0555
905 aasta;0.0544
astuma Ki;0.0541
Kuuskmann 40;0.0539
Multer Knorkestrand;0.0532
eestseisus juhatus;0.0526
Prover pakkuma;0.0512
pass biolov;0.0457
iseloomustama Karg;0.0421
triller kahja;0.0414
teran laev;0.0398
kokk sealsamas;0.0379
Paul pind;0.0345
20 kopikas;0.0321
tore Aracter;0.0291
tänav Kor;0.0288
Priinilis pidaminuma;0.0287
Tassa esimene;0.0278
Taali paar;0.0185
Klarnet klarnet;0.0156
August Kuuskemaa;0.0145
Tallinn lootus;0.0104
rublan naabia;0.0086
algi smoking;-0.0024
krimineerimine peegel;-0.0078
Akkermanni etteaste;-0.0115
Rossfelt lute;-0.0495
Gutkini kauplus;-0.0501
Kuuskemaa kaan;-0.0525
Anneli kümmend;-0.0647
Pakela Bakk;-0.0844
