EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;sõnaloome;keeleoskusele;tähendab;;keelenõustaja;Keelesõnumi;võimalikki
põhitähendus;Räägime;keelesõnumile;ülejääkide;hindate;eestlastel;Soomlasena;avalik-õiguslik
keelevõistluses;väliskohakäändeid;keelesõnum;välismaalasel;public;eestikeelne;keeletoimetajate;väljendavad
keelesõnum;keelehooldeprotsessi;kuulamist;välismaalastele;head;keelepruugis;rääkima;eesti
helirežissöör;Kas;keeletehnoloogia;nelja-aastase;termini;keelevõistluses;sõnavõistlusest;miskipärast
keelepäraselt;keeletehnoloogia;Lääne-Eestis;Võlaõigusliku;termin;keeleoskusele;keelesõnumile;viis
põhimõtete;Eestisse;kuulama;tegelenud;roll;keelesõnumile;keelevõistluses;See
sõnatuletus;Sild;keelepruugis;tuletispakkumine;vorm;keelesõnum;öelda;Rain
filoloogidiplomit;Meie;keeltor;asjatundlikuma;verbidest;eesti;Kuidas;avalik-õigusliku
Keelesõnumi;Kui;keelevõistluses;Mine-tuletised;vastavalt;sõnamänguga;keelenõustaja;võib-olla
mainstream;ühiskonnas;Eestis;inglisekeelsete;soon;sõnavuses;Sõnaga;Rootsis
suguluskeelesugulus;loll;elektron;arhailise;sidemed;keelealane;sõna-;kolovendaja
vabamõtlemine;roll;keelest;saatis;vorme;tõlkijana;Eestisse;1993
lõpparuandest;sõna-;keelega;teisiga;probleem;Lääne-Eestis;peakeelekorraldaja;presidendi
Vabaühing;Aga;Soomes;võõrsõnalembesemat;tähendab;kirjakeel;ütleb;kolme
