EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;Haridusministeeriumil;keelepoliitikas;tähendab;;Eesti;eestlastel;keelepoliitikast;õpetajaid
kõrgharidusmaastik;Teadus-;keelepoliitika;linnapildis;andmete;Eestis;eestlastega;keelekava;seotud
arengudokument;Meie;keelepoliitikast;keelekavaga;head;Eestikeelseid;Eestikeelseid;keelepoliitikas;kultuurikomisjoni
säilimine;poliitika;keelepoliitilisi;üldrahvaliku;andmeid;eestlastel;eestlaste;Keelefoorumil;olemasolu
belletristikasse;töövõimaluste;keelestrateegiaga;ingliskeelseid;roll;eestlastega;eesti;keelekavaga;kasutavad
trükiajakirjanduses;Sa;keelekava;nuriseda;defineerida;eesti;Eestis;keelestrateegiaga;inimeste
võimalik;õpet;keeleteemad;käsitleda;anname;eestikeelsed;Eesti;Riigikeeleaastapäevaks;IT-sektori
ebaõnnestus;abi;keele;vahendeid;dokument;eestikeelsele;Tallinna;keelepoliitilisi;mõelda
IT-sektori;Kas;keeleteemalisi;Saatejuht;punkt;Tallinna;eestikeelset;keelepoliitika;eesmärgiks
ettevõtetes;kõrgemal;keelele;tänases;probleem;eestikeelseid;eestikeelsest;keelefoorumil;vaadata
Belletristikaks;arendustegevuse;keelte;keeleruumis;tähendab;eestikeelset;eestikeelsele;Eestikeelseid;tud
väärtushoiakud;ministeeriumiametnik;keelt;saksakeelsete;tekib;eestikeelsete;keelepoliitikas;arengukavadest;koostavad
keelenõukogu;põllumajandusministeeriumil;keeleruumis;koduleheküljelt;seoses;eestikeelsest;keelepoliitikast;Haridusministeeriumil;lähtutakse
