EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;vanaisa;arvutid;tähendab;;targemaks;Kõige;üht-teist
Atopuiskusika;päikseloojang;koolis;sõitsime;Is;vanaisaga;Kõlas;kuskilt
angedrialedelite;ehitati;kooli;nähtudes;pull;vanavanemate;öelda;korralikult
märkimisväärne;korras;Powerpoint;naabripoisiga;ein;vanaisa;lõpuks;viis
õnnetus;Süda;eriline;rehealune;produkt;vanemaid;ütles;See
õnnestus;sotsiaalteadlane;sündmused;teadsin;head;vanaemal;kirjuta;uuesti
võimalik;Kui;töökas;naabritüdrukuga;nooremad;tarkus;Kuulas;paremale
tähelepanelikkus;Vanaema;sündmus;sedalaadi;logisev;kunagisi;näiteks;valmis
päikseloojang;piibunneks;tähtis;keedetud;roll;vanasti;paremini;võimalik
põhimõtteliselt;sõbrad;tulemus;aeglaselt;suma;vanavanemad;Keegi;tekkinud
Tööprodukt;Soh;erilistel;märkmepaberiga;funktsioon;ajast;ütleb;lihtsalt
ligadi-logadi;õppida;puid;eksimatult;tookord;unustamatu;Vaata;toiming
rõõmustas;tugevad;suuri;kahekesi;arvasime;kiitma;Saaremaale;töötaja
röövikid;mürakas;töö;teetassi;sead;asjatundlikke;Meie;lähebki
