EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;töötatud;raamatutest;tähendab;;kogutakse;raamatutest;võtan
Malcolm;Tinapliiatsiga;raamatukauplusse;sõitsite;number;kunstiga;raamatust;kuskilt
Nädalalõpud;auster;raamatukogust;muinasjuttu;andes;inimestel;Raamatute;eesti
võimalik;Kui;raamat;sõbrale;head;loomingulised;raamatusse;Nendest
nädalalõpupidu;konkreetse;raamatu;meeldis;vaated;kogudes;raamatuks;raamatukauplusse
käesoleva;Peab;raamatut;autorijärele;isend;Koguteoses;raamatule;kaunis
sotsialism;sõbrale;raamatukogu;raamatukauplusse;una;kunsti;Raamat;kujutama
hambrinojessi;1901;raamatuid;viitsütikuga;iseks;koguja;raamatuid;kasutavad
impulsid;inimene;raamatud;üksikoleku;diskreetne;kogume;raamatut;pakkuda
kodanikukalduvustega;kogus;raamatute;teadsin;intel;ruumil;raamatukuju;viis
