EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;seksuaalsuse;kirikuaasta;tähendab;;kirikukogule;kirikupoliitika;kirikuelus;kristlikud
tõstatamine;Meie;kirikuelu;neljapäevasesse;valida;kirikuelus;kirikuvalitsuses;kirikutest;võib-olla
ütlasedassessorid;Peab;kirikuelus;viiekümneste;head;rahvakirikut;kirikuvalitsuse;kirikust;esindatud
põhimõtete;vajavad;kirikust;lõppvooru;partner;kirikupraktikat;kirikujuhi;kirikuvalitsuses;organisatsiooni
õnnestus;Sa;kirikukogule;dieetide;meetod;kirikuaasta;kirikuvalitsus;kirikuelu;iseloomulikud
võimalik;sihi;kirikutel;oluliselt;roll;kirikliku;kirikuaasta;kirikusse;võta
Üheskoos;direktor;kirikuõpetaja;abieluvälisest;kompleks;kirikuelu;kirikukogule;kirikumissioonist;probleemi
kristlaskond;meeldiv;kirikutest;Tänases;nimetatakse;kirikule;kirikuelus;kirikule;sõnum
homoseksuaaloleks;korralekutsuv;kirikul;kandideerisin;agenda;kirikutega;kirikule;kirikuvalitsuse;luua
ellujäämisõpetus;inimene;kirikule;peapiiskopiks;genist;riigikirikut;kirikul;kirikuaasta;kooliga
põhimõtet;korras;kirikut;meediakajastus;andnud;kirikukogu;kirikus;kirikutel;käigus
Pärnu-Jaagupi;luterlikus;raadiokuulajatele;lähiaastakümnetel;andma;kirikus;kirikuelu;kirikuvalitsus;lihtsalt
