EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;mehaanilises;Daniil;täidistraadiga;;Daniil;Taanieli;Läänemaa
vinüülpõrandal;;Daniilina;katkemisest;argument;Daniilina;Selleks;riik
ülekuulamismeetodid;ilmuvad;Danielil;üldpalatisse;andes;Danieliga;lõpuks;nime
möödasõidu;sõbrad;Danieli;tulemisest;hingates;Danieli;Seejärel;pealegi
tõusis;sirge;Taaniel;kuidagiviisi;seen;idüllilisena;teineteisest;kuulas
üheskoos;hammaste;Danieliga;raevuhoogudest;laste;Danielil;Esimesel;residenti
koduõlut;Euroopale;Taanieli;Niitriviaalse;vale;tegelase;Jaans;inimesega
lähiringi;muigas;signaali;ilmutusse;signaali;naljakaks;Daniilina;neljanda
Vaidiviiv;Poe;Antsul;Maarjamõisa;taskus;nägu;alguses;nähtavalt
üksainus;keskkooli;mõte;avanesid;toolile;näoilme;Kõige;pakkuda
äratundmine;tuttava;tantsis;aastasaja;nooremas;pilguga;Peasissekäigust;tõmbavad
