keyphrase;score
saadaval Et loomulikult;0.8072
resonantse summutada Et;0.8035
elemente saalis teki;0.8031
eelnevalt arvutada leida;0.8016
prints matsu preemia;0.7977
avatud vastab ootustele;0.7968
teki sagedusel esiletungivat;0.7959
ülesanne funktsioon omavastutus;0.7957
halb sügavalt subjektiivne;0.795
istub esimeses reas;0.7949
null viis Kui;0.7947
sügavalt subjektiivne tunne;0.7947
sageduse nulliga esile;0.7946
music ideoloog loominguline;0.7941
võimalusi imetleda nii-öelda;0.7932
inimene oskab asja;0.793
null viis internetis;0.7928
saavutati hea tulemus;0.7925
oodata absoluutselt kava;0.7925
operatsiooni kahjuks endiselt;0.7915
võimalik võrrelda näiteks;0.7912
paremaks inimene istub;0.7911
mängisid nooremat hästi;0.7911
kaks lisalugu kujutan;0.7909
faktuur selge läbipaistev;0.7903
materjalist publik istub;0.7901
küsimus tekkis näiteks;0.7901
huvitav seen ERSO;0.7894
algne idee ulatub;0.7891
kodu kollektiivid pakkidega;0.7888
sisaldab raamat meenutusi;0.7881
elegantsed kerged Et;0.7877
eile õhtul avas;0.7877
staadiume objekti finantseerimises;0.7873
kuulda tekst kaduma;0.7873
antud intervjuus musike;0.7873
kallis hoone ehitamiseks;0.7871
kuulab ongi OK;0.7869
tajutav kujund sobi;0.7869
inimene istub kontserdil;0.7869
subjektiivne tunne hinnanguline;0.7865
istmete materjal seinadest;0.7865
annab sügisel taas;0.7863
kujunduselemendi näiteks summutavad;0.7862
tekib tekkida kinnises;0.7858
verbe Küsisin suur;0.7858
parema spetsialisti tellitud;0.7856
kammersaal black box;0.7854
15 null viis;0.7853
uus musike tala;0.7852
aru elektrilised seadmed;0.7852
kell 15 null;0.7851
kindlasti hea meel;0.7846
pikk algne idee;0.7843
probleem madalat sageduse;0.7843
viibib hetkel haiglas;0.7837
-test 70 -test;0.7835
heli Seal elemente;0.7832
saagi esitada Et;0.7832
kujutan suur asi;0.7831
nimega seostatakse parema;0.783
avatud kallis hoone;0.7829
Millised diskussioon See;0.7825
näiteks huvitav seen;0.7824
saju tohutu Domus;0.782
ütleks asi ütles;0.7811
siba täidab osa;0.7811
arsti arvates kaotas;0.7811
kindlad materjalid vormid;0.7809
projekteerima lähtuma kuulaja;0.7808
Et küsimus küsimus;0.7807
head võimalused loomulikult;0.7805
istmete laval See;0.7804
akustika hea Ei;0.7804
esitada Et aeg;0.7804
Helena hiili verbe;0.7803
ongi OK Et;0.7803
-le sepp novembril;0.7802
ruumi Milline kontakt;0.7801
hea tulemus madalate;0.78
kindel Tere No;0.7796
suureks koosseisus võimsaks;0.7791
tooma Et jäänud;0.7791
üldmulje hea ütlema;0.7788
arvan tervik Kui;0.7785
preemia preemia Imperial;0.7784
segab See müra;0.7783
orkester kodusaaliks uus;0.7782
liigseid resonantse summutada;0.7781
orelisaal kammersaal black;0.7779
hetkes viibimine luba;0.7779
