EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;kõneleb;rahvakultuuri;saatjaid;;rahvajututeema-aasta;rahvajututeema-aasta;kistus
neuronginimis;tääve;rahvajutu;tegelenud;une;teema-aasta;rahvajutul;tasu
Sissomede;mõtledki;rahva;teisipäev;vast;rahvajutulugu;rahvajutt;üldse
kohapärimus;mõtlegi;rahvajututeema-aasta;üüdistest;suma;rahvakultuuri;rahvajutte;ajal
võistlen;maa;huvitav;vanaisadele;vil;Rahvakultuuri;rahvajuturaamatut;rahvajututeema-aasta
jaosma;hom;muinasjutu;tegelikult;etta;rahvajutu;jutukooli;mitukümmend
rahvajutulugu;une;teema-aasta;üldse;asi;jutukooli;rahvajutulugu;Viljandit
kaassihend;;inimene;näites;om;rahvajutte;juttusid;edesi
tõsitselt;Rohkem;juttest;uudisid;identiteet;uudistesaadet;Rahvakultuuri;mõtlema
Myansid;Kas;küsid;võtardada;omid;aastaid;juttub;inimestel
rahvapärimus;kaassihend;lugusid;devast;ist;rahva;lugusid;tõrus
väärtushinnangu;ütte;kõnelemad;praegamsistu;inimene;seminari;jutukese;raha
võib-olla;tyyp;juttu;uuri;annab;lugusid;rahvakultuuri;võistlen
kõnelemad;tõe;aastaid;muinasjutu;näidata;lugu;lugu;Meil
kõrraskik;kirjanik;Kreutzwaldi;mõtlema;istub;seminar;rahvapärimus;kirjutame
mõttelesid;illustratsiooni;uudisid;jänes;saamises;aasta;kirjutame;mõtlen
une;huvitav;Jakobson;mitukümmend;meelen;jutukest;aastat;kõneled
rahvajutu;rahvajututeema-aasta;kõne;mõtlegi;aastes;rahvajuturaamatut;teema-aasta;äkki
üldse;pääl;jutukooli;hingetõmbega;deeda;inimestel;kodulehe;inimesel
võituda;kirjutame;keskuse;kõrraskik;ütleme;kuulutati;ütleme;huvitav
hingetõmbega;looda;lugemise;raamatu;nimetada;kõnelemad;raamatut;ütleme
kullede;tullu;kuist;nüüdsel;veerand;ajastu;Üts;pealkirja
tähelepannide;inimese;tegelikult;veerand;projekte;rahvajutul;Aadu;ütlevad
lehe;juttusid;projekt;rahvajutulugu;meelde;aastat;mõtledki;projekti
salaasi;1000;nimetada;säänest;Et;rahvapärimus;lugeda;kaua
juttub;korraldada;mitukümmend;ennemuistse;hom;uudisid;rahva;ettevõtmisi
kõneled;asi;lasteaiad;rahvajututeema-aasta;elu;tähelepannide;kõneled;vast
lasteaiad;identiteet;uuesti;vanaemadele;uskumuse;maailma;jälle;inimene
lugemise;aastat;ütte;kaassihend;ongi;mitukümmend;võta;võituda
muinasjutu;sisu;tõsta;teistmoodi;kuu;eesti;inimestel;aastat
mõtlegi;projekte;Juhan;tähtsam;imest;kõnele;teistmoodi;jälle
nakatniku;kate;uudistesaadet;saatexe;seitse;projekti;tegelikult;tähelepannide
Rohkem;aasta;kulleke;mõttelesid;kodulehe;kirjutatakse;üüdistest;lugeda
identiteet;hooli;1000;haiglane;kaitse;praegamsistu;ajastu;uuesti
lahtidu;kaitsekümmend;ennemuistse;uskumuse;projekt;kohapärimus;kaasa;mäleta
jalg;neuronginimis;10;rahvajuturaamatut;iks;elu;meelde;maakonna
mõtlen;tunni;vanu;pealkirja;ala;pealkirja;Viljandit;võtardada
asi;Jakobson;Jutage;sündmusi;no;muistendi;mõista;Kreutzwaldi
sisu;rahvajutulugu;vääga;roheliste;nakatniku;ajal;väljakutse;kulleke
näites;maru;ajastu;koolid;võib-olla;lugemise;Esimeses;veerand
tõejärgne;jama;jama;laiemalt;mõista;projekt;muinasjutu;tutta
küsisid;inimene;eesti;näidata;kuist;koolid;kodukohana;jaos
tõrus;hea;ütlevad;mõtlen;inimese;tunni;muudu;mõtledki
ototot;ala;tääve;kate;lasteaiad;juttu;sisu;une
mõtet;Facebooki;maakonna;kirjutame;korraldada;inimesi;tõe;illustratsiooni
projekt;Asja;seitse;kohanu;kaasa;saatjaid;pealkirja;rahvajutulugu
teistmoodi;praegamsistu;Facebooki;neuronginimis;muutunu;kõnedesse;eestvedajaid;päält
rahvajututeema-aasta;nikku;;kaantega;inimesi;sündmusi;kullede;ajastu
külgust;jänes;pealkirja;jaosma;panema;raamatu;juttu;süda
teisipäev;maakonna;identiteet;väljakutse;kuistu;kirjutame;eesti;muudu
lepivagi;Üts;kodulehe;kaitsekümmend;inimesel;kirjanik;mitukümmend;helis
vanaemadele;uuri;toimusi;Rahvakultuuri;ototot;muinasjutu;täis;Juhan
mõtlema;Kreutzwaldi;Webidade;jutukese;takerdub;kotun;mõte;teistmoodi
ütleme;istub;elu;jutukooli;kirjutame;nakatniku;uudistesaadet;mõtlegi
Kreutzwaldi;teema-aasta;pärimust;juttub;nakas;sisu;lahtidu;20
helis;hingetõmbega;Tere;muudu;eesti;korraldada;sündmusi;1000
imest;väärtushinnangu;Jaik;kobarast;otsi;eestvedajaid;algab;inimesi
1000;tähendust;istub;Kristi;tegelikult;saamises;Eesti;valutama
ennemuistse;terve;üüdistest;rahvajutt;tunne;kaantega;tasu;etta
rahvajutt;koolid;nüüdsel;tähelepannide;sündmusi;maakonna;kolmveerand;väega
toimusi;muistendi;süda;muutunu;kestava;näidata;küsidagi;toimusi
kirjutame;tööd;hea;tööd;perest;kihast;kaua;Et
Facebooki;mõista;tõejärgne;tõejärgne;kuulutati;otsi;jänes;Ja
väega;Me;kate;küsid;tyyp;toimusi;näites;eestvedamisega
terve;tähtis;imest;kolmveerand;kolmveerand;lasteaiad;nüüdsel;kõnelemad
Rahvakultuuri;äkki;haiglane;lugeda;kohanu;pärimust;elu;kuu
teema-aasta;huvitabki;vedanu;ongi;vedama;mõttelesid;võituda;kõnele
võtardada;vanu;suur;tähendust;suur;ettevõtmisi;huvitabki;muutunu
meelen;uuesti;tunne;teema-aasta;kulleke;Tere;koolid;no
jutukese;ütlevad;deeda;süda;kestab;kirjutava;kaitsekümmend;elu
tahad;perest;lehe;takerdub;vähe;mulgi;muutunu;Tere
muistendi;kinni;tyyp;ütleme;võituda;kodulehe;ajal;nimetada
kõneleb;tõsta;nikku;pärimust;jaos;ongi;kohapärimus;Eesti
Tuits;vedama;tegelenud;kõnedesse;tutta;kullede;juttest;kirjanik
sündmusi;Meil;ruttu;kestab;saatexe;küsidagi;jaanuaril;Tom
kuistu;raamat;20;kinni;algab;takerdub;kinni;om
raha;kohanu;kestava;seitse;kaantega;vanu;maailma;terve
kaitsekümmend;Ma;looma;edesi;maailma;annab;tähelepannide;inimese
saatexe;om;perest;valutama;üldse;nimetada;looda;rahvajutul
raamatu;pealkirja;mõtlen;ajastu;uuesti;Meil;ilusa;rahvajutu
maakonna;Tere;maailma;mäleta;aru;võituda;tööd;eesti
kistus;valinud;no;inimesi;terve;keskuse;tõsitselt;aasta
eestvedamisega;ongi;kaantega;jaos;tasu;maa;Tiiet;tähele
kõne;lugemise;panema;väärtushinnangu;jalg;kaitsekümmend;aastes;
jama;omid;une;rahvajutul;vedanu;huvitav;pääl;Kreutzwald
mitukümmend;seminar;pääl;illustratsiooni;ajal;lepivagi;õhtu;Maria
Peipsis;jälle;kuulutati;päält;nüüdsel;ütleme;looma;kaitse
aru;ilves;maa;uuesti;kate;Rohkem;keskuse;suur
takerdub;ütleme;väljakutse;Tiiet;lugemise;kobarast;Juhan;kolmas
jutukest;Et;iks;Juhan;mede;panema;hooli;otsi
nakas;väljakutse;vähe;kirjutatakse;ennemuistse;nüüdsel;jaosma;muinasjutu
küsidagi;ajastu;vanaemadele;maailma;jääb;Kreutzwaldi;tähendust;tahad
rahvajutul;raha;otsi;saed;kaua;kaua;uuri;kaantega
huvitabki;ettevõtmisi;ilusa;vest;uuri;inimesel;vanaemadele;rahva
jutukooli;kestab;raamatut;elatesse;üüdistest;identiteet;kistus;kõne
illustratsiooni;kaua;muistendi;Üts;lugu;Kristi;tegelenud;kõrraskik
tuld;ruttu;jänes;huvitabki;natukese;Viljandit;ilves;Jaik
kõnedesse;tegelikult;sisu;kistus;saatjaid;mäleta;suur;juttu
juttest;haiglane;kohapärimus;lugemise;raamat;jaanuaril;uskumuse;mide
lugu;eestvedamisega;saatexe;terve;laiemalt;Maiga;viltu;ennemuistse
laiemalt;aastaid;nakassi;Aadu;võistlen;tõejärgne;tunni;huvitabki
istub;rahvajutul;tööd;Maiga;kinni;vest;tähtsam;haig
kaitse;päält;algab;hooli;hea;jaosma;kuistu;kuist
tähtsam;ilusa;Viljandit;vedanu;vanu;teisipäev;saatjaid;uuri
uskumuse;kihast;õhtu;Maria;üts;valinud;jalg;muistendi
Webidade;vast;Jutega;kuulutati;kaassihend;Myansid;kaassihend;hooli
projekti;üüdistest;kaitse;õhtu;huvitav;Piret;ruttu;kodulehe
ala;kullede;Aadu;nakassi;naid;Juhan;kõrraskik;meelde
kobarast;uudistesaadet;saatjaid;tunni;kullede;täis;saamises;iks
Kreutzwald;lugeda;jaosma;vanu;helis;istub;hoiab;Tiiet
projekte;tõrus;seminari;Myansid;kotun;1000;illustratsiooni;Jutega
Me;mede;Tiiet;võituda;edesi;lugeda;praegamsistu;mõte
rahvajuturaamatut;rahvapärimus;näidata;lahtidu;mitukümmend;kuist;identiteet;jutukooli
kuu;kuist;võib-olla;annab;vest;tullu;Jutega;teisipäev
kodulehe;kotun;kõrraskik;tõsitselt;mõtlen;vanaemadele;lasteaiad;tegelenud
kirjutava;meelen;kirjutame;kohapärimus;devast;10;kirjanik;jaosma
muutunu;kõneled;kinni;kõneleb;kolmas;näites;vääga;hoiab
kaantega;Juhan;tähtsam;juttest;tegelenud;tegelenud;võib-olla;lugemise
ütlevad;Kreutzwald;neuronginimis;Esimeses;mõtlema;tasu;ettevõtmisi;tõejärgne
rahvajutte;Sissomede;raha;toimusi;nakassi;süda;kihast;sündmusi
nakassi;viltu;kodukohana;perest;aasta;tahad;nikku;saamises
mide;aastes;Esimeses;ütte;tuld;Jutage;äkki;meelen
mäleta;kuistu;jaanuaril;etta;ütlevad;Webidade;kuulutati;mõtet
Ma;kõnelemad;ettevõtmisi;natukese;muudu;tähtsam;terve;lehe
tähele;teistmoodi;ototot;ütlevad;hoiab;ilves;vähe;tunni
väljakutse;tuld;aastes;kestava;elatesse;kodukohana;tõrus;aastaid
