sent id;word id;word;lemma;upos;deprel;head;head upos;head id;ner tag
1;1;Ja;ja;CCONJ;cc;helistanud;VERB;4;O
1;2;nüüd;nüüd;ADV;advmod;helistanud;VERB;4;O
1;3;oleme;olema;AUX;aux;helistanud;VERB;4;O
1;4;helistanud;helistama;VERB;root;root;;0;O
1;5;Marek;Marek;PROPN;obl;helistanud;VERB;4;O
1;6;Strandbergi;Strandberg;PROPN;flat;Marek;PROPN;5;O
1;7;,;,;PUNCT;punct;tere;INTJ;8;O
1;8;tere;tere;INTJ;discourse;hommikust;NOUN;9;O
1;9;hommikust;hommik;NOUN;conj;Marek;PROPN;5;O
1;10;.;.;PUNCT;punct;helistanud;VERB;4;O
2;1;Hommikust;hommik;NOUN;root;root;;0;O
2;2;.;.;PUNCT;punct;Hommikust;NOUN;1;O
3;1;Eelmise;eelmine;ADJ;amod;tunni;NOUN;2;O
3;2;tunni;tund;NOUN;nmod;lõpus;NOUN;3;O
3;3;lõpus;lõpp;NOUN;obl;helistas;VERB;4;O
3;4;helistas;helistama;VERB;root;root;;0;O
3;5;meile;mina;PRON;obl;helistas;VERB;4;O
3;6;Alar;Alar;PROPN;nsubj;helistas;VERB;4;O
3;7;ning;ning;CCONJ;cc;küsis;VERB;8;O
3;8;küsis;küsima;VERB;conj;helistas;VERB;4;O
3;9;,;,;PUNCT;punct;vaatab;VERB;12;O
3;10;kui;kui;SCONJ;mark;vaatab;VERB;12;O
3;11;ta;tema;PRON;nsubj;vaatab;VERB;12;O
3;12;vaatab;vaatama;VERB;ccomp;küsis;VERB;8;O
3;13;siis;siis;ADV;advmod;vaatab;VERB;12;O
3;14;toas;tuba;NOUN;obl;vaatab;VERB;12;O
3;15;telekat;telekas;NOUN;obj;vaatab;VERB;12;O
3;16;ja;ja;CCONJ;cc;analoogantenn;NOUN;18;O
3;17;talla;tald;NOUN;nmod;analoogantenn;NOUN;18;O
3;18;analoogantenn;analoogantenn;NOUN;conj;telekat;NOUN;15;O
3;19;,;,;PUNCT;punct;palema;VERB;24;O
3;20;siis;siis;ADV;advmod;palema;VERB;24;O
3;21;alati;alati;ADV;advmod;palema;VERB;24;O
3;22;on;olema;AUX;aux;palema;VERB;24;O
3;23;vari;vari;NOUN;nsubj;palema;VERB;24;O
3;24;palema;palema;VERB;conj;helistas;VERB;4;O
3;25;paremale;paremale;ADV;advmod;palema;VERB;24;O
3;26;poole;poole;ADP;case;paremale;ADV;25;O
