sent id;word id;word;lemma;upos;deprel;head;head upos;head id;ner tag
1;1;On;olema;AUX;root;root;;0;O
1;2;Päevakajaaeg;Päevakajaaeg;PROPN;nsubj;On;AUX;1;O
1;3;,;,;PUNCT;punct;kuus;NUM;6;O
1;4;kell;kell;NOUN;nsubj:cop;kuus;NUM;6;O
1;5;on;olema;AUX;cop;kuus;NUM;6;O
1;6;kuus;kuus;NUM;conj;On;AUX;1;O
1;7;ja;ja;CCONJ;cc;võtab;VERB;9;O
1;8;Päevakaja;Päevakada;PROPN;nsubj;võtab;VERB;9;O
1;9;võtab;võtma;VERB;conj;kuus;NUM;6;O
1;10;kokku;kokku;ADV;compound:prt;võtab;VERB;9;O
1;11;kaheksanda;kaheksas;ADJ;amod;aprillisündmused;NOUN;12;O
1;12;aprillisündmused;aprillisündmus;NOUN;obj;võtab;VERB;9;O
1;13;meil;mina;PRON;obl;võtab;VERB;9;O
1;14;ja;ja;CCONJ;cc;mujal;ADV;15;O
1;15;mujal;mujal;ADV;conj;meil;PRON;13;O
1;16;.;.;PUNCT;punct;On;AUX;1;O
2;1;Mina;mina;PRON;nsubj:cop;toimetaja;NOUN;3;O
2;2;olen;olema;AUX;cop;toimetaja;NOUN;3;O
2;3;toimetaja;toimetaja;NOUN;root;root;;0;O
2;4;Tõnu;Tõnu;PROPN;appos;toimetaja;NOUN;3;O
2;5;Karjatse;Karjatse;PROPN;flat;Tõnu;PROPN;4;O
2;6;.;.;PUNCT;punct;toimetaja;NOUN;3;O
3;1;Ametist;amet;NOUN;nmod;lahkumisest;NOUN;2;O
3;2;lahkumisest;lahkumine;NOUN;obl;teatanud;ADJ;3;O
3;3;teatanud;teatama;ADJ;acl;töö-;NOUN;4;O
3;4;töö-;töö;NOUN;nsubj;tõi;VERB;9;O
3;5;ja;ja;CCONJ;cc;terviseminister;NOUN;6;O
3;6;terviseminister;terviseminister;NOUN;conj;töö-;NOUN;4;O
3;7;Jevgeni;Jevgeni;PROPN;appos;terviseminister;NOUN;6;O
3;8;Ossinovski;Ossinovski;PROPN;flat;Jevgeni;PROPN;7;O
3;9;tõi;tooma;VERB;root;root;;0;O
3;10;põhjuseks;põhjus;NOUN;xcomp;tõi;VERB;9;O
3;11;soovi;soov;NOUN;obj;tõi;VERB;9;O
3;12;tegeleda;tegelema;VERB;acl;soovi;NOUN;11;O
3;13;tõsisemalt;tõsisem;ADV;advmod;tegeleda;VERB;12;O
3;14;sotsiaaldemokraatliku;sotsiaaldemokraatlik;ADJ;amod;erakonna;NOUN;15;O
3;15;erakonna;erakond;NOUN;nmod;juhtimisega;NOUN;16;O
3;16;juhtimisega;juhtimine;NOUN;obl;tegeleda;VERB;12;O
3;17;.;.;PUNCT;punct;tõi;VERB;9;O
4;1;Me;mina;PRON;nsubj;suutnud;VERB;4;O
4;2;ei;ei;AUX;aux;suutnud;VERB;4;O
4;3;ole;olema;AUX;aux;suutnud;VERB;4;O
4;4;suutnud;suutma;VERB;root;root;;0;O
4;5;piisavalt;piisavalt;ADV;advmod;laiapõhjaliselt;ADV;6;O
4;6;laiapõhjaliselt;laiapõhjaliselt;ADV;advmod;kõnetada;VERB;8;O
4;7;ühiskonda;ühiskond;NOUN;obj;kõnetada;VERB;8;O
4;8;kõnetada;kõnetama;VERB;xcomp;suutnud;VERB;4;O
4;9;,;,;PUNCT;punct;tegelenud;VERB;13;O
4;10;oleme;olema;AUX;aux;tegelenud;VERB;13;O
4;11;liiga;liiga;ADV;advmod;palju;ADV;12;O
4;12;palju;palju;ADV;advmod;tegelenud;VERB;13;O
4;13;tegelenud;tegelema;VERB;conj;suutnud;VERB;4;O
4;14;teatud;teatud;ADJ;acl;üksikküsimustega;NOUN;15;O
4;15;üksikküsimustega;üksikküsimus;NOUN;obl;tegelenud;VERB;13;O
4;16;,;,;PUNCT;punct;tulnud;VERB;24;O
4;17;mis;mis;PRON;nsubj;tulnud;VERB;24;O
4;18;ei;ei;AUX;aux;tulnud;VERB;24;O
4;19;ole;olema;AUX;aux;tulnud;VERB;24;O
4;20;kuidagi;kuidagi;ADV;advmod;tulnud;VERB;24;O
4;21;suureks;suur;ADJ;amod;pildiks;NOUN;22;O
4;22;pildiks;pilt;NOUN;xcomp;tulnud;VERB;24;O
4;23;kokku;kokku;ADV;compound:prt;tulnud;VERB;24;O
4;24;tulnud;tulema;VERB;acl:relcl;üksikküsimustega;NOUN;15;O
4;25;.;.;PUNCT;punct;suutnud;VERB;4;O
5;1;Toomas;Toomas;PROPN;nsubj;leiab;VERB;3;O
5;2;Sildam;Sildam;PROPN;flat;Toomas;PROPN;1;O
5;3;leiab;leidma;VERB;root;root;;0;O
5;4;oma;oma;PRON;nmod;nädalakommentaaris;NOUN;5;O
5;5;nädalakommentaaris;nädalakommentaar;NOUN;obl;leiab;VERB;3;O
5;6;,;,;PUNCT;punct;tuleks;VERB;12;O
5;7;et;et;SCONJ;mark;tuleks;VERB;12;O
5;8;balti;balti;ADJ;amod;presidentide;NOUN;9;O
5;9;presidentide;president;NOUN;nmod;vastuvõtu;NOUN;10;O
5;10;vastuvõtu;vastuvõtt;NOUN;obl;tuleks;VERB;12;O
5;11;Washingtonis;Washington;PROPN;nmod;vastuvõtu;NOUN;10;O
5;12;tuleks;tulema;VERB;ccomp;leiab;VERB;3;O
5;13;vaadata;vaatama;VERB;csubj;tuleks;VERB;12;O
5;14;kui;kui;SCONJ;mark;töövisiiti;NOUN;16;O
5;15;rutiinset;rutiinne;ADJ;amod;töövisiiti;NOUN;16;O
5;16;töövisiiti;töövisiit;NOUN;advcl;vaadata;VERB;13;O
5;17;mitte;mitte;ADV;advmod;midagi;PRON;19;O
5;18;kui;kui;SCONJ;mark;midagi;PRON;19;O
5;19;midagi;miski;PRON;nmod;töövisiiti;NOUN;16;O
5;20;erakorralist;erakorraline;ADJ;amod;midagi;PRON;19;O
5;21;.;.;PUNCT;punct;leiab;VERB;3;O
6;1;USA;USA;PROPN;nmod;president;NOUN;2;O
6;2;president;president;NOUN;nsubj;lubas;VERB;5;O
6;3;Donald;Donald;PROPN;appos;president;NOUN;2;O
6;4;Trump;Trump;PROPN;flat;Donald;PROPN;3;O
6;5;lubas;lubama;VERB;root;root;;0;O
6;6;vastata;vastama;VERB;xcomp;lubas;VERB;5;O
6;7;Süüriale;Süüria;PROPN;obl;vastata;VERB;6;O
6;8;keemiarelvarünnaku;keemiarelvarünnak;NOUN;obl;vastata;VERB;6;O
6;9;eest;eest;ADP;case;keemiarelvarünnaku;NOUN;8;O
6;10;tuumas;tuum;NOUN;obl;vastata;VERB;6;O
6;11;.;.;PUNCT;punct;lubas;VERB;5;O
7;1;Obinitsas;Obinitsas;PROPN;obl;peetud;ADJ;2;O
7;2;peetud;peetud;ADJ;acl;külade;NOUN;4;O
7;3;soome-ugri;soome-ugri;ADJ;amod;külade;NOUN;4;O
