sent id;word id;word;lemma;upos;deprel;head;head upos;head id;ner tag
1;1;Tere;tere;INTJ;discourse;jõerand;NOUN;7;O
1;2;,;,;PUNCT;punct;jõerand;NOUN;7;O
1;3;minu;mina;PRON;nmod;nimi;NOUN;4;O
1;4;nimi;nimi;NOUN;nsubj:cop;jõerand;NOUN;7;O
1;5;on;olema;AUX;cop;jõerand;NOUN;7;O
1;6;liiaganemegi;liiaganem;NOUN;nmod;jõerand;NOUN;7;O
1;7;jõerand;jõerand;NOUN;root;root;;0;O
1;8;ja;ja;CCONJ;cc;loen;VERB;10;O
1;9;ma;mina;PRON;nsubj;loen;VERB;10;O
1;10;loen;lugema;VERB;conj;jõerand;NOUN;7;O
1;11;teile;sina;PRON;obl;loen;VERB;10;O
1;12;muistendi;muistent;NOUN;obj;loen;VERB;10;O
1;13;Koit;Koit;PROPN;appos;muistendi;NOUN;12;O
1;14;ja;ja;CCONJ;cc;Hämarik;PROPN;15;O
1;15;Hämarik;Hämarik;PROPN;conj;Koit;PROPN;13;O
1;16;,;,;PUNCT;punct;pannud;VERB;20;O
1;17;mille;mis;PRON;obj;pannud;VERB;20;O
1;18;on;olema;AUX;aux;pannud;VERB;20;O
1;19;kirja;kiri;NOUN;obl;pannud;VERB;20;O
1;20;pannud;panema;VERB;acl:relcl;Hämarik;PROPN;15;O
1;21;rahvasuust;rahvasuu;NOUN;obl;pannud;VERB;20;O
1;22;Friedrich;Friedrich;PROPN;nsubj;pannud;VERB;20;O
1;23;Robert;Robert;PROPN;flat;Friedrich;PROPN;22;O
1;24;Faehlmann;Faehlmann;PROPN;flat;Friedrich;PROPN;22;O
1;25;.;.;PUNCT;punct;jõerand;NOUN;7;O
2;1;Lühike;lühike;ADJ;amod;rõõmuaeg;NOUN;2;O
2;2;rõõmuaeg;rõõmuaeg;NOUN;nmod;laulu;NOUN;3;O
2;3;laulu;laul;NOUN;root;root;;0;O
2;4;ja;ja;CCONJ;cc;ööd;NOUN;7;O
2;5;lillerikas;lillerikas;ADJ;amod;ööd;NOUN;7;O
2;6;lühimat;lühim;ADJ;amod;ööd;NOUN;7;O
2;7;ööd;öö;NOUN;conj;laulu;NOUN;3;O
2;8;,;,;PUNCT;punct;teeb;VERB;10;O
2;9;aeg;aeg;NOUN;nsubj;teeb;VERB;10;O
2;10;teeb;tegema;VERB;conj;laulu;NOUN;3;O
2;11;heaks;heaks;ADV;compound:prt;teeb;VERB;10;O
2;12;meie;mina;PRON;nmod;põhjamaa;NOUN;13;O
2;13;põhjamaa;põhjamaa;NOUN;nmod;elanike;NOUN;14;O
2;14;elanike;elanik;NOUN;nmod;talve;NOUN;16;O
2;15;karmi;karm;ADJ;amod;talve;NOUN;16;O
2;16;talve;talv;NOUN;nmod;kannatused;NOUN;18;O
2;17;pikad;pikk;ADJ;amod;kannatused;NOUN;18;O
2;18;kannatused;kannatus;NOUN;obj;teeb;VERB;10;O
2;19;.;.;PUNCT;punct;laulu;NOUN;3;O
3;1;Sellel;see;DET;det;pidu;NOUN;4;O
3;2;põhjamaa;põhjamaa;NOUN;nmod;looduse;NOUN;3;O
3;3;looduse;loodus;NOUN;nmod;pidu;NOUN;4;O
3;4;pidu;pidu;NOUN;obl;jutustas;VERB;13;O
3;5;ajal;ajal;ADP;case;pidu;NOUN;4;O
3;6;kus;kus;ADV;mark;jutustas;VERB;13;O
3;7;Koit;Koit;PROPN;obl;ulatavad;ADJ;12;O
3;8;ja;ja;CCONJ;cc;Hämarik;PROPN;9;O
3;9;Hämarik;Hämarik;PROPN;conj;Koit;PROPN;7;O
3;10;teineteisele;teineteise;PRON;obl;ulatavad;ADJ;12;O
3;11;kätt;käsi;NOUN;obj;ulatavad;ADJ;12;O
3;12;ulatavad;ulatama;ADJ;advcl;jutustas;VERB;13;O
3;13;jutustas;jutustama;VERB;root;root;;0;O
3;14;üks;üks;DET;det;rauk;NOUN;15;O
3;15;rauk;rauk;NOUN;nsubj;jutustas;VERB;13;O
3;16;enda;ise;PRON;obl;kogunenud;ADJ;18;O
3;17;ümber;ümber;ADP;case;enda;PRON;16;O
3;18;kogunenud;kogunenud;ADJ;acl;lastelastele;NOUN;19;O
3;19;lastelastele;lastelane;NOUN;obl;jutustas;VERB;13;O
3;20;koidu;koit;NOUN;nmod;armuloo;NOUN;23;O
3;21;ja;ja;CCONJ;cc;hämariku;NOUN;22;O
3;22;hämariku;hämarik;NOUN;conj;koidu;NOUN;20;O
3;23;armuloo;armuloog;NOUN;obj;jutustas;VERB;13;O
3;24;.;.;PUNCT;punct;jutustas;VERB;13;O
4;1;Ja;ja;CCONJ;cc;jutustan;VERB;3;O
4;2;mina;mina;PRON;nsubj;jutustan;VERB;3;O
4;3;jutustan;jutustama;VERB;root;root;;0;O
4;4;siin;siin;ADV;advmod;jutustan;VERB;3;O
4;5;edasi;edasi;ADV;compound:prt;jutustan;VERB;3;O
4;6;,;,;PUNCT;punct;kuulsin;VERB;9;O
4;7;mis;mis;PRON;obj;kuulsin;VERB;9;O
4;8;ma;mina;PRON;nsubj;kuulsin;VERB;9;O
4;9;kuulsin;kuulma;VERB;ccomp;jutustan;VERB;3;O
4;10;.;.;PUNCT;punct;jutustan;VERB;3;O
5;1;Kas;kas;ADV;advmod;tunned;VERB;3;O
5;2;sa;sina;PRON;nsubj;tunned;VERB;3;O
5;3;tunned;tundma;VERB;root;root;;0;O
5;4;valgusandjat;valgusandja;NOUN;obj;tunned;VERB;3;O
5;5;vanaisakojas;vanaisakoda;NOUN;obl;tunned;VERB;3;O
5;6;?;?;PUNCT;punct;tunned;VERB;3;O
6;1;Praegu;praegu;ADV;advmod;läinud;VERB;6;O
6;2;just;just;ADV;advmod;läinud;VERB;6;O
6;3;on;olema;AUX;aux;läinud;VERB;6;O
6;4;ta;tema;PRON;nsubj;läinud;VERB;6;O
6;5;puhkama;puhkama;VERB;xcomp;läinud;VERB;6;O
6;6;läinud;minema;VERB;root;root;;0;O
6;7;ja;ja;CCONJ;cc;hiilgab;VERB;14;O
6;8;seal;seal;ADV;advmod;hiilgab;VERB;14;O
6;9;,;,;PUNCT;punct;kustub;VERB;12;O
6;10;kus;kus;ADV;mark;kustub;VERB;12;O
6;11;ta;tema;PRON;nsubj;kustub;VERB;12;O
6;12;kustub;kustuma;VERB;advcl;seal;ADV;8;O
6;13;,;,;PUNCT;punct;kustub;VERB;12;O
6;14;hiilgab;hiilgama;VERB;conj;läinud;VERB;6;O
6;15;ta;tema;PRON;nsubj;hiilgab;VERB;14;O
6;16;eelda;eeldama;NOUN;nmod;kuma;NOUN;17;O
6;17;kuma;kuma;NOUN;obj;hiilgab;VERB;14;O
6;18;taeval;taevas;NOUN;obl;hiilgab;VERB;14;O
6;19;.;.;PUNCT;punct;läinud;VERB;6;O
7;1;Kuid;kuid;CCONJ;cc;nihkub;VERB;3;O
7;2;juba;juba;ADV;advmod;nihkub;VERB;3;O
7;3;nihkub;nihkuma;VERB;root;root;;0;O
7;4;valguse;valgus;NOUN;nmod;riba;NOUN;5;O
7;5;riba;riba;NOUN;nsubj;nihkub;VERB;3;O
7;6;edasi;edasi;ADV;compound:prt;nihkub;VERB;3;O
7;7;idasse;ida;NOUN;obl;nihkub;VERB;3;O
7;8;,;,;PUNCT;punct;säras;VERB;14;O
7;9;kus;kus;ADV;mark;säras;VERB;14;O
7;10;ta;tema;PRON;nsubj;säras;VERB;14;O
7;11;kohe;kohe;ADV;advmod;säras;VERB;14;O
7;12;jälle;jälle;ADV;advmod;säras;VERB;14;O
7;13;täies;täis;ADJ;obl;säras;VERB;14;O
7;14;säras;särama;VERB;acl;idasse;NOUN;7;O
7;15;,;,;PUNCT;punct;loodustab;VERB;17;O
7;16;kogu;kogu;NOUN;nsubj;loodustab;VERB;17;O
7;17;loodustab;loodustama;VERB;conj;säras;VERB;14;O
7;18;tervitama;tervitama;VERB;xcomp;loodustab;VERB;17;O
7;19;.;.;PUNCT;punct;nihkub;VERB;3;O
8;1;Kas;kas;ADV;advmod;tunned;VERB;3;O
8;2;sa;sina;PRON;nsubj;tunned;VERB;3;O
8;3;tunned;tundma;VERB;root;root;;0;O
8;4;kätt;käsi;NOUN;obj;tunned;VERB;3;O
8;5;,;,;PUNCT;punct;võtab;VERB;9;O
8;6;kes;kes;PRON;nsubj;võtab;VERB;9;O
8;7;päikese;päike;NOUN;obl;võtab;VERB;9;O
8;8;vastu;vastu;ADP;case;päikese;NOUN;7;O
8;9;võtab;võtma;VERB;acl:relcl;kätt;NOUN;4;O
8;10;ja;ja;CCONJ;cc;viib;VERB;12;O
8;11;puhkama;puhkama;VERB;xcomp;viib;VERB;12;O
8;12;viib;viima;VERB;conj;võtab;VERB;9;O
8;13;?;?;PUNCT;punct;tunned;VERB;3;O
9;1;Kui;kui;SCONJ;mark;lõpetanud;VERB;6;O
9;2;ta;tema;PRON;nsubj;lõpetanud;VERB;6;O
9;3;oma;oma;PRON;nmod;käigu;NOUN;4;O
9;4;käigu;käik;NOUN;obj;lõpetanud;VERB;6;O
9;5;on;olema;AUX;aux;lõpetanud;VERB;6;O
9;6;lõpetanud;lõpetama;VERB;root;root;;0;O
9;7;?;?;PUNCT;punct;lõpetanud;VERB;6;O
10;1;Kas;kas;ADV;advmod;tunned;VERB;3;O
10;2;sa;sina;PRON;nsubj;tunned;VERB;3;O
10;3;tunned;tundma;VERB;root;root;;0;O
10;4;kätkes;kätkema;NOUN;obl;kustuma;VERB;5;O
10;5;kustuma;kustuma;VERB;xcomp;tunned;VERB;3;O
10;6;jälle;jälle;ADV;advmod;süütab;VERB;8;O
10;7;põlema;põlema;VERB;xcomp;süütab;VERB;8;O
10;8;süütab;süütama;VERB;conj;tunned;VERB;3;O
10;9;ja;ja;CCONJ;cc;paneb;VERB;15;O
10;10;ta;tema;PRON;nsubj;paneb;VERB;15;O
10;11;uut;uus;ADJ;amod;käiku;NOUN;12;O
10;12;käiku;käik;NOUN;obj;alustama;VERB;14;O
10;13;taeval;taevas;NOUN;obl;alustama;VERB;14;O
10;14;alustama;alustama;VERB;xcomp;paneb;VERB;15;O
10;15;paneb;panema;VERB;conj;tunned;VERB;3;O
10;16;?;?;PUNCT;punct;tunned;VERB;3;O
11;1;Vanaisal;vanaisa;NOUN;root;root;;0;O
11;2;oli;olema;AUX;cop;Vanaisal;NOUN;1;O
11;3;kaks;kaks;NUM;nummod;teenrit;NOUN;5;O
11;4;ustavat;ustav;ADJ;amod;teenrit;NOUN;5;O
11;5;teenrit;teener;NOUN;nsubj:cop;Vanaisal;NOUN;1;O
11;6;sellest;see;DET;det;soost;NOUN;7;O
11;7;soost;sugu;NOUN;nmod;teenrit;NOUN;5;O
11;8;,;,;PUNCT;punct;antud;VERB;13;O
11;9;kellele;kes;PRON;obl;antud;VERB;13;O
11;10;igavene;igavene;ADJ;amod;noorus;NOUN;11;O
11;11;noorus;noorus;NOUN;obj;antud;VERB;13;O
11;12;oli;olema;AUX;aux;antud;VERB;13;O
11;13;antud;andma;VERB;acl:relcl;soost;NOUN;7;O
11;14;.;.;PUNCT;punct;Vanaisal;NOUN;1;O
12;1;Ja;ja;CCONJ;cc;lõpetanud;VERB;9;O
12;2;kui;kui;SCONJ;mark;lõpetanud;VERB;9;O
12;3;valgusandja;valgusandja;NOUN;nsubj;lõpetanud;VERB;9;O
12;4;oli;olema;AUX;aux;lõpetanud;VERB;9;O
12;5;esimesel;esimene;ADJ;amod;õhtul;NOUN;6;O
12;6;õhtul;õhtu;NOUN;obl;lõpetanud;VERB;9;O
12;7;oma;oma;PRON;nmod;käigu;NOUN;8;O
12;8;käigu;käik;NOUN;obj;lõpetanud;VERB;9;O
12;9;lõpetanud;lõpetama;VERB;advcl;usaldan;VERB;18;O
12;10;ütles;ütlema;VERB;advcl;lõpetanud;VERB;9;O
12;11;vanaisa;vanaisa;NOUN;nsubj;ütles;VERB;10;O
12;12;hämarikule;hämarik;NOUN;obl;ütles;VERB;10;O
12;13;sinu;sina;PRON;nmod;hooleks;NOUN;14;O
12;14;hooleks;hool;NOUN;xcomp;ütles;VERB;10;O
12;15;,;,;PUNCT;punct;tütreke;NOUN;16;O
12;16;tütreke;tütreke;NOUN;conj;ütles;VERB;10;O
12;17;,;,;PUNCT;punct;usaldan;VERB;18;O
12;18;usaldan;usaldama;VERB;root;root;;0;O
12;19;ma;mina;PRON;nsubj;usaldan;VERB;18;O
12;20;loojuva;loojuv;ADJ;acl;päikese;NOUN;21;O
12;21;päikese;päike;NOUN;obj;usaldan;VERB;18;O
12;22;.;.;PUNCT;punct;usaldan;VERB;18;O
13;1;Kustuta;kustutama;VERB;root;root;;0;O
13;2;tema;tema;PRON;obj;Kustuta;VERB;1;O
13;3;ja;ja;CCONJ;cc;peida;VERB;4;O
13;4;peida;peitma;VERB;conj;Kustuta;VERB;1;O
13;5;tuli;tulema;VERB;conj;Kustuta;VERB;1;O
13;6;ära;ära;ADV;compound:prt;tuli;VERB;5;O
13;7;,;,;PUNCT;punct;sünniks;VERB;11;O
13;8;et;et;SCONJ;mark;sünniks;VERB;11;O
13;9;kahju;kahju;NOUN;obj;sünniks;VERB;11;O
13;10;ei;ei;AUX;aux;sünniks;VERB;11;O
13;11;sünniks;sünd;VERB;csubj;tuli;VERB;5;O
13;12;.;.;PUNCT;punct;Kustuta;VERB;1;O
14;1;Ja;ja;CCONJ;cc;alustama;VERB;11;O
14;2;kui;kui;SCONJ;mark;alustama;VERB;11;O
14;3;teisel;teine;ADJ;amod;hommikul;NOUN;4;O
