sent id;word id;word;lemma;upos;deprel;head;head upos;head id;ner tag
1;1;Kunstiministeerium;kunstiministeerium;NOUN;root;root;;0;O
1;2;.;.;PUNCT;punct;Kunstiministeerium;NOUN;1;O
2;1;Tere;tere;INTJ;discourse;tulemast;VERB;2;O
2;2;tulemast;tulema;VERB;root;root;;0;O
2;3;kunstiministeeriumisse;kunstiministeerium;NOUN;obl;tulemast;VERB;2;O
2;4;.;.;PUNCT;punct;tulemast;VERB;2;O
3;1;Te;sina;PRON;nsubj;kuulate;VERB;2;O
3;2;kuulate;kuulama;VERB;root;root;;0;O
3;3;kunstiministeeriumi;kunstiministeerium;NOUN;obj;kuulate;VERB;2;O
3;4;,;,;PUNCT;punct;Indrek;PROPN;7;O
3;5;mina;mina;PRON;nsubj:cop;Indrek;PROPN;7;O
3;6;olen;olema;AUX;cop;Indrek;PROPN;7;O
3;7;Indrek;Indrek;PROPN;conj;kuulate;VERB;2;O
3;8;Grigor;Grigor;PROPN;flat;Indrek;PROPN;7;O
3;9;.;.;PUNCT;punct;kuulate;VERB;2;O
4;1;11.;11.;ADJ;parataxis;avas;VERB;4;O
4;2;veebruari;veebruar;NOUN;nmod;kunstiministeerium;NOUN;3;O
4;3;kunstiministeerium;kunstiministeerium;NOUN;nsubj;avas;VERB;4;O
4;4;avas;avama;VERB;root;root;;0;O
4;5;Eesti;Eesti;PROPN;nmod;kunstiväljal;NOUN;6;O
4;6;kunstiväljal;kunstiväli;NOUN;obl;leviva;ADJ;7;O
4;7;leviva;leviv;ADJ;acl;kontsertturismiga;NOUN;8;O
4;8;kontsertturismiga;kontsertturism;NOUN;obl;seotud;ADJ;9;O
4;9;seotud;seotud;ADJ;acl;küsimuste;NOUN;10;O
4;10;küsimuste;küsimus;NOUN;obj;avas;VERB;4;O
4;11;ringi;ringi;ADV;compound:prt;avas;VERB;4;O
4;12;.;.;PUNCT;punct;avas;VERB;4;O
5;1;Pandora;Pandora;PROPN;nmod;laegas;NOUN;2;O
5;2;laegas;laeg;NOUN;obj;avatud;VERB;5;O
5;3;sai;saama;AUX;aux;avatud;VERB;5;O
5;4;sellega;see;PRON;obl;avatud;VERB;5;O
5;5;avatud;avama;VERB;root;root;;0;O
5;6;ja;ja;CCONJ;cc;lubada;VERB;12;O
5;7;võin;võima;AUX;aux;lubada;VERB;12;O
5;8;teile;sina;PRON;obl;lubada;VERB;12;O
5;9;,;,;PUNCT;punct;kuulajad;NOUN;11;O
5;10;kallid;kallis;ADJ;amod;kuulajad;NOUN;11;O
5;11;kuulajad;kuulaja;NOUN;nsubj;lubada;VERB;12;O
5;12;lubada;lubama;VERB;conj;avatud;VERB;5;O
5;13;,;,;PUNCT;punct;jää;VERB;18;O
5;14;et;et;SCONJ;mark;jää;VERB;18;O
5;15;tänane;tänane;ADJ;amod;kunstiministeerium;NOUN;16;O
5;16;kunstiministeerium;kunstiministeerium;NOUN;nsubj;jää;VERB;18;O
5;17;ei;ei;AUX;aux;jää;VERB;18;O
5;18;jää;jääma;VERB;ccomp;lubada;VERB;12;O
5;19;viimaseks;viimane;ADJ;amod;teema;NOUN;20;O
5;20;teema;teema;NOUN;nmod;arenduseks;NOUN;21;O
5;21;arenduseks;arendus;NOUN;xcomp;jää;VERB;18;O
5;22;selles;see;DET;det;küsimuses;NOUN;23;O
5;23;küsimuses;küsimus;NOUN;obl;jää;VERB;18;O
5;24;.;.;PUNCT;punct;avatud;VERB;5;O
6;1;Hiljuti;hiljuti;ADV;advmod;avatud;VERB;4;O
6;2;oli;olema;AUX;aux;avatud;VERB;4;O
6;3;paralleelselt;paralleelselt;ADV;advmod;avatud;VERB;4;O
6;4;avatud;avama;VERB;root;root;;0;O
6;5;kaks;kaks;NUM;nummod;näitust;NOUN;6;O
6;6;näitust;näitus;NOUN;obj;avatud;VERB;4;O
6;7;,;,;PUNCT;punct;keskmes;NOUN;9;O
6;8;mille;mis;PRON;nmod;keskmes;NOUN;9;O
6;9;keskmes;kese;NOUN;obl;seisis;VERB;10;O
6;10;seisis;seisma;VERB;acl:relcl;näitust;NOUN;6;O
6;11;sittuitsionismil;sittuitsionism;NOUN;obl;seisis;VERB;10;O
6;12;ja;ja;CCONJ;cc;põhineb;VERB;15;O
6;13;Redi;Red;PROPN;nmod;Meidesteetikal;PROPN;14;O
6;14;Meidesteetikal;Meidesteetika;PROPN;obl;põhineb;VERB;15;O
6;15;põhineb;põhinema;VERB;conj;seisis;VERB;10;O
6;16;võttestik;võttestik;NOUN;nsubj;põhineb;VERB;15;O
6;17;.;.;PUNCT;punct;avatud;VERB;4;O
7;1;Kõnelusteks;kõnelus;NOUN;nmod;näitusteks;NOUN;2;O
7;2;näitusteks;näitus;NOUN;root;root;;0;O
7;3;olid;olema;AUX;cop;näitusteks;NOUN;2;O
7;4;Anneli;Anneli;PROPN;nmod;porri;NOUN;5;O
7;5;porri;porr;NOUN;obl;kureeritud;ADJ;6;O
7;6;kureeritud;kureeritud;ADJ;acl;roomio;NOUN;7;O
7;7;roomio;roomio;NOUN;nmod;galeriis;NOUN;12;O
7;8;ja;ja;CCONJ;cc;Juulia;PROPN;9;O
7;9;Juulia;Juulia;PROPN;conj;roomio;NOUN;7;O
7;10;Tartu;Tartu;PROPN;nmod;Y;PROPN;11;O
