sent id;word id;word;lemma;upos;deprel;head;head upos;head id;ner tag
1;1;Tere;tere;INTJ;discourse;Reino;PROPN;4;O
1;2;mina;mina;PRON;nsubj:cop;Reino;PROPN;4;O
1;3;olen;olema;AUX;cop;Reino;PROPN;4;O
1;4;Reino;Reino;PROPN;root;root;;0;O
1;5;ja;ja;CCONJ;cc;loen;VERB;8;O
1;6;ja;ja;CCONJ;cc;loen;VERB;8;O
1;7;ma;mina;PRON;nsubj;loen;VERB;8;O
1;8;loen;lugema;VERB;conj;Reino;PROPN;4;O
1;9;teile;sina;PRON;obl;loen;VERB;8;O
1;10;,;,;PUNCT;punct;lühijutu;NOUN;13;O
1;11;Jaan;Jaan;PROPN;nmod;lühijutu;NOUN;13;O
1;12;Kruusvalli;Kruusvall;PROPN;flat;Jaan;PROPN;11;O
1;13;lühijutu;lühijutt;NOUN;obj;loen;VERB;8;O
1;14;Himmat;Himmat;PROPN;appos;lühijutu;NOUN;13;O
1;15;.;.;PUNCT;punct;Reino;PROPN;4;O
2;1;Himmat;Himmat;PROPN;nsubj:cop;näitleja;NOUN;5;O
2;2;oli;olema;AUX;cop;näitleja;NOUN;5;O
2;3;väga;väga;ADV;advmod;tuim;ADJ;4;O
2;4;tuim;tuim;ADJ;amod;näitleja;NOUN;5;O
2;5;näitleja;näitleja;NOUN;root;root;;0;O
2;6;.;.;PUNCT;punct;näitleja;NOUN;5;O
3;1;Ta;tema;PRON;nsubj;mängis;VERB;2;O
3;2;mängis;mängima;VERB;root;root;;0;O
3;3;aastast;aasta;NOUN;obl;mängis;VERB;2;O
3;4;aastasse;aasta;NOUN;obl;mängis;VERB;2;O
3;5;provintsiteatris;provintsiteater;NOUN;obl;mängis;VERB;2;O
3;6;nii;nii;ADV;cc:preconj;igavalt;ADV;7;O
3;7;igavalt;igavalt;ADV;advmod;mängis;VERB;2;O
3;8;ja;ja;CCONJ;cc;tüütult;ADV;9;O
3;9;tüütult;tüütult;ADV;conj;igavalt;ADV;7;O
3;10;,;,;PUNCT;punct;jäi;VERB;15;O
3;11;et;et;SCONJ;mark;jäi;VERB;15;O
3;12;publik;publik;NOUN;nsubj;jäi;VERB;15;O
3;13;saalis;saal;NOUN;obl;jäi;VERB;15;O
3;14;magama;magama;VERB;xcomp;jäi;VERB;15;O
3;15;jäi;jääma;VERB;advcl;mängis;VERB;2;O
3;16;ja;ja;CCONJ;cc;trupp;NOUN;18;O
3;17;kogu;kogu;DET;det;trupp;NOUN;18;O
3;18;trupp;trupp;NOUN;conj;jäi;VERB;15;O
3;19;,;,;PUNCT;punct;esines;VERB;22;O
3;20;kui;kui;SCONJ;mark;esines;VERB;22;O
3;21;unes;uni;NOUN;obl;esines;VERB;22;O
3;22;esines;esinema;VERB;conj;jäi;VERB;15;O
3;23;ja;ja;CCONJ;cc;ootas;VERB;27;O
3;24;ainult;ainult;ADV;advmod;etenduse;NOUN;25;O
3;25;etenduse;etendus;NOUN;nmod;lõppu;NOUN;26;O
3;26;lõppu;lõpp;NOUN;obj;ootas;VERB;27;O
3;27;ootas;ootama;VERB;conj;jäi;VERB;15;O
3;28;,;,;PUNCT;punct;lahkuda;VERB;32;O
3;29;et;et;SCONJ;mark;lahkuda;VERB;32;O
3;30;siis;siis;ADV;advmod;lahkuda;VERB;32;O
3;31;iiveldusega;iiveldus;NOUN;obl;lahkuda;VERB;32;O
3;32;lahkuda;lahkuma;VERB;ccomp;ootas;VERB;27;O
3;33;,;,;PUNCT;punct;lahkuda;VERB;32;O
3;34;immati;immati;ADV;advmod;muutunud;ADJ;37;O
3;35;läbi;läbi;ADV;advmod;muutunud;ADJ;37;O
3;36;vastikuks;vastik;ADJ;xcomp;muutunud;ADJ;37;O
3;37;muutunud;muutunud;ADJ;acl;teatrimajast;NOUN;38;O
3;38;teatrimajast;teatrimaja;NOUN;obl;ootas;VERB;27;O
3;39;.;.;PUNCT;punct;mängis;VERB;2;O
4;1;Ükskõik;ükskõik;ADV;advmod;kuhu;ADV;2;O
4;2;kuhu;kuhu;ADV;root;root;;0;O
4;3;.;.;PUNCT;punct;kuhu;ADV;2;O
5;1;Needki;see;DET;det;näitlejad;NOUN;2;O
5;2;näitlejad;näitleja;NOUN;nsubj;närbub;VERB;35;O
5;3;,;,;PUNCT;punct;tulnud;VERB;8;O
5;4;kes;kes;PRON;nsubj;tulnud;VERB;8;O
5;5;olid;olema;AUX;aux;tulnud;VERB;8;O
5;6;rambi;ramp;NOUN;obl;tulnud;VERB;8;O
5;7;alla;alla;ADP;case;rambi;NOUN;6;O
5;8;tulnud;tulema;VERB;acl:relcl;näitlejad;NOUN;2;O
5;9;mingite;mingi;DET;det;unistustega;NOUN;11;O
5;10;eriliste;eriline;ADJ;amod;unistustega;NOUN;11;O
5;11;unistustega;unistus;NOUN;nmod;südames;NOUN;12;O
5;12;südames;süda;NOUN;obl;tulnud;VERB;8;O
5;13;ning;ning;CCONJ;cc;soovisid;VERB;17;O
5;14;kes;kes;PRON;nsubj;soovisid;VERB;17;O
5;15;kõigest;kõik;DET;det;hingest;NOUN;16;O
5;16;hingest;hing;NOUN;obl;soovisid;VERB;17;O
5;17;soovisid;soovima;VERB;conj;tulnud;VERB;8;O
5;18;end;ise;PRON;obj;töötada;VERB;20;O
