sent id;word id;word;lemma;upos;deprel;head;head upos;head id;ner tag
1;1;Klassikaraadio;klassikaraadio;NOUN;nmod;kuulajad;NOUN;2;O
1;2;kuulajad;kuulaja;NOUN;nsubj:cop;eetris;NOUN;3;O
1;3;eetris;eeter;NOUN;root;root;;0;O
1;4;on;olema;AUX;cop;eetris;NOUN;3;O
1;5;taas;taas;ADV;advmod;eetris;NOUN;3;O
1;6;Tartu;Tartu;PROPN;nmod;kultuurielu;NOUN;7;O
1;7;kultuurielu;kultuurielu;NOUN;nmod;saade;NOUN;8;O
1;8;saade;saade;NOUN;nsubj:cop;eetris;NOUN;3;O
1;9;,;,;PUNCT;punct;salli;VERB;10;O
1;10;salli;sallima;VERB;conj;eetris;NOUN;3;O
1;11;talla;tald;NOUN;obj;salli;VERB;10;O
1;12;ja;ja;CCONJ;cc;vahe;NOUN;16;O
1;13;mina;mina;PRON;nsubj:cop;vahe;NOUN;16;O
1;14;olen;olema;AUX;cop;vahe;NOUN;16;O
1;15;rõhku;rõhk;NOUN;nmod;vahe;NOUN;16;O
1;16;vahe;vahe;NOUN;conj;eetris;NOUN;3;O
1;17;ja;ja;CCONJ;cc;teemaks;NOUN;20;O
1;18;täna;täna;ADV;advmod;teemaks;NOUN;20;O
1;19;on;olema;AUX;cop;teemaks;NOUN;20;O
1;20;teemaks;teema;NOUN;conj;eetris;NOUN;3;O
1;21;mood;mood;NOUN;nsubj:cop;teemaks;NOUN;20;O
1;22;,;,;PUNCT;punct;on;AUX;25;O
1;23;kuna;kuna;SCONJ;mark;on;AUX;25;O
1;24;tulemas;tulema;VERB;xcomp;on;AUX;25;O
1;25;on;olema;AUX;advcl;teemaks;NOUN;20;O
1;26;taas;taas;ADV;advmod;moeetendus;NOUN;27;O
1;27;moeetendus;moeetendus;NOUN;nsubj;on;AUX;25;O
1;28;.;.;PUNCT;punct;eetris;NOUN;3;O
2;1;Mood;mood;NOUN;nsubj:cop;anatoomikumis;NOUN;11;O
2;2;,;,;PUNCT;punct;performance;NOUN;3;O
2;3;performance;performance;NOUN;conj;Mood;NOUN;1;O
2;4;,;,;PUNCT;punct;tants;NOUN;5;O
2;5;tants;tants;NOUN;conj;Mood;NOUN;1;O
