sent id;word id;word;lemma;upos;deprel;head;head upos;head id;ner tag
1;1;Me;mina;PRON;nsubj;räägime;VERB;2;O
1;2;räägime;rääkima;VERB;root;root;;0;O
1;3;praegu;praegu;ADV;advmod;räägime;VERB;2;O
1;4;taludest;talu;NOUN;obl;räägime;VERB;2;O
1;5;ja;ja;CCONJ;cc;tegemisest;NOUN;7;O
1;6;talude;talu;NOUN;nmod;tegemisest;NOUN;7;O
1;7;tegemisest;tegemine;NOUN;conj;taludest;NOUN;4;O
1;8;.;.;PUNCT;punct;räägime;VERB;2;O
2;1;Ja;ja;CCONJ;cc;selleks;PRON;8;O
2;2;kõik;kõik;DET;det;mõtted;NOUN;4;O
2;3;meie;mina;PRON;nmod;mõtted;NOUN;4;O
2;4;mõtted;mõte;NOUN;nsubj:cop;selleks;PRON;8;O
2;5;ja;ja;CCONJ;cc;püüud;NOUN;6;O
2;6;püüud;püüp;NOUN;conj;mõtted;NOUN;4;O
2;7;on;olema;AUX;cop;selleks;PRON;8;O
2;8;selleks;see;PRON;root;root;;0;O
2;9;,;,;PUNCT;punct;taastada;VERB;11;O
2;10;et;et;SCONJ;mark;taastada;VERB;11;O
2;11;taastada;taastama;VERB;acl;selleks;PRON;8;O
2;12;talumehel;talumees;NOUN;obl;taastada;VERB;11;O
2;13;vabadus;vabadus;NOUN;obj;taastada;VERB;11;O
2;14;taastada;taastama;VERB;acl;vabadus;NOUN;13;O
2;15;tema;tema;PRON;nmod;iseseisvus;NOUN;16;O
2;16;iseseisvus;iseseisvus;NOUN;obj;taastada;VERB;14;O
2;17;.;.;PUNCT;punct;selleks;PRON;8;O
3;1;Ja;ja;CCONJ;cc;õige;ADJ;5;O
3;2;see;see;PRON;nsubj:cop;õige;ADJ;5;O
3;3;on;olema;AUX;cop;õige;ADJ;5;O
3;4;väga;väga;ADV;advmod;õige;ADJ;5;O
3;5;õige;õige;ADJ;root;root;;0;O
3;6;.;.;PUNCT;punct;õige;ADJ;5;O
4;1;Mina;mina;PRON;nsubj;toetan;VERB;2;O
4;2;toetan;toetama;VERB;root;root;;0;O
4;3;seda;see;PRON;obj;toetan;VERB;2;O
4;4;südamest;süda;NOUN;obl;toetan;VERB;2;O
4;5;ja;ja;CCONJ;cc;toetab;VERB;7;O
4;6;rahvas;rahvas;NOUN;nsubj;toetab;VERB;7;O
4;7;toetab;toetama;VERB;conj;toetan;VERB;2;O
4;8;ka;ka;ADV;advmod;seda;PRON;9;O
4;9;seda;see;PRON;obj;toetab;VERB;7;O
4;10;.;.;PUNCT;punct;toetan;VERB;2;O
5;1;Ärge;ära;AUX;aux;naiivsed;ADJ;5;O
5;2;olgem;olema;AUX;cop;naiivsed;ADJ;5;O
5;3;praegu;praegu;ADV;advmod;naiivsed;ADJ;5;O
5;4;nii;nii;ADV;advmod;naiivsed;ADJ;5;O
5;5;naiivsed;naiivne;ADJ;root;root;;0;O
5;6;,;,;PUNCT;punct;on;VERB;19;O
5;7;et;et;SCONJ;mark;on;VERB;19;O
5;8;ühe;üks;DET;nummod;aasta;NOUN;17;O
5;9;,;,;PUNCT;punct;kahe;NUM;10;O
5;10;kahe;kaks;NUM;conj;ühe;DET;8;O
5;11;,;,;PUNCT;punct;kolme;NUM;12;O
5;12;kolme;kolm;NUM;conj;ühe;DET;8;O
5;13;,;,;PUNCT;punct;nelja;NUM;14;O
5;14;nelja;neli;NUM;conj;ühe;DET;8;O
5;15;,;,;PUNCT;punct;viie;NUM;16;O
5;16;viie;viis;NUM;conj;ühe;DET;8;O
5;17;aasta;aasta;NOUN;obl;on;VERB;19;O
5;18;pärast;pärast;ADP;case;aasta;NOUN;17;O
5;19;on;olema;VERB;advcl;naiivsed;ADJ;5;O
5;20;meil;mina;PRON;obl;on;VERB;19;O
5;21;olemas;olema;VERB;xcomp;on;VERB;19;O
5;22;.;.;PUNCT;punct;naiivsed;ADJ;5;O
6;1;Meil;mina;PRON;obl;puudub;VERB;2;O
6;2;puudub;puuduma;VERB;root;root;;0;O
6;3;tehnika;tehnika;NOUN;nsubj;puudub;VERB;2;O
6;4;,;,;PUNCT;punct;puudub;VERB;6;O
6;5;meil;mina;PRON;obl;puudub;VERB;6;O
6;6;puudub;puuduma;VERB;conj;puudub;VERB;2;O
6;7;raha;raha;NOUN;nsubj;puudub;VERB;6;O
6;8;.;.;PUNCT;punct;puudub;VERB;2;O
7;1;Meil;mina;PRON;obl;puuduvad;VERB;2;O
7;2;puuduvad;puuduma;VERB;root;root;;0;O
7;3;ka;ka;ADV;advmod;võimalused;NOUN;5;O
7;4;niisugused;niisugune;DET;det;võimalused;NOUN;5;O
