sent id;word id;word;lemma;upos;deprel;head;head upos;head id;ner tag
1;1;Jäid;jääma;VERB;root;root;;0;O
1;2;üksi;üksi;ADV;advmod;kaardilauda;NOUN;3;O
1;3;kaardilauda;kaardilaut;NOUN;nsubj;Jäid;VERB;1;O
1;4;,;,;PUNCT;punct;jääkjadusid;NOUN;5;O
1;5;jääkjadusid;jääkjadu;NOUN;conj;kaardilauda;NOUN;3;O
1;6;.;.;PUNCT;punct;Jäid;VERB;1;O
2;1;Kui;kui;SCONJ;mark;kadusid;VERB;6;O
2;2;vaikselt;vaikselt;ADV;advmod;kadusid;VERB;6;O
2;3;mängusõbrad;mängusõber;NOUN;nsubj;kadusid;VERB;6;O
2;4;su;sina;PRON;obl;kadusid;VERB;6;O
2;5;ümbert;ümbert;ADP;case;su;PRON;4;O
2;6;kadusid;kaduma;VERB;root;root;;0;O
2;7;.;.;PUNCT;punct;kadusid;VERB;6;O
3;1;Käi;käima;VERB;root;root;;0;O
3;2;välja;välja;ADV;compound:prt;Käi;VERB;1;O
3;3;,;,;PUNCT;punct;viimsed;ADJ;4;O
3;4;viimsed;viimne;ADJ;conj;Käi;VERB;1;O
3;5;,;,;PUNCT;punct;kaardid;NOUN;6;O
3;6;kaardid;kaart;NOUN;conj;viimsed;ADJ;4;O
3;7;ja;ja;CCONJ;cc;tee;VERB;8;O
3;8;tee;tegema;VERB;conj;Käi;VERB;1;O
3;9;nüüd;nüüd;ADV;advmod;tee;VERB;8;O
3;10;eluga;elu;NOUN;obl;tee;VERB;8;O
3;11;.;.;PUNCT;punct;Käi;VERB;1;O
4;1;Suvastas;suvasta;NOUN;obl;istub;VERB;2;O
4;2;istub;istuma;VERB;root;root;;0;O
4;3;saatus;saatus;NOUN;nsubj;istub;VERB;2;O
4;4;,;,;PUNCT;punct;mängid;VERB;6;O
4;5;Sa;sina;PRON;nsubj;mängid;VERB;6;O
4;6;mängid;mängima;VERB;conj;istub;VERB;2;O
4;7;eluga;elu;NOUN;obl;mängid;VERB;6;O
4;8;.;.;PUNCT;punct;istub;VERB;2;O
5;1;Sublaan;sublaan;NOUN;nsubj:cop;õige;ADJ;3;O
5;2;võib-olla;võib-olla;ADV;advmod;õige;ADJ;3;O
5;3;õige;õige;ADJ;root;root;;0;O
5;4;su;sina;PRON;nmod;mõte;NOUN;5;O
5;5;mõte;mõte;NOUN;nsubj:cop;õige;ADJ;3;O
5;6;,;,;PUNCT;punct;arukas;ADJ;7;O
5;7;arukas;arukas;ADJ;conj;mõte;NOUN;5;O
5;8;,;,;PUNCT;punct;tea;VERB;10;O
5;9;kuid;kuid;CCONJ;cc;tea;VERB;10;O
5;10;tea;teadma;VERB;conj;õige;ADJ;3;O
5;11;,;,;PUNCT;punct;varrukas;ADJ;18;O
5;12;et;et;SCONJ;mark;varrukas;ADJ;18;O
5;13;elul;elu;NOUN;obl;varrukas;ADJ;18;O
5;14;varuks;varu;NOUN;obl;varrukas;ADJ;18;O
5;15;üks;üks;DET;det;trump;NOUN;16;O
5;16;trump;trump;NOUN;nsubj:cop;varrukas;ADJ;18;O
5;17;on;olema;AUX;cop;varrukas;ADJ;18;O
5;18;varrukas;varrukas;ADJ;ccomp;tea;VERB;10;O
5;19;ja;ja;CCONJ;cc;märgitud;VERB;25;O
5;20;saatusel;saatus;NOUN;obl;märgitud;VERB;25;O
5;21;on;olema;AUX;aux;märgitud;VERB;25;O
5;22;ikka;ikka;ADV;advmod;märgitud;VERB;25;O
5;23;kõik;kõik;DET;det;lehed;NOUN;24;O
5;24;lehed;leht;NOUN;obj;märgitud;VERB;25;O
5;25;märgitud;märkima;VERB;conj;varrukas;ADJ;18;O
5;26;.;.;PUNCT;punct;õige;ADJ;3;O
6;1;Ahne;ahne;ADJ;amod;laul;NOUN;3;O
6;2;su;sina;PRON;nmod;laul;NOUN;3;O
6;3;laul;laul;NOUN;obj;lauldud;VERB;5;O
6;4;on;olema;AUX;aux;lauldud;VERB;5;O
6;5;lauldud;laulma;VERB;root;root;;0;O
6;6;,;,;PUNCT;punct;mängitud;VERB;10;O
6;7;su;sina;PRON;nmod;mäng;NOUN;8;O
6;8;mäng;mäng;NOUN;obj;mängitud;VERB;10;O
6;9;on;olema;AUX;aux;mängitud;VERB;10;O
6;10;mängitud;mängitud;VERB;conj;lauldud;VERB;5;O
6;11;.;.;PUNCT;punct;lauldud;VERB;5;O
