sent id;word id;word;lemma;upos;deprel;head;head upos;head id;ner tag
1;1;Võitlus;võitlus;NOUN;nsubj;kestis;VERB;2;O
1;2;kestis;kestma;VERB;root;root;;0;O
1;3;ka;ka;ADV;advmod;vanglas;NOUN;4;O
1;4;vanglas;vangla;NOUN;obl;kestis;VERB;2;O
1;5;edasi;edasi;ADV;compound:prt;kestis;VERB;2;O
1;6;,;,;PUNCT;punct;andsime;VERB;8;O
1;7;me;mina;PRON;nsubj;andsime;VERB;8;O
1;8;andsime;andma;VERB;conj;kestis;VERB;2;O
1;9;välja;välja;ADV;compound:prt;andsime;VERB;8;O
1;10;ajalehti;ajaleht;NOUN;obj;andsime;VERB;8;O
1;11;vangla;vangla;NOUN;nmod;ajalehti;NOUN;10;O
1;12;ees;ees;ADP;case;vangla;NOUN;11;O
1;13;.;.;PUNCT;punct;kestis;VERB;2;O
2;1;Seda;see;PRON;obl;tuli;VERB;2;O
2;2;tuli;tulema;VERB;root;root;;0;O
2;3;kõik;kõik;DET;det;tiha;NOUN;4;O
2;4;tiha;tiha;NOUN;nsubj;tuli;VERB;2;O
2;5;salaja;salaja;ADV;advmod;tuli;VERB;2;O
2;6;pisikeste;pisike;ADJ;amod;pulbri;NOUN;7;O
2;7;pulbri;pulber;NOUN;nmod;paberite;NOUN;8;O
2;8;paberite;paber;NOUN;obl;tuli;VERB;2;O
2;9;peale;peale;ADP;case;paberite;NOUN;8;O
2;10;keset;keset;ADP;case;paberit;NOUN;12;O
2;11;pulbri;pulber;NOUN;nmod;paberit;NOUN;12;O
2;12;paberit;paber;NOUN;obl;tuli;VERB;2;O
2;13;.;.;PUNCT;punct;tuli;VERB;2;O
3;1;Sinna;sinna;ADV;advmod;tehtud;VERB;4;O
3;2;peale;peale;ADV;compound:prt;tehtud;VERB;4;O
3;3;sai;saama;AUX;aux;tehtud;VERB;4;O
3;4;tehtud;tegema;VERB;root;root;;0;O
3;5;väga;väga;ADV;advmod;pisikese;ADJ;6;O
3;6;pisikese;pisike;ADJ;amod;kirjaga;NOUN;7;O
3;7;kirjaga;kiri;NOUN;nmod;trükitähtedega;NOUN;8;O
3;8;trükitähtedega;trükitäht;NOUN;obl;tehtud;VERB;4;O
3;9;.;.;PUNCT;punct;tehtud;VERB;4;O
4;1;Meil;mina;PRON;obl;tuli;VERB;2;O
4;2;tuli;tulema;VERB;root;root;;0;O
4;3;siineri;siiner;NOUN;obj;tarvitada;VERB;5;O
4;4;kavalust;kavalus;NOUN;obj;tarvitada;VERB;5;O
4;5;tarvitada;tarvitama;VERB;csubj;tuli;VERB;2;O
4;6;,;,;PUNCT;punct;pandi;VERB;9;O
4;7;need;see;DET;det;raamatud;NOUN;8;O
4;8;raamatud;raamat;NOUN;obj;pandi;VERB;9;O
4;9;pandi;panema;VERB;conj;tuli;VERB;2;O
4;10;meie;mina;PRON;nmod;asjade;NOUN;11;O
4;11;asjade;asi;NOUN;nmod;juure;NOUN;12;O
4;12;juure;juur;NOUN;obl;pandi;VERB;9;O
4;13;pööningule;pööning;NOUN;obl;pandi;VERB;9;O
4;14;iga;iga;DET;det;kahe;NUM;15;O
4;15;kahe;kaks;NUM;nummod;nädala;NOUN;16;O
4;16;nädala;nädal;NOUN;obl;pandi;VERB;9;O
4;17;tagant;tagant;ADP;case;nädala;NOUN;16;O
4;18;.;.;PUNCT;punct;tuli;VERB;2;O
5;1;Me;mina;PRON;nsubj;käisime;VERB;2;O
5;2;käisime;käima;VERB;root;root;;0;O
5;3;saunas;saun;NOUN;obl;käisime;VERB;2;O
5;4;,;,;PUNCT;punct;läksime;VERB;6;O
5;5;kui;kui;SCONJ;mark;läksime;VERB;6;O
5;6;läksime;minema;VERB;advcl;käisime;VERB;2;O
5;7;risu;risu;NOUN;obl;läksime;VERB;6;O
5;8;järele;järele;ADP;case;risu;NOUN;7;O
5;9;,;,;PUNCT;punct;võtsime;VERB;11;O
5;10;siis;siis;ADV;advmod;võtsime;VERB;11;O
5;11;võtsime;võtma;VERB;conj;käisime;VERB;2;O
5;12;sealt;sealt;ADV;advmod;võtsime;VERB;11;O
5;13;oma;oma;PRON;nmod;asjade;NOUN;14;O
5;14;asjade;asi;NOUN;obl;võtsime;VERB;11;O
5;15;juures;juures;ADP;case;asjade;NOUN;14;O
5;16;salaja;salaja;ADV;advmod;võtsime;VERB;11;O
5;17;raamatuid;raamat;NOUN;obj;võtsime;VERB;11;O
5;18;ja;ja;CCONJ;cc;saanud;AUX;22;O
5;19;,;,;PUNCT;punct;saanud;AUX;22;O
5;20;aga;aga;CCONJ;cc;saanud;AUX;22;O
5;21;ei;ei;AUX;aux;saanud;AUX;22;O
5;22;saanud;saama;AUX;conj;võtsime;VERB;11;O
5;23;neid;see;PRON;obj;kasutades;VERB;25;O
5;24;niimoodi;niimoodi;ADV;advmod;kasutades;VERB;25;O
5;25;kasutades;kasutama;VERB;advcl;saanud;AUX;22;O
5;26;,;,;PUNCT;punct;kirjutatud;VERB;29;O
5;27;seal;seal;ADV;advmod;kirjutatud;VERB;29;O
5;28;oli;olema;AUX;aux;kirjutatud;VERB;29;O
5;29;kirjutatud;kirjutama;VERB;conj;käisime;VERB;2;O
5;30;peale;peale;ADV;compound:prt;luba;VERB;32;O
5;31;ei;ei;AUX;aux;luba;VERB;32;O
5;32;luba;lubama;VERB;aux;kirjutatud;VERB;29;O
5;33;.;.;PUNCT;punct;käisime;VERB;2;O
6;1;Aga;aga;CCONJ;cc;kustutasime;VERB;2;O
6;2;kustutasime;kustutama;VERB;root;root;;0;O
6;3;selle;see;PRON;obj;kustutasime;VERB;2;O
6;4;ei;ei;ADV;advmod;kustutasime;VERB;2;O
6;5;,;,;PUNCT;punct;tegime;VERB;7;O
6;6;ära;ära;ADV;compound:prt;tegime;VERB;7;O
6;7;tegime;tegema;VERB;conj;kustutasime;VERB;2;O
6;8;Enn;Enn;PROPN;obl;tegime;VERB;7;O
6;9;taha;taha;ADP;case;Enn;PROPN;8;O
6;10;ja;ja;CCONJ;cc;oli;VERB;12;O
6;11;allkiri;allkiri;NOUN;nsubj;oli;VERB;12;O
6;12;oli;olema;VERB;conj;kustutasime;VERB;2;O
6;13;juba;juba;ADV;advmod;oli;VERB;12;O
6;14;olemas;olema;VERB;xcomp;oli;VERB;12;O
6;15;ja;ja;CCONJ;cc;kasutasime;VERB;16;O
6;16;kasutasime;kasutama;VERB;conj;kustutasime;VERB;2;O
6;17;neid;see;DET;det;raamat;NOUN;18;O
6;18;raamat;raamat;NOUN;obj;kasutasime;VERB;16;O
6;19;.;.;PUNCT;punct;kustutasime;VERB;2;O
7;1;Sideme;side;NOUN;nmod;pidamine;NOUN;2;O
7;2;pidamine;pidamine;NOUN;obj;seotud;VERB;9;O
7;3;oli;olema;AUX;aux;seotud;VERB;9;O
7;4;muidugi;muidugi;ADV;advmod;seotud;VERB;9;O
7;5;väga;väga;ADV;advmod;suuri;ADJ;6;O
7;6;suuri;suur;ADJ;amod;raskustega;NOUN;7;O
7;7;raskustega;raskus;NOUN;obl;seotud;VERB;9;O
7;8;tihti;tihti;ADV;advmod;seotud;VERB;9;O
7;9;seotud;siduma;VERB;root;root;;0;O
7;10;.;.;PUNCT;punct;seotud;VERB;9;O
8;1;Neil;tema;PRON;root;root;;0;O
8;2;oli;olema;AUX;cop;Neil;PRON;1;O
8;3;sige;sige;ADJ;amod;mees;NOUN;4;O
8;4;mees;mees;NOUN;nsubj:cop;Neil;PRON;1;O
8;5;vahialustega;vahialune;NOUN;obl;Neil;PRON;1;O
8;6;Lasnamäe;Lasnamäe;PROPN;nmod;vanglas;NOUN;7;O
8;7;vanglas;vangla;NOUN;obl;Neil;PRON;1;O
8;8;sauna;saun;NOUN;obl;Neil;PRON;1;O
8;9;kaudu;kaudu;ADP;case;sauna;NOUN;8;O
8;10;.;.;PUNCT;punct;Neil;PRON;1;O
9;1;Lava;lava;NOUN;obl;meil;PRON;4;O
9;2;all;all;ADP;case;Lava;NOUN;1;O
9;3;oli;olema;AUX;cop;meil;PRON;4;O
9;4;meil;mina;PRON;root;root;;0;O
9;5;päikene;päikene;ADJ;amod;ämber;NOUN;6;O
9;6;ämber;ämber;NOUN;nsubj:cop;meil;PRON;4;O
9;7;.;.;PUNCT;punct;meil;PRON;4;O
10;1;Tekkega;teke;NOUN;obl;kaetud;VERB;4;O
10;2;oli;olema;AUX;aux;kaetud;VERB;4;O
10;3;see;see;PRON;obj;kaetud;VERB;4;O
10;4;kaetud;katma;VERB;root;root;;0;O
10;5;,;,;PUNCT;punct;läheks;VERB;10;O
10;6;et;et;SCONJ;mark;läheks;VERB;10;O
10;7;vesi;vesi;NOUN;nsubj;läheks;VERB;10;O
10;8;sisse;sisse;ADV;compound:prt;läheks;VERB;10;O
10;9;ei;ei;AUX;aux;läheks;VERB;10;O
10;10;läheks;minema;VERB;ccomp;kaetud;VERB;4;O
10;11;.;.;PUNCT;punct;kaetud;VERB;4;O
11;1;Ämbri;ämber;NOUN;obj;panime;VERB;2;O
11;2;panime;panema;VERB;root;root;;0;O
11;3;nööri;nöör;NOUN;obl;panime;VERB;2;O
11;4;külge;külge;ADP;case;nööri;NOUN;3;O
11;5;,;,;PUNCT;punct;lasime;VERB;6;O
11;6;lasime;laskma;VERB;conj;panime;VERB;2;O
11;7;nööriga;nöör;NOUN;obl;lasime;VERB;6;O
11;8;alla;alla;ADV;compound:prt;lasime;VERB;6;O
11;9;,;,;PUNCT;punct;võttis;VERB;11;O
11;10;teine;teine;PRON;nsubj;võttis;VERB;11;O
11;11;võttis;võtma;VERB;conj;panime;VERB;2;O
11;12;alt;alt;ADV;compound:prt;võttis;VERB;11;O
11;13;vastu;vastu;ADV;compound:prt;võttis;VERB;11;O
11;14;,;,;PUNCT;punct;tühjendas;VERB;15;O
11;15;tühjendas;tühjendama;VERB;conj;panime;VERB;2;O
11;16;ämbri;ämber;NOUN;obj;tühjendas;VERB;15;O
11;17;ja;ja;CCONJ;cc;täitis;VERB;20;O
11;18;ühtlasi;ühtlasi;ADV;advmod;täitis;VERB;20;O
11;19;ka;ka;ADV;advmod;täitis;VERB;20;O
11;20;täitis;täitma;VERB;conj;panime;VERB;2;O
11;21;testikirjadega;testikiri;NOUN;obl;täitis;VERB;20;O
11;22;.;.;PUNCT;punct;panime;VERB;2;O
12;1;See;see;PRON;nsubj;toimuma;VERB;4;O
12;2;pidi;pidama;AUX;aux;toimuma;VERB;4;O
12;3;kõik;kõik;PRON;nsubj;toimuma;VERB;4;O
12;4;toimuma;toimuma;VERB;root;root;;0;O
12;5;välkkiirelt;välk-kiirelt;ADV;advmod;toimuma;VERB;4;O
12;6;,;,;PUNCT;punct;hoidma;VERB;12;O
12;7;keegi;keegi;PRON;nsubj;hoidma;VERB;12;O
12;8;pidi;pidama;AUX;aux;hoidma;VERB;12;O
12;9;sel;see;DET;det;ajal;NOUN;10;O
12;10;ajal;aeg;NOUN;obl;hoidma;VERB;12;O
12;11;kavalusega;kavalus;NOUN;obl;hoidma;VERB;12;O
12;12;hoidma;hoidma;VERB;conj;toimuma;VERB;4;O
12;13;sauna;saun;NOUN;nmod;naist;NOUN;14;O
12;14;naist;naine;NOUN;obj;hoidma;VERB;12;O
12;15;kinni;kinni;ADV;compound:prt;hoidma;VERB;12;O
12;16;.;.;PUNCT;punct;toimuma;VERB;4;O
13;1;Niikaua;niikaua;ADV;advmod;tühjendati;VERB;4;O
13;2;kui;kui;SCONJ;mark;tühjendati;VERB;4;O
13;3;ämber;ämber;NOUN;obj;tühjendati;VERB;4;O
13;4;tühjendati;tühjendama;VERB;root;root;;0;O
13;5;ja;ja;CCONJ;cc;täideti;VERB;7;O
13;6;uuesti;uuesti;ADV;advmod;täideti;VERB;7;O
13;7;täideti;täitma;VERB;conj;tühjendati;VERB;4;O
13;8;olla;olema;AUX;aux;täideti;VERB;7;O
13;9;.;.;PUNCT;punct;tühjendati;VERB;4;O
14;1;Seltsimees;seltsimees;NOUN;nmod;morginson;NOUN;2;O
14;2;morginson;morginson;NOUN;nsubj;räägib;VERB;3;O
14;3;räägib;rääkima;VERB;root;root;;0;O
14;4;teile;sina;PRON;obl;räägib;VERB;3;O
14;5;,;,;PUNCT;punct;ummitab;VERB;7;O
14;6;veel;veel;ADV;advmod;ummitab;VERB;7;O
14;7;ummitab;ummitama;VERB;conj;räägib;VERB;3;O
14;8;hammast;hammas;NOUN;obj;ummitab;VERB;7;O
14;9;kirjade;kiri;NOUN;nmod;edasitoimetamise;NOUN;10;O
14;10;edasitoimetamise;edasitoimetamine;NOUN;nmod;viisist;NOUN;11;O
14;11;viisist;viis;NOUN;obl;ummitab;VERB;7;O
14;12;.;.;PUNCT;punct;räägib;VERB;3;O
15;1;Sidepidamine;sidepidamine;NOUN;nmod;mees;NOUN;2;O
15;2;mees;mees;NOUN;root;root;;0;O
15;3;vahialustega;vahialune;NOUN;nmod;mees;NOUN;2;O
15;4;.;.;PUNCT;punct;mees;NOUN;2;O
16;1;Lasnamäe;Lasnamäe;PROPN;nmod;vanglas;NOUN;2;O
16;2;vanglas;vangla;NOUN;obl;ehitatud;VERB;4;O
16;3;oli;olema;AUX;aux;ehitatud;VERB;4;O
16;4;ehitatud;ehitama;VERB;root;root;;0;O
16;5;põranda;põrand;NOUN;obl;ehitatud;VERB;4;O
16;6;ja;ja;CCONJ;cc;lae;NOUN;7;O
16;7;lae;lagi;NOUN;conj;põranda;NOUN;5;O
16;8;vahele;vahele;ADP;case;põranda;NOUN;5;O
16;9;teisel;teine;ADJ;amod;korrusel;NOUN;10;O
16;10;korrusel;korrus;NOUN;nmod;talundusele;NOUN;11;O
16;11;talundusele;talundus;NOUN;nmod;korrusele;NOUN;13;O
16;12;esimesele;esimene;ADJ;amod;korrusele;NOUN;13;O
16;13;korrusele;korrus;NOUN;obl;tuli;VERB;14;O
16;14;tuli;tulema;VERB;conj;ehitatud;VERB;4;O
16;15;side;side;NOUN;nsubj;tuli;VERB;14;O
16;16;teiselt;teine;DET;det;korruselt;NOUN;17;O
16;17;korruselt;korrus;NOUN;obl;tuli;VERB;14;O
16;18;läbi;läbi;ADP;case;põranda;NOUN;19;O
16;19;põranda;põrand;NOUN;obl;tuli;VERB;14;O
16;20;.;.;PUNCT;punct;ehitatud;VERB;4;O
17;1;Esimeselt;esimene;ADJ;amod;korruselt;NOUN;2;O
17;2;korruselt;korrus;NOUN;obl;lõigati;VERB;6;O
17;3;läbi;läbi;ADP;case;lae;NOUN;4;O
17;4;lae;lagi;NOUN;obl;lõigati;VERB;6;O
17;5;põrandasse;põrand;NOUN;obl;lõigati;VERB;6;O
17;6;lõigati;lõikama;VERB;root;root;;0;O
17;7;ümar;ümar;ADJ;amod;auk;NOUN;8;O
17;8;auk;auk;NOUN;obj;lõigati;VERB;6;O
17;9;,;,;PUNCT;punct;pandi;VERB;11;O
17;10;sellele;see;PRON;obl;pandi;VERB;11;O
17;11;pandi;panema;VERB;conj;lõigati;VERB;6;O
17;12;siis;siis;ADV;advmod;pandi;VERB;11;O
17;13;kitiga;kitt;NOUN;obl;pandi;VERB;11;O
17;14;kinni;kinni;ADV;compound:prt;pandi;VERB;11;O
17;15;pealt;pealt;ADV;compound:prt;pandi;VERB;11;O
17;16;natuke;natuke;ADV;advmod;värvi;NOUN;17;O
17;17;värvi;värv;NOUN;obl;pandi;VERB;11;O
17;18;peale;peale;ADP;case;värvi;NOUN;17;O
17;19;.;.;PUNCT;punct;lõigati;VERB;6;O
18;1;Ja;ja;CCONJ;cc;läks;VERB;3;O
18;2;sealt;sealt;ADV;advmod;läks;VERB;3;O
18;3;läks;minema;VERB;root;root;;0;O
18;4;tee;tee;NOUN;nsubj;läks;VERB;3;O
18;5;kuni;kuni;ADP;case;laudsepatöötuppa;NOUN;6;O
18;6;laudsepatöötuppa;laudsepatöötuba;NOUN;obl;läks;VERB;3;O
18;7;läbi;läbi;ADP;case;lae;NOUN;8;O
18;8;lae;lagi;NOUN;obl;läks;VERB;3;O
18;9;ja;ja;CCONJ;cc;võtsid;VERB;13;O
18;10;põranda;põrand;NOUN;obj;võtsid;VERB;13;O
18;11;kust;kust;ADV;mark;võtsid;VERB;13;O
18;12;mehed;mees;NOUN;nsubj;võtsid;VERB;13;O
18;13;võtsid;võtma;VERB;conj;läks;VERB;3;O
18;14;selle;see;PRON;obl;võtsid;VERB;13;O
18;15;vastu;vastu;ADP;case;selle;PRON;14;O
18;16;kas;kas;ADV;advmod;midagi;PRON;17;O
18;17;midagi;miski;PRON;obj;võtsid;VERB;13;O
18;18;teatega;teade;NOUN;obl;võtsid;VERB;13;O
18;19;kommunistliku;kommunistlik;ADJ;amod;nurga;NOUN;22;O
18;20;noore;noor;ADJ;amod;nurga;NOUN;22;O
18;21;Martel;Martel;PROPN;nmod;nurga;NOUN;22;O
18;22;nurga;nurk;NOUN;nmod;võitlusest;NOUN;23;O
18;23;võitlusest;võitlus;NOUN;nmod;teatega;NOUN;18;O
18;24;.;.;PUNCT;punct;läks;VERB;3;O
19;1;Jah;jah;ADV;advmod;Martin;PROPN;3;O
19;2;,;,;PUNCT;punct;Martin;PROPN;3;O
19;3;Martin;Martin;PROPN;root;root;;0;O
20;1;Nurk;Nurk;NOUN;nsubj:cop;noorkommunist;NOUN;3;O
20;2;oli;olema;AUX;cop;noorkommunist;NOUN;3;O
20;3;noorkommunist;noorkommunist;NOUN;root;root;;0;O
20;4;.;.;PUNCT;punct;noorkommunist;NOUN;3;O
21;1;Ta;tema;PRON;obj;arreteeriti;VERB;2;O
21;2;arreteeriti;arreteerima;VERB;root;root;;0;O
21;3;lendlehtede;lendleht;NOUN;nmod;levitamise;NOUN;4;O
21;4;levitamise;levitamine;NOUN;obl;arreteeriti;VERB;2;O
21;5;pärast;pärast;ADP;case;levitamise;NOUN;4;O
21;6;1924.;1924.;ADJ;amod;aastal;NOUN;7;O
21;7;aastal;aasta;NOUN;obl;arreteeriti;VERB;2;O
21;8;ja;ja;CCONJ;cc;mõisteti;VERB;9;O
21;9;mõisteti;mõistma;VERB;conj;arreteeriti;VERB;2;O
21;10;eluks;elu;NOUN;nmod;ajaks;NOUN;11;O
21;11;ajaks;aeg;NOUN;obl;mõisteti;VERB;9;O
21;12;sunnitööle;sunnitöö;NOUN;obl;mõisteti;VERB;9;O
21;13;Tauli;Tauli;PROPN;nmod;tõestuskooli;NOUN;14;O
21;14;tõestuskooli;tõestuskool;NOUN;nmod;õpilane;NOUN;15;O
21;15;õpilane;õpilane;NOUN;obj;mõisteti;VERB;9;O
21;16;ja;ja;CCONJ;cc;liige;NOUN;22;O
