sent id;word id;word;lemma;upos;deprel;head;head upos;head id;ner tag
1;1;Tere;tere;INTJ;discourse;hommikust;NOUN;2;O
1;2;hommikust;hommik;NOUN;root;root;;0;O
1;3;.;.;PUNCT;punct;hommikust;NOUN;2;O
2;1;Olen;olema;AUX;cop;Toomas;PROPN;5;O
2;2;luteri;luteri;ADJ;amod;kiriku;NOUN;3;O
2;3;kiriku;kirik;NOUN;nmod;Toomas;PROPN;5;O
2;4;vaimulik;vaimulik;ADJ;amod;Toomas;PROPN;5;O
2;5;Toomas;Toomas;PROPN;root;root;;0;O
2;6;Paul;Paul;PROPN;flat;Toomas;PROPN;5;O
2;7;ning;ning;CCONJ;cc;hommikupalvused;NOUN;13;O
2;8;olen;olema;AUX;cop;hommikupalvused;NOUN;13;O
2;9;pidanud;pidama;AUX;aux;hommikupalvused;NOUN;13;O
2;10;lõppeva;lõppev;ADJ;acl;nädala;NOUN;11;O
2;11;nädala;nädal;NOUN;nmod;raadio;NOUN;12;O
2;12;raadio;raadio;NOUN;nmod;hommikupalvused;NOUN;13;O
2;13;hommikupalvused;hommikupalvus;NOUN;conj;Toomas;PROPN;5;O
2;14;.;.;PUNCT;punct;Toomas;PROPN;5;O
3;1;Nendel;see;DET;det;hommikutel;NOUN;2;O
3;2;hommikutel;hommik;NOUN;obl;rääkinud;VERB;4;O
3;3;olen;olema;AUX;aux;rääkinud;VERB;4;O
3;4;rääkinud;rääkima;VERB;root;root;;0;O
3;5;seitsmest;seitse;NUM;nummod;surmapatust;NOUN;6;O
3;6;surmapatust;surmapatus;NOUN;obj;rääkinud;VERB;4;O
3;7;.;.;PUNCT;punct;rääkinud;VERB;4;O
4;1;Kui;kui;SCONJ;mark;kõrkus;ADJ;5;O
4;2;esimene;esimene;ADJ;amod;surmapatt;NOUN;3;O
4;3;surmapatt;surmapate;NOUN;nsubj:cop;kõrkus;ADJ;5;O
4;4;oli;olema;AUX;cop;kõrkus;ADJ;5;O
4;5;kõrkus;kõrkus;ADJ;advcl;tähendab;VERB;8;O
4;6;,;,;PUNCT;punct;tähendab;VERB;8;O
4;7;see;see;PRON;nsubj;tähendab;VERB;8;O
4;8;tähendab;tähendama;VERB;root;root;;0;O
4;9;enese;ise;PRON;nmod;ülehindamine;NOUN;10;O
4;10;ülehindamine;ülehindamine;NOUN;nsubj;tähendab;VERB;8;O
4;11;siis;siis;ADV;advmod;seitsmes;ADJ;12;O
4;12;seitsmes;seitsmes;ADJ;conj;tähendab;VERB;8;O
4;13;on;olema;AUX;cop;seitsmes;ADJ;12;O
4;14;selle;see;PRON;nmod;vasta;NOUN;15;O
4;15;vasta;vastama;NOUN;obj;tähendab;VERB;8;O
4;16;.;.;PUNCT;punct;tähendab;VERB;8;O
5;1;Enesealahindamine;enesealahindamine;NOUN;root;root;;0;O
5;2;ja;ja;CCONJ;cc;käegalöömine;NOUN;3;O
5;3;käegalöömine;käegalöömine;NOUN;conj;Enesealahindamine;NOUN;1;O
5;4;.;.;PUNCT;punct;Enesealahindamine;NOUN;1;O
6;1;Ladinakeelsed;ladinakeelne;ADJ;amod;terminit;NOUN;2;O
6;2;terminit;termin;NOUN;obj;tõlkida;VERB;5;O
6;3;Atseedia;Atseedia;PROPN;appos;terminit;NOUN;2;O
6;4;võib;võima;AUX;aux;tõlkida;VERB;5;O
6;5;tõlkida;tõlkima;VERB;root;root;;0;O
6;6;kui;kui;SCONJ;mark;laiskust;NOUN;7;O
6;7;laiskust;laiskus;NOUN;advcl;tõlkida;VERB;5;O
6;8;,;,;PUNCT;punct;loidust;NOUN;9;O
6;9;loidust;loit;NOUN;conj;laiskust;NOUN;7;O
6;10;,;,;PUNCT;punct;tuimust;NOUN;11;O
6;11;tuimust;tuimus;NOUN;conj;laiskust;NOUN;7;O
6;12;,;,;PUNCT;punct;pahurust;NOUN;13;O
6;13;pahurust;pahurus;NOUN;conj;laiskust;NOUN;7;O
6;14;,;,;PUNCT;punct;tuska;NOUN;15;O
6;15;tuska;tusk;NOUN;conj;laiskust;NOUN;7;O
6;16;või;või;CCONJ;cc;tuju;NOUN;18;O
6;17;halba;halb;ADJ;amod;tuju;NOUN;18;O
6;18;tuju;tuju;NOUN;conj;laiskust;NOUN;7;O
6;19;.;.;PUNCT;punct;tõlkida;VERB;5;O
7;1;Tegemist;tegemine;NOUN;nsubj:cop;meeleoluga;NOUN;4;O
7;2;on;olema;AUX;cop;meeleoluga;NOUN;4;O
7;3;käegalöömise;käegalöömine;NOUN;nmod;meeleoluga;NOUN;4;O
7;4;meeleoluga;meeleolu;NOUN;root;root;;0;O
7;5;elu;elu;NOUN;nmod;tüdimusega;NOUN;6;O
7;6;tüdimusega;tüdimus;NOUN;obl;meeleoluga;NOUN;4;O
7;7;,;,;PUNCT;punct;surutisega;NOUN;9;O
7;8;kurbuse;kurbus;NOUN;nmod;surutisega;NOUN;9;O
7;9;surutisega;surutis;NOUN;conj;tüdimusega;NOUN;6;O
7;10;,;,;PUNCT;punct;soovi;VERB;13;O
7;11;milles;mis;PRON;obl;soovi;VERB;13;O
7;12;ei;ei;AUX;aux;soovi;VERB;13;O
7;13;soovi;soovima;VERB;acl:relcl;surutisega;NOUN;9;O
7;14;ta;tema;PRON;nsubj;soovi;VERB;13;O
7;15;enam;enam;ADV;advmod;teha;VERB;17;O
7;16;midagi;miski;PRON;obj;teha;VERB;17;O
7;17;teha;tegema;VERB;xcomp;soovi;VERB;13;O
7;18;.;.;PUNCT;punct;meeleoluga;NOUN;4;O
8;1;Püsiva;püsiv;ADJ;amod;meeleseisundina;NOUN;2;O
8;2;meeleseisundina;meeleseisund;NOUN;obl;väljendub;VERB;3;O
8;3;väljendub;väljenduma;VERB;root;root;;0;O
8;4;see;see;PRON;nsubj;väljendub;VERB;3;O
8;5;morni;morn;NOUN;nsubj;väljendub;VERB;3;O
8;6;tujutsemisena;tujutsemine;NOUN;obl;väljendub;VERB;3;O
8;7;.;.;PUNCT;punct;väljendub;VERB;3;O
9;1;Taas;taas;ADV;advmod;nii;ADV;3;O
9;2;on;olema;AUX;cop;nii;ADV;3;O
9;3;nii;nii;ADV;root;root;;0;O
9;4;,;,;PUNCT;punct;päri;ADV;8;O
