sent id;word id;word;lemma;upos;deprel;head;head upos;head id;ner tag
1;1;Tere;tere;INTJ;discourse;alanud;VERB;7;O
1;2;,;,;PUNCT;punct;alanud;VERB;7;O
1;3;eikellegimaal;eikellegimaa;NOUN;obl;avatud;ADJ;4;O
1;4;avatud;avatud;ADJ;acl;muusikasaade;NOUN;5;O
1;5;muusikasaade;muusikasaae;NOUN;nsubj;alanud;VERB;7;O
1;6;ongi;olema;AUX;aux;alanud;VERB;7;O
1;7;alanud;algama;VERB;root;root;;0;O
1;8;,;,;PUNCT;punct;on;VERB;26;O
1;9;ehkki;ehkki;SCONJ;mark;on;VERB;26;O
1;10;selle;see;DET;det;saate;NOUN;11;O
1;11;saate;saade;NOUN;nmod;peategelane;NOUN;12;O
1;12;peategelane;peategelane;NOUN;nsubj;on;VERB;26;O
1;13;,;,;PUNCT;punct;hollandlanna;NOUN;23;O
1;14;noh;noh;INTJ;discourse;hollandlanna;NOUN;23;O
1;15;see;see;PRON;nsubj:cop;hollandlanna;NOUN;23;O
1;16;oleks;olema;AUX;cop;hollandlanna;NOUN;23;O
1;17;ehk;ehk;ADV;advmod;hollandlanna;NOUN;23;O
1;18;siis;siis;ADV;advmod;esinev;ADJ;22;O
1;19;seesuguse;seesugune;DET;amod;nime;NOUN;20;O
1;20;nime;nimi;NOUN;obl;esinev;ADJ;22;O
1;21;all;all;ADP;case;nime;NOUN;20;O
1;22;esinev;esinev;ADJ;acl;hollandlanna;NOUN;23;O
1;23;hollandlanna;hollandlanna;NOUN;nsubj;on;VERB;26;O
1;24;Elizabeth;Elizabeth;PROPN;appos;hollandlanna;NOUN;23;O
1;25;Esselink;Esselink;PROPN;flat;Elizabeth;PROPN;24;O
1;26;on;olema;VERB;conj;alanud;VERB;7;O
1;27;alles;alles;ADV;compound:prt;hakkamas;VERB;28;O
1;28;hakkamas;hakkama;VERB;xcomp;on;VERB;26;O
1;29;mängima;mängima;VERB;xcomp;hakkamas;VERB;28;O
1;30;meile;mina;PRON;obl;mängima;VERB;29;O
1;31;oma;oma;PRON;nmod;palasid;NOUN;33;O
1;32;paremaid;parem;ADJ;amod;palasid;NOUN;33;O
1;33;palasid;pala;NOUN;obj;mängima;VERB;29;O
1;34;.;.;PUNCT;punct;alanud;VERB;7;O
2;1;Õieti;õieti;ADV;advmod;eikellegimaal;NOUN;7;O
2;2;on;olema;AUX;cop;eikellegimaal;NOUN;7;O
2;3;küll;küll;ADV;advmod;eikellegimaal;NOUN;7;O
2;4;nii;nii;ADV;advmod;eikellegimaal;NOUN;7;O
2;5;nagu;nagu;SCONJ;mark;eikellegimaal;NOUN;7;O
2;6;nüüd;nüüd;ADV;advmod;eikellegimaal;NOUN;7;O
2;7;eikellegimaal;eikellegimaa;NOUN;root;root;;0;O
2;8;alati;alati;ADV;advmod;eikellegimaal;NOUN;7;O
