sent id;word id;word;lemma;upos;deprel;head;head upos;head id;ner tag
1;1;Tere;tere;INTJ;discourse;hakanud;VERB;7;O
1;2;taas;taas;ADV;advmod;hakanud;VERB;7;O
1;3;kõigile;kõik;DET;det;filmihuvilistele;NOUN;4;O
1;4;filmihuvilistele;filmihuviline;NOUN;obl;hakanud;VERB;7;O
1;5;sügishooaega;sügishooaeg;NOUN;obj;hakanud;VERB;7;O
1;6;on;olema;AUX;aux;hakanud;VERB;7;O
1;7;hakanud;hakkama;VERB;root;root;;0;O
1;8;ja;ja;CCONJ;cc;huvitavam;ADJ;10;O
1;9;kõige;kõige;ADV;advmod;huvitavam;ADJ;10;O
1;10;huvitavam;huvitavam;ADJ;conj;hakanud;VERB;7;O
1;11;on;olema;AUX;cop;huvitavam;ADJ;10;O
1;12;muidugi;muidugi;ADV;advmod;huvitavam;ADJ;10;O
1;13;see;see;PRON;nsubj:cop;huvitavam;ADJ;10;O
1;14;,;,;PUNCT;punct;toimub;VERB;17;O
1;15;et;et;SCONJ;mark;toimub;VERB;17;O
1;16;mis;mis;PRON;nsubj;toimub;VERB;17;O
1;17;toimub;toimuma;VERB;acl;see;PRON;13;O
1;18;suurel;suur;ADJ;amod;ekraanil;NOUN;19;O
1;19;ekraanil;ekraan;NOUN;obl;toimub;VERB;17;O
1;20;.;.;PUNCT;punct;hakanud;VERB;7;O
2;1;Aga;aga;CCONJ;cc;toimugi;VERB;5;O
2;2;suurel;suur;ADJ;amod;ekraanil;NOUN;3;O
2;3;ekraanil;ekraan;NOUN;obl;toimugi;VERB;5;O
2;4;ei;ei;AUX;aux;toimugi;VERB;5;O
2;5;toimugi;toimuma;VERB;root;root;;0;O
2;6;suurt;suur;ADJ;amod;midagi;PRON;7;O
2;7;midagi;miski;PRON;nsubj;toimugi;VERB;5;O
2;8;,;,;PUNCT;punct;igavad;ADJ;21;O
2;9;sellepärast;sellepärast;ADV;advmod;igavad;ADJ;21;O
2;10;et;et;SCONJ;fixed;sellepärast;ADV;9;O
2;11;need;see;DET;det;filmid;NOUN;12;O
2;12;filmid;film;NOUN;nsubj:cop;igavad;ADJ;21;O
2;13;,;,;PUNCT;punct;tulevad;VERB;18;O
2;14;mis;mis;PRON;nsubj;tulevad;VERB;18;O
2;15;meil;mina;PRON;obl;tulevad;VERB;18;O
2;16;Ameerika;Ameerika;PROPN;nmod;mandrilt;NOUN;17;O
2;17;mandrilt;manner;NOUN;obl;tulevad;VERB;18;O
2;18;tulevad;tulema;VERB;acl:relcl;filmid;NOUN;12;O
2;19;,;,;PUNCT;punct;tulevad;VERB;18;O
2;20;on;olema;AUX;cop;igavad;ADJ;21;O
2;21;igavad;igav;ADJ;conj;toimugi;VERB;5;O
2;22;,;,;PUNCT;punct;ikkagi;ADV;24;O
2;23;nagu;nagu;SCONJ;mark;ikkagi;ADV;24;O
2;24;ikkagi;ikkagi;ADV;advcl;igavad;ADJ;21;O
2;25;.;.;PUNCT;punct;toimugi;VERB;5;O
3;1;Ja;ja;CCONJ;cc;pakub;VERB;5;O
3;2;kõige;kõige;ADV;advmod;rohkem;ADV;3;O
3;3;rohkem;rohkem;ADV;advmod;huvi;NOUN;4;O
3;4;huvi;huvi;NOUN;obj;pakub;VERB;5;O
3;5;pakub;pakkuma;VERB;root;root;;0;O
3;6;kino;kino;NOUN;nsubj;pakub;VERB;5;O
3;7;Sõprus;Sõprus;PROPN;appos;kino;NOUN;6;O
3;8;tegevus;tegevus;NOUN;nsubj;pakub;VERB;5;O
3;9;,;,;PUNCT;punct;kostitab;VERB;13;O
3;10;kes;kes;PRON;nsubj;kostitab;VERB;13;O
3;11;meid;mina;PRON;obj;kostitab;VERB;13;O
3;12;väärtfilmidega;väärtfilm;NOUN;obl;kostitab;VERB;13;O
3;13;kostitab;kostitama;VERB;acl:relcl;tegevus;NOUN;8;O
3;14;,;,;PUNCT;punct;võimalik;ADJ;18;O
3;15;et;et;SCONJ;mark;võimalik;ADJ;18;O
3;16;endiselt;endiselt;ADV;advmod;võimalik;ADJ;18;O
3;17;on;olema;AUX;cop;võimalik;ADJ;18;O
3;18;võimalik;võimalik;ADJ;advcl;kostitab;VERB;13;O
3;19;vaadata;vaatama;VERB;csubj:cop;võimalik;ADJ;18;O
3;20;kingi;king;NOUN;obj;vaadata;VERB;19;O
3;21;Tucci;Tucci;PROPN;nmod;filmi;NOUN;22;O
3;22;filmi;film;NOUN;nmod;maja;NOUN;24;O
3;23;Tühi;tühi;PROPN;nmod;maja;NOUN;24;O
3;24;maja;maja;NOUN;obj;vaadata;VERB;19;O
3;25;.;.;PUNCT;punct;pakub;VERB;5;O
4;1;Ja;ja;CCONJ;cc;jõudnud;VERB;4;O
4;2;nüüd;nüüd;ADV;advmod;jõudnud;VERB;4;O
4;3;on;olema;AUX;aux;jõudnud;VERB;4;O
4;4;jõudnud;jõudma;VERB;root;root;;0;O
4;5;ka;ka;ADV;advmod;Toomas;PROPN;6;O
4;6;Toomas;Toomas;PROPN;nsubj;jõudnud;VERB;4;O
