sent id;word id;word;lemma;upos;deprel;head;head upos;head id;ner tag
1;1;Tere;tere;INTJ;discourse;õpetaja;NOUN;10;O
1;2;hommikust;hommik;NOUN;obl;õpetaja;NOUN;10;O
1;3;,;,;PUNCT;punct;õpetaja;NOUN;10;O
1;4;mina;mina;PRON;nsubj:cop;õpetaja;NOUN;10;O
1;5;olen;olema;AUX;cop;õpetaja;NOUN;10;O
1;6;Ants;Ants;PROPN;nmod;õpetaja;NOUN;10;O
1;7;Tooming;Tooming;PROPN;flat;Ants;PROPN;6;O
1;8;Kolga-Jaani;Kolga-Jaani;PROPN;nmod;kiriku;NOUN;9;O
1;9;kiriku;kirik;NOUN;nmod;õpetaja;NOUN;10;O
1;10;õpetaja;õpetaja;NOUN;root;root;;0;O
1;11;.;.;PUNCT;punct;õpetaja;NOUN;10;O
2;1;Me;mina;PRON;nsubj;kuuleme;VERB;2;O
2;2;kuuleme;kuulma;VERB;root;root;;0;O
2;3;tänase;tänane;ADJ;amod;hommiku;NOUN;4;O
2;4;hommiku;hommik;NOUN;nmod;mõtiskluse;NOUN;5;O
2;5;mõtiskluse;mõtisklus;NOUN;nmod;aluseks;NOUN;6;O
2;6;aluseks;alus;NOUN;xcomp;kuuleme;VERB;2;O
2;7;apostel;apostel;NOUN;nmod;kirja;NOUN;10;O
2;8;Pauluse;Paulus;PROPN;appos;apostel;NOUN;7;O
2;9;esimest;esimene;ADJ;amod;kirja;NOUN;10;O
2;10;kirja;kiri;NOUN;obj;kuuleme;VERB;2;O
2;11;korintlastele;korintlane;NOUN;nmod;kirja;NOUN;10;O
2;12;13.;13.;ADJ;amod;peatüki;NOUN;13;O
2;13;peatüki;peatükk;NOUN;nmod;salmi;NOUN;15;O
2;14;kaheteistkümnendat;kaheteistkümnes;ADJ;amod;salmi;NOUN;15;O
2;15;salmi;salm;NOUN;obj;kuuleme;VERB;2;O
2;16;.;.;PUNCT;punct;kuuleme;VERB;2;O
3;1;Praegu;praegu;ADV;advmod;näeme;VERB;3;O
3;2;me;mina;PRON;nsubj;näeme;VERB;3;O
3;3;näeme;nägema;VERB;root;root;;0;O
3;4;aimamisi;aimamine;NOUN;obj;näeme;VERB;3;O
3;5;nagu;nagu;SCONJ;mark;peeglist;NOUN;6;O
3;6;peeglist;peegel;NOUN;advcl;näeme;VERB;3;O
3;7;siis;siis;ADV;advmod;valgesse;ADJ;10;O
3;8;aga;aga;ADV;advmod;valgesse;ADJ;10;O
3;9;valgest;valge;ADJ;amod;valgesse;ADJ;10;O
3;10;valgesse;valge;ADJ;obl;näeme;VERB;3;O
3;11;.;.;PUNCT;punct;näeme;VERB;3;O
4;1;Praegu;praegu;ADV;advmod;tunnetan;VERB;3;O
4;2;ma;mina;PRON;nsubj;tunnetan;VERB;3;O
4;3;tunnetan;tunnetama;VERB;root;root;;0;O
4;4;poolikult;poolik;NOUN;obl;tunnetan;VERB;3;O
4;5;.;.;PUNCT;punct;tunnetan;VERB;3;O
5;1;Siis;siis;ADV;advmod;tunnetan;VERB;3;O
5;2;aga;aga;ADV;advmod;tunnetan;VERB;3;O
5;3;tunnetan;tunnetama;VERB;root;root;;0;O
5;4;täiesti;täiesti;ADV;advmod;tunnetan;VERB;3;O
5;5;,;,;PUNCT;punct;tunnetatud;VERB;10;O
5;6;nagu;nagu;SCONJ;mark;tunnetatud;VERB;10;O
5;7;minagi;mina;PRON;nsubj:cop;tunnetatud;VERB;10;O
5;8;olen;olema;AUX;cop;tunnetatud;VERB;10;O
5;9;täiesti;täiesti;ADV;advmod;tunnetatud;VERB;10;O
5;10;tunnetatud;tunnetatud;VERB;advcl;tunnetan;VERB;3;O
5;11;.;.;PUNCT;punct;tunnetan;VERB;3;O
6;1;Aamen;aamen;INTJ;root;root;;0;O
6;2;.;.;PUNCT;punct;Aamen;INTJ;1;O
7;1;Inimese;inimene;NOUN;nmod;omapäraks;NOUN;2;O
7;2;omapäraks;omapära;NOUN;root;root;;0;O
7;3;on;olema;AUX;cop;omapäraks;NOUN;2;O
7;4;see;see;PRON;nsubj:cop;omapäraks;NOUN;2;O
7;5;,;,;PUNCT;punct;tahab;VERB;7;O
7;6;ta;tema;PRON;nsubj;tahab;VERB;7;O
7;7;tahab;tahtma;VERB;conj;omapäraks;NOUN;2;O
7;8;õppida;õppima;VERB;xcomp;tahab;VERB;7;O
7;9;ennast;ise;PRON;obj;tundma;VERB;10;O
7;10;tundma;tundma;VERB;xcomp;õppida;VERB;8;O
7;11;.;.;PUNCT;punct;omapäraks;NOUN;2;O
8;1;Eriti;eriti;ADV;advmod;hoolsalt;ADV;2;O
8;2;hoolsalt;hoolsalt;ADV;advmod;teeb;VERB;3;O
8;3;teeb;tegema;VERB;root;root;;0;O
8;4;ta;tema;PRON;nsubj;teeb;VERB;3;O
8;5;seda;see;PRON;obj;kasvades;VERB;6;O
8;6;kasvades;kasvama;VERB;advcl;teeb;VERB;3;O
8;7;ja;ja;CCONJ;cc;arenedes;VERB;8;O
8;8;arenedes;arenema;VERB;conj;teeb;VERB;3;O
8;9;teel;tee;NOUN;obl;arenedes;VERB;8;O
8;10;lapsest;laps;NOUN;obl;arenedes;VERB;8;O
8;11;täiskasvanu;täiskasvanu;ADJ;obl;arenedes;VERB;8;O
8;12;poole;poole;ADP;case;täiskasvanu;ADJ;11;O
8;13;.;.;PUNCT;punct;teeb;VERB;3;O
9;1;Iga;iga;DET;det;päev;NOUN;2;O
9;2;päev;päev;NOUN;obl;rikastab;VERB;6;O
9;3;ja;ja;CCONJ;cc;kogemus;NOUN;5;O
9;4;iga;iga;DET;det;kogemus;NOUN;5;O
9;5;kogemus;kogemus;NOUN;conj;päev;NOUN;2;O
9;6;rikastab;rikastama;VERB;root;root;;0;O
9;7;last;laps;NOUN;obj;rikastab;VERB;6;O
9;8;uute;uus;ADJ;obl;tundma;VERB;9;O
9;9;tundma;tundma;VERB;xcomp;rikastab;VERB;6;O
9;10;õppimistega;õppimine;NOUN;obl;tundma;VERB;9;O
9;11;enesest;ise;PRON;nmod;õppimistega;NOUN;10;O
9;12;.;.;PUNCT;punct;rikastab;VERB;6;O
10;1;Väga;väga;ADV;advmod;intensiivselt;ADV;2;O
10;2;intensiivselt;intensiivselt;ADV;advmod;jälgib;VERB;3;O
10;3;jälgib;jälgima;VERB;root;root;;0;O
10;4;enesearengut;eneseareng;NOUN;obj;jälgib;VERB;3;O
10;5;ja;ja;CCONJ;cc;muutusi;NOUN;6;O
10;6;muutusi;muutus;NOUN;conj;enesearengut;NOUN;4;O
10;7;nooruk;nooruk;NOUN;nsubj;jälgib;VERB;3;O
10;8;teismelises;teismeline;ADJ;amod;eas;NOUN;9;O
10;9;eas;iga;NOUN;nmod;nooruk;NOUN;7;O
10;10;.;.;PUNCT;punct;jälgib;VERB;3;O
11;1;Paljudega;palju;PRON;obl;juhtuda;VERB;3;O
11;2;võib;võima;AUX;aux;juhtuda;VERB;3;O
11;3;juhtuda;juhtuma;VERB;root;root;;0;O
11;4;,;,;PUNCT;punct;veedavad;VERB;11;O
11;5;et;et;SCONJ;mark;veedavad;VERB;11;O
11;6;nad;tema;PRON;nsubj;veedavad;VERB;11;O
11;7;enamuse;enamus;NOUN;obj;veedavad;VERB;11;O
11;8;oma;oma;PRON;nmod;ajast;NOUN;10;O
11;9;vabast;vabane;ADJ;amod;ajast;NOUN;10;O
11;10;ajast;aeg;NOUN;nmod;enamuse;NOUN;7;O
11;11;veedavad;veetma;VERB;csubj;juhtuda;VERB;3;O
11;12;peegli;peegel;NOUN;obl;veedavad;VERB;11;O
11;13;või;või;CCONJ;cc;peeglite;NOUN;14;O
11;14;peeglite;peegel;NOUN;conj;peegli;NOUN;12;O
11;15;ees;ees;ADP;case;peegli;NOUN;12;O
