keyphrase;score
töötama;0.6714
meel;0.6646
hing;0.6596
uni;0.6531
taipama;0.647
kurbmänguetendus;0.6468
operetlik;0.6466
tekstigi;0.6377
tõstma;0.6364
igavalt;0.6336
äranägemine;0.632
nägema;0.6305
tuija;0.6271
ülesõidukoht;0.6261
äraminek;0.625
eluisu;0.62
pealinn;0.6148
magama;0.6119
jõudma;0.6099
jooma;0.6095
immati;0.6088
vaatama;0.6087
tüütult;0.6075
igavesti;0.6051
soovima;0.6012
auto;0.5991
immat;0.5982
;0.598
maantee;0.5971
aasta;0.5939
liikuma;0.5934
raudtee;0.593
imati;0.5928
lugema;0.5925
ramp;0.5921
himmat;0.5901
sein;0.589
hommik;0.5876
aeg;0.5859
kruusvall;0.5821
õhtune;0.5821
päev;0.5792
liiklus;0.5772
nutune;0.5761
loomutu;0.5749
lähim;0.5748
teatrimaja;0.5737
unistus;0.5726
talent;0.5695
asi;0.5648
lavastus;0.5627
kuulduma;0.5617
lahkuma;0.5616
mängima;0.5613
närbuma;0.5603
emmat;0.5598
elav;0.5594
sõitma;0.5593
istuma;0.5593
pärastlõuna;0.5588
suhtuma;0.5584
lõpp;0.5566
raudteeremond;0.5562
provintsiteater;0.5551
kergendustunne;0.5548
veidi;0.5547
tahe;0.5532
teater;0.553
proov;0.5523
vahiputka;0.5504
unimüts;0.5489
jutt;0.5484
perspektiiv;0.548
tuim;0.5476
puha;0.5466
kustuma;0.5461
kurb;0.5455
saal;0.5434
vanainimene;0.5429
kestma;0.5425
lahti;0.5414
soov;0.5409
iiveldus;0.5384
restoran;0.5382
tõkkepuu;0.5367
katkestama;0.5357
tutvus;0.5353
laskma;0.5348
süda;0.5334
vale;0.5313
tegelikult;0.5303
sulgema;0.5293
instruktsioon;0.5262
aken;0.5261
tõkkepuid;0.5255
ootama;0.5246
kamp;0.524
nimetatud;0.524
näitleja;0.5223
langetama;0.5217
jääma;0.5204
vähe;0.5188
osa;0.5178
küla;0.5163
suur;0.5137
etendus;0.5133
vastik;0.5126
trupp;0.5122
korraldus;0.5118
töö;0.5117
otsus;0.5112
lühijutt;0.5084
reino;0.5071
haige;0.507
sugulane;0.5046
tavaliselt;0.5045
vastavalt;0.5043
anti;0.5006
viimane;0.4923
rõõm;0.4919
esinema;0.4916
tädi;0.487
eriline;0.482
muutunud;0.4751
kleebitud;0.4741
asendama;0.4726
lahkumisavaldus;0.4689
publik;0.4549
esitatud;0.4062
jaan;0.3456
tegu;0.2356
